wave,inten,std
3420.660,150.594,32.412
3424.909,81.247,32.409
3429.159,92.712,32.333
3433.409,3.719,31.181
3437.659,25.461,30.992
3441.909,17.383,31.744
3446.160,122.407,30.962
3450.411,-62.343,31.166
3454.663,160.082,33.438
3458.915,107.543,31.509
3463.167,190.514,32.568
3467.420,82.368,30.841
3471.673,182.343,32.836
3475.926,7.572,31.823
3480.180,195.765,33.080
3484.434,150.435,33.366
3488.688,52.460,32.800
3492.943,151.088,32.166
3497.198,-23.740,31.445
3501.454,24.369,31.299
3505.709,69.933,33.244
3509.965,129.818,31.645
3514.222,162.232,33.228
3518.479,127.257,31.924
3522.736,115.902,33.151
3526.993,38.565,31.999
3531.251,56.524,31.684
3535.509,17.836,32.699
3539.768,70.133,32.973
3544.027,109.765,32.188
3548.286,100.737,32.213
3552.546,14.326,31.326
3556.806,116.016,32.821
3561.066,147.167,33.107
3565.326,130.502,33.633
3569.587,108.636,32.488
3573.849,211.467,33.314
3578.110,69.468,32.565
3582.372,123.016,32.591
3586.635,210.831,32.932
3590.897,134.785,33.449
3595.160,101.816,33.277
3599.423,116.214,33.459
3603.687,54.149,32.068
3607.951,60.832,32.872
3612.215,58.810,32.436
3616.480,137.697,33.487
3620.745,131.645,33.832
3625.010,124.558,33.348
3629.276,171.231,33.413
3633.542,211.535,33.500
3637.809,182.645,34.008
3642.075,114.940,33.421
3646.342,67.033,34.151
3650.610,118.772,33.612
3654.877,331.463,34.940
3659.145,161.510,33.536
3663.414,223.571,35.135
3667.682,355.947,35.269
3671.951,271.233,34.736
3676.221,268.087,35.690
3680.490,187.218,34.511
3684.760,255.563,35.189
3689.031,347.467,35.651
3693.301,378.241,36.349
3697.572,370.026,36.006
3701.844,350.854,36.265
3706.115,438.664,36.495
3710.387,491.675,37.811
3714.660,318.678,36.355
3718.932,488.911,37.921
3723.205,373.064,37.104
3727.479,453.355,37.795
3731.752,484.321,38.516
3736.026,566.894,39.535
3740.301,501.896,37.997
3744.575,522.632,39.202
3748.850,601.795,40.133
3753.125,678.450,40.200
3757.401,638.303,40.143
3761.677,721.755,41.118
3765.953,713.073,41.436
3770.230,899.241,42.265
3774.507,810.076,43.762
3778.784,1038.253,43.950
3783.061,870.104,44.530
3787.339,1087.733,45.192
3791.617,1170.462,46.421
3795.896,1014.091,44.479
3800.175,1191.379,47.608
3804.454,1071.758,45.905
3808.733,1231.163,47.802
3813.013,1293.626,47.840
3817.293,1171.311,45.877
3821.574,1339.649,48.602
3825.854,1413.070,48.925
3830.135,1276.665,47.385
3834.417,1389.073,49.878
3838.698,1347.653,48.913
3842.980,1529.936,51.023
3847.263,1692.318,51.452
3851.545,1774.352,52.548
3855.828,1765.968,52.926
3860.112,1938.070,54.526
3864.395,2006.372,55.449
3868.679,2027.392,55.590
3872.963,2316.516,57.785
3877.248,2229.004,57.798
3881.533,2511.160,59.370
3885.818,2579.330,61.088
3890.103,2976.171,63.489
3894.389,3074.690,64.283
3898.675,3098.743,64.977
3902.962,3785.261,69.339
3907.249,3995.539,70.505
3911.536,3851.239,70.160
3915.823,4004.642,71.378
3920.111,3786.621,69.957
3924.399,3614.403,68.978
3928.687,3553.883,68.366
3932.975,3700.793,69.122
3937.264,3663.927,68.727
3941.554,3605.758,68.635
3945.843,3956.063,70.863
3950.133,4589.843,75.039
3954.423,4884.276,76.962
3958.713,5024.939,77.960
3963.004,5239.980,79.449
3967.295,5614.228,81.379
3971.587,5565.883,81.583
3975.878,5878.467,83.257
3980.170,6496.400,87.703
3984.463,7706.388,93.695
3988.755,8682.564,99.053
3993.048,9682.657,103.686
3997.341,10297.450,106.884
4001.635,10621.171,108.812
4005.929,10965.472,109.876
4010.223,11771.550,113.086
4014.517,12135.056,115.580
4018.812,12711.782,117.654
4023.107,12595.081,117.365
4027.402,12929.957,118.965
4031.698,13876.545,122.652
4035.994,14024.716,123.308
4040.290,13722.696,122.028
4044.586,14761.741,126.007
4048.883,14701.540,126.080
4053.180,14887.483,126.491
4057.478,15127.493,127.391
4061.775,15229.553,128.116
4066.073,15761.018,130.037
4070.372,15944.588,130.802
4074.670,16438.805,132.233
4078.969,17343.569,136.223
4083.268,18019.708,138.264
4087.568,18173.502,138.902
4091.868,18836.905,141.591
4096.168,19198.599,142.696
4100.468,18996.981,142.383
4104.769,19078.875,142.516
4109.070,19785.200,144.511
4113.371,20970.323,148.592
4117.673,21516.136,150.735
4121.975,22463.792,153.727
4126.277,22773.276,154.935
4130.579,23625.275,157.614
4134.882,23149.891,156.138
4139.185,23558.585,157.255
4143.488,23887.360,158.250
4147.792,24404.722,159.950
4152.096,24940.560,161.370
4156.400,25340.576,162.775
4160.704,25746.898,164.436
4165.009,27150.807,168.337
4169.314,26390.350,166.455
4173.620,27015.123,168.057
4177.925,26970.842,167.621
4182.231,26963.501,167.910
4186.537,27419.104,169.135
4190.844,27545.954,169.530
4195.151,28244.156,171.643
4199.458,28614.647,172.919
4203.765,29087.221,174.366
4208.073,30182.280,177.165
4212.381,30564.128,178.398
4216.689,31133.455,180.122
4220.997,31233.139,180.408
4225.306,30382.185,177.619
4229.615,30526.556,178.181
4233.925,31079.634,179.875
4238.234,32399.779,183.520
4242.544,32615.387,184.286
4246.854,33268.910,186.082
4251.165,33448.979,186.341
4255.476,34242.442,188.649
4259.787,34382.230,188.842
4264.098,34539.347,189.317
4268.409,34797.182,190.023
4272.721,34377.022,188.673
4277.034,34560.527,189.633
4281.346,34166.125,188.719
4285.659,34673.881,189.700
4289.972,34064.306,188.061
4294.285,32354.880,183.850
4298.599,30798.582,179.395
4302.912,29558.267,175.671
4307.227,29892.882,176.969
4311.541,33250.987,185.853
4315.856,37321.282,196.839
4320.171,40958.414,205.654
4324.486,41969.301,208.235
4328.801,42506.070,209.643
4333.117,42496.853,209.287
4337.433,42572.432,209.279
4341.749,41988.540,208.016
4346.066,43598.222,212.063
4350.383,45478.759,216.507
4354.700,48080.125,222.466
4359.017,50002.023,226.896
4363.335,50357.296,227.393
4367.653,50469.537,227.728
4371.971,49315.434,225.075
4376.290,49313.542,225.273
4380.609,47100.456,220.443
4384.928,46746.856,219.417
4389.247,47141.389,220.296
4393.566,49783.167,226.390
4397.886,53054.844,233.490
4402.206,55044.056,237.742
4406.527,56661.554,240.941
4410.847,61456.488,251.053
4415.168,65804.621,259.514
4419.490,67409.783,262.371
4423.811,69393.033,266.306
4428.133,68169.428,263.777
4432.455,67954.319,263.559
4436.777,70093.358,267.623
4441.100,71259.000,269.679
4445.422,70269.663,267.910
4449.745,71195.504,269.621
4454.069,67730.940,263.188
4458.392,70141.638,267.824
4462.716,70278.371,267.950
4467.040,73920.431,274.709
4471.365,76527.519,279.496
4475.689,77410.457,280.948
4480.014,80342.588,286.100
4484.339,78634.915,283.231
4488.665,81342.472,288.056
4492.990,81954.516,288.963
4497.316,85459.380,295.008
4501.643,85999.804,296.053
4505.969,88358.659,300.148
4510.296,89661.224,302.241
4514.623,87587.961,298.749
4518.950,86264.309,296.591
4523.278,84296.947,293.350
4527.605,83522.450,291.713
4531.933,83377.385,291.448
4536.262,87997.457,299.292
4540.590,89711.743,302.200
4544.919,89131.196,301.310
4549.248,91278.823,304.859
4553.577,91047.777,304.218
4557.907,96366.567,313.108
4562.237,95475.433,311.608
4566.567,98771.020,317.043
4570.897,98658.705,316.924
4575.228,100233.339,319.424
4579.558,97191.712,314.300
4583.890,97539.540,315.020
4588.221,98789.486,316.850
4592.553,100139.636,319.130
4596.884,101795.726,321.683
4601.216,103817.993,324.720
4605.549,105939.722,327.938
4609.881,108620.146,332.276
4614.214,109729.802,333.659
4618.547,109871.985,333.901
4622.881,111197.551,335.871
4627.214,109731.026,333.607
4631.548,109934.806,334.197
4635.882,109429.833,333.462
4640.217,110703.599,335.157
4644.551,109882.203,333.864
4648.886,110246.337,334.686
4653.221,112552.946,338.228
4657.556,114362.846,340.696
4661.892,113402.318,339.179
4666.228,111362.888,336.311
4670.564,112591.587,338.096
4674.900,117744.940,345.631
4679.237,118285.827,346.367
4683.574,120526.564,349.788
4687.911,118407.415,346.739
4692.248,121368.011,350.627
4696.586,118541.185,346.723
4700.923,119056.785,347.387
4705.261,117438.281,345.180
4709.600,121350.335,350.753
4713.938,124578.822,355.252
4718.277,127733.701,359.905
4722.616,130545.209,363.810
4726.955,127182.164,359.080
4731.295,126690.987,358.514
4735.634,129000.350,361.731
4739.974,131496.376,365.050
4744.315,131973.112,365.791
4748.655,132128.836,365.903
4752.996,132875.830,366.965
4757.337,131926.458,365.528
4761.678,132711.719,366.539
4766.019,135641.765,370.618
4770.361,136044.160,371.343
4774.703,138222.727,374.303
4779.045,140326.101,377.009
4783.387,138988.711,375.435
4787.730,140295.302,377.034
4792.073,141217.901,378.178
4796.416,142381.026,379.561
4800.759,141651.650,378.706
4805.102,145015.531,383.068
4809.446,145041.281,383.238
4813.790,148222.597,387.245
4818.134,148216.087,387.374
4822.479,147722.362,386.829
4826.823,147101.415,386.026
4831.168,144583.507,382.722
4835.514,145127.029,383.421
4839.859,146436.930,385.106
4844.205,143136.446,380.782
4848.550,140620.946,377.422
4852.896,134462.146,369.192
4857.243,126568.525,358.353
4861.589,126134.382,357.713
4865.936,130660.466,363.796
4870.283,137853.445,373.863
4874.630,142510.034,379.845
4878.978,143298.413,381.242
4883.325,143803.550,381.704
4887.673,146686.494,385.163
4892.021,150090.281,389.784
4896.370,152031.620,392.306
4900.718,152932.059,393.503
4905.067,152181.060,392.465
4909.416,150238.029,389.917
4913.765,148638.830,387.948
