wave,inten,std
3420.660,3124.696,303.794
3424.909,1468.246,300.897
3429.159,710.097,299.875
3433.409,1811.389,297.380
3437.659,2402.194,298.591
3441.909,2517.280,300.298
3446.160,2157.031,296.763
3450.411,697.495,297.621
3454.663,1094.970,297.813
3458.915,2291.596,304.492
3463.167,1799.552,299.036
3467.420,259.591,299.177
3471.673,1235.074,296.732
3475.926,272.439,296.125
3480.180,3813.025,296.255
3484.434,2462.282,301.500
3488.688,1806.374,302.208
3492.943,2414.945,303.794
3497.198,1797.832,308.876
3501.454,2029.151,304.710
3505.709,1038.633,303.373
3509.965,2154.447,304.876
3514.222,1016.220,306.937
3518.479,2890.310,308.973
3522.736,1634.459,303.411
3526.993,3228.886,306.417
3531.251,351.579,303.812
3535.509,-399.478,305.591
3539.768,4778.094,305.521
3544.027,2075.086,308.607
3548.286,2125.808,303.462
3552.546,1809.072,305.396
3556.806,1763.109,310.634
3561.066,2248.468,309.710
3565.326,4706.854,320.114
3569.587,4381.933,316.510
3573.849,2364.330,315.556
3578.110,1825.641,318.552
3582.372,2858.039,313.598
3586.635,1608.273,312.462
3590.897,4650.676,315.962
3595.160,2354.052,318.061
3599.423,4101.037,321.086
3603.687,3395.307,320.622
3607.951,2193.534,322.966
3612.215,3086.539,324.633
3616.480,3249.716,319.170
3620.745,2807.130,318.725
3625.010,5558.996,318.263
3629.276,4715.640,329.906
3633.542,4953.908,330.147
3637.809,6419.658,334.214
3642.075,6702.277,336.740
3646.342,6082.752,339.980
3650.610,7265.075,342.466
3654.877,6328.598,343.011
3659.145,9267.536,352.104
3663.414,9223.832,356.455
3667.682,10730.992,362.058
3671.951,8563.420,357.743
3676.221,8956.322,369.136
3680.490,9790.539,367.537
3684.760,11359.584,375.889
3689.031,12808.369,374.152
3693.301,13840.296,385.157
3697.572,14575.229,387.127
3701.844,13133.862,389.571
3706.115,15836.559,392.680
3710.387,14506.775,393.440
3714.660,16575.656,398.188
3718.932,15916.171,407.387
3723.205,14894.090,404.014
3727.479,18720.338,411.662
3731.752,19703.681,420.934
3736.026,20275.041,421.734
3740.301,20747.317,438.898
3744.575,22063.564,440.377
3748.850,22798.450,447.579
3753.125,25046.909,456.523
3757.401,26624.470,462.923
3761.677,27862.098,472.683
3765.953,31808.462,490.831
3770.230,33154.528,504.978
3774.507,35298.124,515.029
3778.784,37109.418,518.081
3783.061,37523.455,525.968
3787.339,41507.751,542.364
3791.617,41117.086,550.356
3795.896,44442.902,559.437
3800.175,44743.313,563.903
3804.454,47515.057,564.784
3808.733,47443.003,573.903
3813.013,47545.348,572.188
3817.293,48327.758,577.507
3821.574,50287.216,585.919
3825.854,50280.442,582.441
3830.135,50499.758,590.700
3834.417,50168.518,593.988
3838.698,53760.181,602.180
3842.980,55067.131,612.828
3847.263,57485.111,622.617
3851.545,64762.529,646.066
3855.828,71711.542,665.108
