wave,inten,std
3420.660,0.202,4.578
3424.909,-2.508,4.498
3429.159,-4.619,4.365
3433.409,2.864,4.283
3437.659,-1.250,4.463
3441.909,-12.714,4.194
3446.160,13.284,4.765
3450.411,1.698,4.323
3454.663,28.622,4.711
3458.915,-10.713,4.429
3463.167,17.219,4.594
3467.420,-0.734,4.318
3471.673,11.398,4.646
3475.926,5.892,4.611
3480.180,-7.012,4.470
3484.434,3.967,4.354
3488.688,1.167,4.521
3492.943,6.571,4.454
3497.198,0.029,4.393
3501.454,13.958,4.580
3505.709,13.558,4.686
3509.965,10.190,4.523
3514.222,14.934,4.523
3518.479,-11.408,4.257
3522.736,11.386,4.663
3526.993,6.022,4.487
3531.251,16.741,4.560
3535.509,-7.349,4.123
3539.768,9.994,4.668
3544.027,6.425,4.366
3548.286,30.887,4.575
3552.546,0.455,4.236
3556.806,-1.122,4.304
3561.066,6.232,4.409
3565.326,-6.508,4.370
3569.587,-7.035,4.488
3573.849,14.019,4.481
3578.110,18.413,4.513
3582.372,21.264,4.522
3586.635,6.810,4.302
3590.897,36.787,4.663
3595.160,8.674,4.420
3599.423,24.127,4.583
3603.687,27.718,4.490
3607.951,22.728,4.741
3612.215,-4.593,4.462
3616.480,38.811,4.828
3620.745,30.830,4.714
3625.010,35.941,4.797
3629.276,22.808,4.585
3633.542,31.460,4.747
3637.809,17.102,4.819
3642.075,29.547,4.944
3646.342,35.224,4.860
3650.610,37.126,5.029
3654.877,45.859,5.052
3659.145,36.648,5.160
3663.414,40.190,5.018
3667.682,47.973,5.230
3671.951,36.102,5.165
3676.221,58.697,5.277
3680.490,44.536,4.987
3684.760,70.157,5.188
3689.031,40.490,5.163
3693.301,67.550,5.539
3697.572,27.980,5.147
3701.844,62.615,5.525
3706.115,75.411,5.598
3710.387,95.548,5.721
3714.660,63.454,5.494
3718.932,96.787,5.884
3723.205,56.836,5.476
3727.479,94.150,5.707
3731.752,76.559,5.908
3736.026,79.418,5.904
3740.301,95.906,6.012
3744.575,112.481,6.258
3748.850,93.505,6.150
3753.125,142.038,6.528
3757.401,126.868,6.494
3761.677,170.142,6.824
3765.953,159.658,6.817
3770.230,178.841,7.033
3774.507,160.885,6.816
3778.784,186.919,7.099
3783.061,182.252,7.170
3787.339,196.986,7.333
3791.617,199.849,7.544
3795.896,250.231,7.730
3800.175,224.684,7.516
3804.454,233.064,7.588
3808.733,198.803,7.304
3813.013,251.494,7.948
3817.293,261.795,7.826
3821.574,247.231,7.842
3825.854,281.681,7.966
3830.135,274.086,8.004
3834.417,289.720,8.106
3838.698,294.786,8.089
3842.980,312.612,8.270
3847.263,341.440,8.566
3851.545,334.804,8.678
3855.828,377.396,9.026
3860.112,377.423,9.086
3864.395,416.814,9.413
3868.679,409.120,9.389
3872.963,451.918,9.682
3877.248,489.747,9.970
3881.533,493.463,10.115
3885.818,489.897,10.100
