wave,inten,std
3420.660,116.796,36.292
3424.909,212.040,36.486
3429.159,71.548,35.677
3433.409,190.010,36.996
3437.659,111.036,36.151
3441.909,88.534,36.493
3446.160,185.837,35.778
3450.411,156.017,36.244
3454.663,70.817,34.580
3458.915,194.770,36.015
3463.167,121.135,36.045
3467.420,186.630,36.026
3471.673,154.495,35.965
3475.926,135.163,36.413
3480.180,247.290,36.548
3484.434,166.710,36.176
3488.688,100.358,36.015
3492.943,139.723,36.090
3497.198,131.957,36.053
3501.454,227.623,36.654
3505.709,197.023,36.769
3509.965,261.274,37.458
3514.222,142.377,36.544
3518.479,231.757,36.747
3522.736,202.481,37.408
3526.993,145.138,36.866
3531.251,197.544,36.543
3535.509,194.790,37.268
3539.768,211.807,36.628
3544.027,192.769,37.464
3548.286,242.414,37.462
3552.546,178.728,36.948
3556.806,218.821,37.227
3561.066,222.140,37.150
3565.326,214.756,36.768
3569.587,231.716,37.227
3573.849,58.596,36.715
3578.110,205.783,37.299
3582.372,148.889,36.537
3586.635,184.565,36.816
3590.897,235.269,37.982
3595.160,103.069,37.711
3599.423,213.834,38.545
3603.687,230.159,38.431
3607.951,413.829,39.422
3612.215,265.410,39.660
3616.480,258.549,38.480
3620.745,304.014,38.485
3625.010,318.997,39.350
3629.276,343.540,38.737
3633.542,264.895,39.160
3637.809,353.118,39.789
3642.075,414.051,40.419
3646.342,332.883,39.846
3650.610,373.726,39.951
3654.877,321.480,39.615
3659.145,481.074,40.475
3663.414,482.301,42.055
3667.682,427.486,40.435
3671.951,497.106,42.389
3676.221,518.271,42.166
3680.490,505.239,42.114
3684.760,609.967,42.825
3689.031,611.561,42.693
3693.301,631.474,41.944
3697.572,606.128,43.517
3701.844,701.990,43.348
3706.115,758.286,44.478
3710.387,874.357,45.167
3714.660,721.304,44.143
3718.932,731.532,44.195
3723.205,932.151,46.249
3727.479,830.169,45.432
3731.752,765.749,46.408
3736.026,945.389,46.682
3740.301,959.106,47.218
3744.575,1047.445,47.821
3748.850,1097.232,48.884
3753.125,1215.847,49.103
3757.401,1220.316,48.997
3761.677,1359.147,50.307
3765.953,1542.471,52.316
3770.230,1444.301,51.280
3774.507,1665.510,53.569
3778.784,1604.919,53.181
3783.061,1868.269,54.974
3787.339,1996.011,56.778
3791.617,2180.893,57.359
3795.896,2170.281,58.133
3800.175,2100.095,58.146
3804.454,2004.339,56.774
3808.733,2156.551,57.668
3813.013,2157.710,57.878
3817.293,2279.085,58.785
3821.574,2195.964,58.409
3825.854,2409.375,60.170
3830.135,2199.532,58.511
3834.417,2453.501,60.300
3838.698,2455.929,60.395
3842.980,2759.255,62.713
3847.263,2758.813,62.664
3851.545,2874.119,63.893
3855.828,3205.323,65.999
3860.112,3438.359,68.429
3864.395,3714.299,69.721
3868.679,3695.827,69.698
3872.963,3967.911,71.548
3877.248,3955.228,72.329
3881.533,4276.834,73.913
3885.818,4518.895,76.066
3890.103,4989.151,79.248
3894.389,5365.350,81.269
3898.675,5373.239,81.539
3902.962,5908.137,84.389
3907.249,6169.533,85.539
3911.536,6571.351,88.616
3915.823,6270.110,86.986
3920.111,6178.175,86.326
3924.399,6326.183,86.730
3928.687,6094.244,86.033
3932.975,6035.540,85.123
3937.264,6184.368,86.747
3941.554,6353.466,87.175
3945.843,6546.381,88.411
3950.133,7181.003,91.607
3954.423,8039.874,96.543
3958.713,8262.777,97.389
3963.004,8808.630,100.627
3967.295,8895.200,100.790
3971.587,9462.042,103.751
3975.878,9721.952,104.852
3980.170,10896.802,110.451
3984.463,12629.247,117.776
3988.755,14716.885,126.394
3993.048,16120.022,131.930
3997.341,17081.894,135.827
4001.635,17936.253,138.803
4005.929,18591.153,140.933
4010.223,18988.683,142.529
4014.517,20334.775,147.110
4018.812,20602.237,147.989
4023.107,21870.450,152.430
4027.402,22605.833,154.482
4031.698,22565.829,154.417
4035.994,23385.556,157.083
4040.290,23524.250,157.429
4044.586,24182.078,159.595
4048.883,24286.943,160.110
4053.180,25615.336,163.809
4057.478,25637.106,164.117
4061.775,25977.673,165.404
4066.073,26530.040,166.911
4070.372,27187.259,168.880
4074.670,28287.272,172.089
4078.969,29484.597,175.521
4083.268,30716.631,179.004
4087.568,31480.668,181.135
4091.868,31730.121,181.988
4096.168,32944.562,184.987
4100.468,33379.046,186.305
4104.769,33226.238,185.849
4109.070,33860.045,187.529
4113.371,36191.379,193.727
4117.673,38931.893,200.703
4121.975,39820.567,203.167
4126.277,40451.493,204.381
4130.579,40789.094,205.314
4134.882,41571.162,207.108
4139.185,42738.737,209.977
4143.488,44401.406,214.056
4147.792,45422.240,216.370
4152.096,45979.446,217.656
4156.400,46339.931,218.545
4160.704,47688.718,221.696
4165.009,49093.940,224.813
4169.314,49382.367,225.296
4173.620,50044.064,226.913
4177.925,48903.945,224.293
4182.231,50795.149,228.571
4186.537,51257.726,229.677
4190.844,51800.333,230.787
4195.151,53595.357,234.761
4199.458,54673.858,236.964
4203.765,55183.450,238.030
4208.073,57537.908,242.929
4212.381,58916.260,245.591
4216.689,60149.114,248.256
4220.997,60011.229,247.807
4225.306,59674.627,247.314
4229.615,58582.787,245.171
4233.925,59755.651,247.491
4238.234,61528.591,251.009
4242.544,63544.919,254.675
4246.854,63935.958,255.830
4251.165,65141.352,258.165
4255.476,65765.757,259.271
4259.787,66195.935,260.374
4264.098,66916.435,261.584
4268.409,67421.543,262.544
4272.721,67684.907,263.093
4277.034,68052.984,263.797
4281.346,68002.430,263.663
4285.659,68405.885,264.568
4289.972,67571.768,262.730
