wave,flux,error
6614.611,3.471e-10,5.166e-13
6619.020,3.469e-10,5.169e-13
6623.428,3.452e-10,5.158e-13
6627.837,3.421e-10,5.138e-13
6632.246,3.396e-10,5.122e-13
6636.655,3.376e-10,5.110e-13
6641.064,3.375e-10,5.112e-13
6645.473,3.385e-10,5.123e-13
6649.882,3.380e-10,5.122e-13
6654.291,3.387e-10,5.130e-13
6658.700,3.361e-10,5.112e-13
6663.110,3.362e-10,5.117e-13
6667.519,3.357e-10,5.116e-13
6671.929,3.326e-10,5.095e-13
6676.338,3.337e-10,5.107e-13
6680.748,3.332e-10,5.106e-13
6685.158,3.342e-10,5.117e-13
6689.567,3.385e-10,5.152e-13
6693.977,3.396e-10,5.164e-13
6698.387,3.405e-10,5.173e-13
6702.797,3.434e-10,5.199e-13
6707.207,3.438e-10,5.205e-13
6711.617,3.462e-10,5.227e-13
6716.028,3.488e-10,5.250e-13
6720.438,3.495e-10,5.259e-13
6724.848,3.527e-10,5.286e-13
6729.259,3.543e-10,5.301e-13
6733.669,3.582e-10,5.334e-13
6738.080,3.579e-10,5.336e-13
6742.491,3.585e-10,5.344e-13
6746.901,3.609e-10,5.365e-13
6751.312,3.623e-10,5.380e-13
6755.723,3.665e-10,5.415e-13
6760.134,3.699e-10,5.444e-13
6764.545,3.683e-10,5.436e-13
6768.956,3.688e-10,5.444e-13
6773.367,3.689e-10,5.449e-13
6777.778,3.677e-10,5.445e-13
6782.190,3.680e-10,5.451e-13
6786.601,3.665e-10,5.444e-13
6791.012,3.637e-10,5.428e-13
6795.424,3.628e-10,5.425e-13
6799.835,3.602e-10,5.411e-13
6804.247,3.582e-10,5.401e-13
6808.659,3.575e-10,5.401e-13
6813.070,3.562e-10,5.395e-13
6817.482,3.559e-10,5.397e-13
6821.894,3.544e-10,5.391e-13
6826.306,3.503e-10,5.364e-13
6830.718,3.492e-10,5.361e-13
6835.130,3.452e-10,5.335e-13
6839.542,3.456e-10,5.344e-13
6843.954,3.439e-10,5.335e-13
6848.366,3.428e-10,5.331e-13
6852.779,3.445e-10,5.350e-13
6857.191,3.444e-10,5.353e-13
6861.603,3.335e-10,5.274e-13
6866.016,3.069e-10,5.066e-13
6870.428,2.793e-10,4.837e-13
6874.841,2.642e-10,4.711e-13
6879.253,2.709e-10,4.776e-13
6883.666,2.902e-10,4.946e-13
6888.079,2.971e-10,5.009e-13
6892.492,2.956e-10,5.002e-13
6896.905,2.970e-10,5.020e-13
6901.318,3.003e-10,5.051e-13
6905.730,3.117e-10,5.153e-13
6910.144,3.198e-10,5.224e-13
6914.557,3.264e-10,5.283e-13
6918.970,3.309e-10,5.326e-13
6923.383,3.375e-10,5.385e-13
6927.796,3.391e-10,5.403e-13
6932.209,3.409e-10,5.423e-13
6936.623,3.407e-10,5.428e-13
6941.036,3.384e-10,5.416e-13
6945.450,3.364e-10,5.407e-13
6949.863,3.358e-10,5.408e-13
6954.277,3.336e-10,5.396e-13
6958.690,3.334e-10,5.401e-13
6963.104,3.340e-10,5.413e-13
6967.518,3.334e-10,5.415e-13
6971.932,3.302e-10,5.396e-13
6976.345,3.262e-10,5.370e-13
6980.759,3.219e-10,5.341e-13
6985.173,3.204e-10,5.335e-13
6989.587,3.164e-10,5.308e-13
6994.001,3.109e-10,5.270e-13
6998.415,3.058e-10,5.234e-13
7002.829,2.987e-10,5.178e-13
7007.243,2.930e-10,5.136e-13
7011.658,2.885e-10,5.103e-13
7016.072,2.823e-10,5.054e-13
7020.486,2.788e-10,5.030e-13
7024.901,2.762e-10,5.014e-13
7029.315,2.793e-10,5.048e-13
7033.729,2.847e-10,5.103e-13
7038.144,2.895e-10,5.152e-13
7042.558,2.886e-10,5.153e-13
7046.973,2.918e-10,5.188e-13
7051.388,2.924e-10,5.201e-13
7055.802,2.947e-10,5.229e-13
7060.217,3.008e-10,5.290e-13
7064.632,3.006e-10,5.295e-13
7069.046,2.996e-10,5.293e-13
7073.461,3.034e-10,5.335e-13
7077.876,3.057e-10,5.362e-13
7082.291,3.113e-10,5.419e-13
7086.706,3.102e-10,5.418e-13
7091.121,3.143e-10,5.461e-13
7095.536,3.159e-10,5.484e-13
7099.951,3.198e-10,5.525e-13
7104.366,3.190e-10,5.528e-13
7108.781,3.214e-10,5.556e-13
7113.197,3.186e-10,5.541e-13
7117.612,3.180e-10,5.543e-13
7122.027,3.153e-10,5.530e-13
7126.442,3.172e-10,5.555e-13
7130.858,3.156e-10,5.550e-13
7135.273,3.180e-10,5.579e-13
7139.688,3.207e-10,5.612e-13
7144.104,3.220e-10,5.635e-13
7148.519,3.155e-10,5.597e-13
7152.935,3.147e-10,5.616e-13
7157.350,3.100e-10,5.607e-13
7161.766,3.038e-10,5.590e-13
7166.182,2.873e-10,5.482e-13
7170.597,2.754e-10,5.420e-13
7175.013,2.619e-10,5.339e-13
7179.429,2.496e-10,5.254e-13
7183.844,2.334e-10,5.112e-13
7188.260,2.206e-10,4.990e-13
7192.676,2.118e-10,4.898e-13
7197.092,2.057e-10,4.823e-13
7201.508,1.938e-10,4.669e-13
7205.924,1.889e-10,4.589e-13
7210.339,1.885e-10,4.569e-13
7214.755,1.906e-10,4.588e-13
7219.171,1.901e-10,4.585e-13
7223.587,1.892e-10,4.585e-13
7228.004,1.869e-10,4.580e-13
7232.420,1.795e-10,4.520e-13
7236.836,1.721e-10,4.463e-13
7241.252,1.651e-10,4.406e-13
7245.668,1.493e-10,4.211e-13
7250.084,1.347e-10,4.011e-13
7254.500,1.213e-10,3.807e-13
7258.917,1.138e-10,3.688e-13
7263.333,1.149e-10,3.706e-13
7267.749,1.138e-10,3.687e-13
7272.166,1.075e-10,3.589e-13
7276.582,1.051e-10,3.553e-13
7280.998,1.108e-10,3.653e-13
7285.415,1.208e-10,3.821e-13
7289.831,1.278e-10,3.941e-13
7294.247,1.307e-10,4.004e-13
7298.664,1.358e-10,4.110e-13
7303.080,1.471e-10,4.304e-13
7307.497,1.566e-10,4.461e-13
7311.913,1.714e-10,4.678e-13
7316.330,1.797e-10,4.791e-13
7320.747,1.889e-10,4.902e-13
7325.163,1.921e-10,4.919e-13
7329.580,1.934e-10,4.902e-13
7333.996,2.019e-10,4.966e-13
7338.413,2.137e-10,5.091e-13
7342.830,2.243e-10,5.228e-13
7347.246,2.345e-10,5.390e-13
7351.663,2.418e-10,5.539e-13
7356.080,2.477e-10,5.665e-13
7360.497,2.606e-10,5.861e-13
7364.913,2.687e-10,5.991e-13
7369.330,2.763e-10,6.105e-13
7373.747,2.836e-10,6.204e-13
7378.164,2.949e-10,6.334e-13
7382.580,2.993e-10,6.383e-13
7386.997,2.994e-10,6.387e-13
7391.414,3.036e-10,6.439e-13
7395.831,3.125e-10,6.545e-13
7400.248,3.199e-10,6.640e-13
7404.665,3.257e-10,6.722e-13
7409.082,3.299e-10,6.793e-13
7413.499,3.338e-10,6.865e-13
7417.916,3.365e-10,6.926e-13
7422.333,3.449e-10,7.044e-13
7426.749,3.527e-10,7.156e-13
7431.166,3.584e-10,7.245e-13
7435.583,3.651e-10,7.342e-13
7440.000,3.664e-10,7.385e-13
7444.417,3.616e-10,7.365e-13
7448.834,3.608e-10,7.385e-13
7453.251,3.642e-10,7.447e-13
7457.668,3.641e-10,7.470e-13
7462.086,3.638e-10,7.492e-13
7466.503,3.703e-10,7.584e-13
7470.920,3.726e-10,7.633e-13
7475.337,3.799e-10,7.730e-13
7479.754,3.821e-10,7.777e-13
7484.171,3.772e-10,7.751e-13
7488.588,3.789e-10,7.794e-13
7493.005,3.779e-10,7.806e-13
7497.422,3.702e-10,7.749e-13
7501.839,3.680e-10,7.750e-13
7506.256,3.674e-10,7.767e-13
7510.673,3.635e-10,7.748e-13
7515.091,3.637e-10,7.771e-13
7519.508,3.683e-10,7.840e-13
7523.925,3.713e-10,7.893e-13
7528.342,3.697e-10,7.899e-13
7532.759,3.740e-10,7.965e-13
7537.176,3.800e-10,8.051e-13
7541.593,3.868e-10,8.140e-13
7546.011,3.811e-10,8.103e-13
7550.428,3.738e-10,8.046e-13
7554.845,3.728e-10,8.053e-13
7559.262,3.648e-10,7.988e-13
7563.679,3.614e-10,7.968e-13
7568.096,3.611e-10,7.983e-13
7572.513,3.556e-10,7.940e-13
7576.931,3.542e-10,7.944e-13
7581.348,3.516e-10,7.930e-13
7585.765,3.452e-10,7.876e-13
7590.182,3.145e-10,7.537e-13
7594.599,2.237e-10,6.377e-13
7599.016,9.609e-11,4.220e-13
7603.433,4.545e-11,2.946e-13
7607.850,3.987e-11,2.773e-13
7612.268,6.979e-11,3.636e-13
7616.685,1.207e-10,4.754e-13
7621.102,1.542e-10,5.371e-13
7625.519,1.161e-10,4.681e-13
7629.936,9.817e-11,4.321e-13
7634.353,1.010e-10,4.387e-13
7638.770,1.136e-10,4.656e-13
7643.187,1.397e-10,5.163e-13
7647.604,1.704e-10,5.703e-13
7652.021,1.982e-10,6.150e-13
7656.439,2.138e-10,6.393e-13
7660.856,2.362e-10,6.727e-13
7665.273,2.520e-10,6.956e-13
7669.690,2.665e-10,7.160e-13
7674.107,2.825e-10,7.382e-13
7678.524,2.942e-10,7.543e-13
7682.941,3.006e-10,7.631e-13
7687.358,3.069e-10,7.717e-13
7691.775,3.061e-10,7.718e-13
7696.192,3.108e-10,7.786e-13
7700.609,3.146e-10,7.841e-13
7705.026,3.158e-10,7.864e-13
7709.443,3.091e-10,7.789e-13
7713.860,3.088e-10,7.793e-13
7718.276,3.036e-10,7.733e-13
7722.693,3.010e-10,7.706e-13
7727.110,2.946e-10,7.632e-13
7731.527,2.903e-10,7.583e-13
7735.944,2.951e-10,7.651e-13
7740.361,2.941e-10,7.642e-13
7744.778,2.979e-10,7.697e-13
7749.195,2.979e-10,7.700e-13
7753.611,2.990e-10,7.726e-13
7758.028,2.923e-10,7.656e-13
7762.445,2.918e-10,7.668e-13
7766.862,2.863e-10,7.624e-13
7771.278,2.843e-10,7.632e-13
7775.695,2.822e-10,7.644e-13
7780.112,2.760e-10,7.609e-13
7784.529,2.735e-10,7.607e-13
7788.945,2.743e-10,7.617e-13
7793.362,2.664e-10,7.477e-13
7797.778,2.542e-10,7.249e-13
7802.195,2.405e-10,7.006e-13
7806.612,2.310e-10,6.838e-13
7811.028,2.293e-10,6.798e-13
7815.445,2.281e-10,6.781e-13
7819.861,2.296e-10,6.820e-13
7824.278,2.256e-10,6.794e-13
7828.694,2.174e-10,6.719e-13
7833.111,2.050e-10,6.572e-13
7837.527,2.014e-10,6.550e-13
7841.944,2.056e-10,6.649e-13
7846.360,2.214e-10,6.917e-13
7850.776,2.291e-10,7.050e-13
7855.193,2.259e-10,7.002e-13
7859.609,2.240e-10,6.972e-13
7864.025,2.282e-10,7.030e-13
7868.442,2.276e-10,7.018e-13
7872.858,2.257e-10,6.993e-13
7877.274,2.293e-10,7.055e-13
7881.690,2.301e-10,7.081e-13
7886.106,2.338e-10,7.160e-13
7890.523,2.278e-10,7.093e-13
7894.939,2.296e-10,7.154e-13
7899.355,2.309e-10,7.212e-13
7903.771,2.244e-10,7.153e-13
7908.187,2.189e-10,7.113e-13
7912.603,2.117e-10,7.039e-13
7917.019,2.087e-10,7.029e-13
7921.435,2.051e-10,7.002e-13
7925.851,2.010e-10,6.951e-13
7930.267,1.941e-10,6.854e-13
7934.682,1.947e-10,6.872e-13
7939.098,1.934e-10,6.852e-13
7943.514,1.818e-10,6.643e-13
7947.930,1.818e-10,6.629e-13
7952.345,1.758e-10,6.509e-13
7956.761,1.809e-10,6.572e-13
7961.177,1.796e-10,6.525e-13
7965.592,1.724e-10,6.381e-13
7970.008,1.728e-10,6.379e-13
7974.424,1.734e-10,6.387e-13
7978.839,1.760e-10,6.436e-13
7983.255,1.731e-10,6.397e-13
7987.670,1.733e-10,6.411e-13
7992.085,1.691e-10,6.358e-13
7996.501,1.642e-10,6.297e-13
8000.916,1.643e-10,6.331e-13
8005.331,1.709e-10,6.494e-13
8009.747,1.842e-10,6.771e-13
8014.162,1.802e-10,6.719e-13
8018.577,1.858e-10,6.833e-13
8022.992,1.937e-10,6.977e-13
8027.407,2.000e-10,7.077e-13
8031.822,2.029e-10,7.106e-13
8036.237,2.065e-10,7.126e-13
8040.652,2.039e-10,7.048e-13
8045.067,2.087e-10,7.111e-13
8049.482,2.105e-10,7.131e-13
8053.897,2.145e-10,7.203e-13
8058.312,2.163e-10,7.249e-13
8062.727,2.145e-10,7.250e-13
8067.142,2.102e-10,7.218e-13
8071.556,2.109e-10,7.280e-13
8075.971,2.079e-10,7.275e-13
8080.386,2.052e-10,7.267e-13
8084.800,2.077e-10,7.341e-13
8089.215,2.110e-10,7.428e-13
8093.629,2.161e-10,7.538e-13
8098.044,2.213e-10,7.640e-13
8102.458,2.259e-10,7.732e-13
8106.872,2.322e-10,7.842e-13
8111.287,2.341e-10,7.870e-13
8115.701,2.346e-10,7.874e-13
8120.115,2.341e-10,7.862e-13
8124.529,2.257e-10,7.727e-13
8128.943,2.145e-10,7.559e-13
8133.357,1.979e-10,7.302e-13
8137.771,1.925e-10,7.247e-13
8142.185,1.884e-10,7.233e-13
8146.599,1.922e-10,7.370e-13
8151.013,1.921e-10,7.450e-13
8155.427,1.966e-10,7.589e-13
8159.841,2.008e-10,7.701e-13
8164.255,1.950e-10,7.595e-13
8168.668,1.987e-10,7.659e-13
8173.082,2.036e-10,7.742e-13
8177.495,2.057e-10,7.772e-13
8181.909,2.099e-10,7.839e-13
8186.322,2.153e-10,7.930e-13
8190.736,2.188e-10,7.977e-13
8195.149,2.201e-10,7.987e-13
8199.563,2.251e-10,8.062e-13
8203.976,2.310e-10,8.175e-13
8208.389,2.274e-10,8.144e-13
8212.802,2.231e-10,8.118e-13
8217.215,2.214e-10,8.158e-13
8221.628,2.244e-10,8.305e-13
