wave,inten,std
3420.660,137.456,36.517
3424.909,191.012,36.630
3429.159,67.189,36.090
3433.409,134.944,36.979
3437.659,112.266,36.065
3441.909,159.478,35.736
3446.160,82.138,36.656
3450.411,265.839,36.975
3454.663,103.969,35.445
3458.915,242.748,36.667
3463.167,95.852,35.339
3467.420,194.707,36.442
3471.673,87.291,35.588
3475.926,87.518,35.496
3480.180,116.153,36.253
3484.434,161.895,36.473
3488.688,54.932,36.434
3492.943,167.042,36.466
3497.198,164.118,36.077
3501.454,228.214,36.857
3505.709,180.219,36.295
3509.965,103.599,36.365
3514.222,100.710,36.283
3518.479,174.615,36.196
3522.736,56.068,36.077
3526.993,123.458,37.447
3531.251,150.368,36.790
3535.509,211.486,37.456
3539.768,226.435,37.873
3544.027,225.288,37.748
3548.286,245.933,37.322
3552.546,264.345,37.367
3556.806,221.098,36.755
3561.066,189.532,36.542
3565.326,192.868,37.357
3569.587,273.869,37.777
3573.849,295.627,37.926
3578.110,208.705,37.282
3582.372,235.361,37.006
3586.635,349.820,38.956
3590.897,211.355,37.203
3595.160,197.009,38.273
3599.423,206.293,37.949
3603.687,354.917,39.350
3607.951,270.872,38.830
3612.215,291.213,39.636
3616.480,268.818,38.171
3620.745,316.241,39.386
3625.010,296.000,38.513
3629.276,386.376,39.019
3633.542,290.340,38.737
3637.809,324.715,39.101
3642.075,334.822,38.498
3646.342,396.344,39.656
3650.610,346.341,38.800
3654.877,418.240,40.075
3659.145,387.156,39.721
3663.414,499.964,41.307
3667.682,580.305,41.140
3671.951,453.046,41.205
3676.221,538.393,41.426
3680.490,461.802,40.775
3684.760,479.505,41.635
3689.031,556.581,42.430
3693.301,636.663,42.858
3697.572,625.415,43.377
3701.844,749.346,43.400
3706.115,651.256,43.588
3710.387,812.412,44.926
3714.660,719.766,44.218
3718.932,811.790,45.034
3723.205,885.645,46.126
3727.479,931.610,46.244
3731.752,915.611,46.989
3736.026,890.536,46.587
3740.301,917.469,46.450
3744.575,1105.424,48.829
3748.850,1095.905,48.061
3753.125,1117.994,47.718
3757.401,1215.368,49.229
3761.677,1301.220,49.861
3765.953,1365.138,50.761
3770.230,1539.843,52.495
3774.507,1627.005,53.292
3778.784,1662.211,53.145
3783.061,1662.441,54.144
3787.339,2055.500,56.383
3791.617,1996.828,56.307
3795.896,2000.423,56.561
3800.175,2124.351,57.804
3804.454,2173.351,58.249
3808.733,2175.653,58.798
3813.013,2168.154,57.517
3817.293,2134.793,58.131
3821.574,2181.477,59.127
3825.854,2225.108,58.414
3830.135,2394.056,59.822
3834.417,2388.433,59.653
3838.698,2601.787,61.380
3842.980,2583.980,61.729
3847.263,2788.165,63.433
3851.545,2592.166,61.969
3855.828,3103.110,65.408
3860.112,3425.778,68.117
3864.395,3523.415,68.737
3868.679,3629.134,69.839
3872.963,3858.151,71.283
3877.248,4117.100,72.809
3881.533,4446.677,74.838
3885.818,4589.002,76.344
3890.103,4955.026,78.577
3894.389,5245.752,80.148
3898.675,5635.175,82.713
3902.962,5916.099,84.856
3907.249,6203.705,86.357
3911.536,6366.058,86.791
3915.823,6313.411,86.631
3920.111,6090.101,85.643
3924.399,6353.615,86.997
3928.687,6119.831,85.553
3932.975,6419.119,87.615
3937.264,6331.452,87.366
3941.554,6297.534,86.818
3945.843,6550.554,88.552
3950.133,7299.187,92.387
3954.423,7984.408,96.092
3958.713,8497.301,98.786
3963.004,8861.505,100.407
3967.295,9083.787,101.746
3971.587,9332.164,102.979
3975.878,9815.502,105.249
3980.170,10560.527,108.817
3984.463,12556.582,117.708
3988.755,14349.911,124.913
3993.048,15503.292,129.962
3997.341,17350.200,136.884
4001.635,17919.219,138.555
4005.929,18702.069,141.209
4010.223,19527.935,144.056
4014.517,20106.548,146.486
4018.812,21206.756,150.137
4023.107,21193.360,149.769
4027.402,22711.433,154.826
4031.698,22803.659,155.280
4035.994,22516.900,154.148
4040.290,23640.428,157.779
4044.586,24270.891,159.924
4048.883,24763.633,161.448
4053.180,24554.915,160.916
4057.478,25595.053,164.139
4061.775,25937.667,165.128
4066.073,26520.486,166.902
4070.372,27298.617,168.901
4074.670,28055.075,171.449
4078.969,29713.712,176.143
4083.268,30509.768,178.512
4087.568,31225.357,180.498
4091.868,32249.292,183.347
4096.168,33122.655,185.722
4100.468,32941.062,185.154
4104.769,33273.649,186.039
4109.070,34072.176,188.171
4113.371,35410.533,191.611
4117.673,37857.848,198.015
4121.975,39460.744,201.976
4126.277,39625.650,202.453
4130.579,40850.230,205.453
4134.882,41139.597,206.126
4139.185,41636.998,207.414
4143.488,42331.857,208.958
4147.792,43666.697,212.196
4152.096,43832.934,212.585
4156.400,45942.129,217.497
4160.704,46443.855,218.654
4165.009,47508.710,221.023
4169.314,47736.425,221.572
4173.620,47970.095,222.183
4177.925,48084.584,222.327
4182.231,48652.207,223.531
4186.537,49601.315,225.958
4190.844,50253.210,227.199
4195.151,50802.370,228.453
4199.458,52403.839,232.073
4203.765,53627.577,234.475
4208.073,54757.142,236.933
4212.381,56813.551,241.312
4216.689,58316.073,244.309
4220.997,58383.257,244.541
4225.306,57467.415,242.744
4229.615,56465.078,240.653
4233.925,57740.594,243.085
4238.234,59416.838,246.715
4242.544,60899.760,249.646
4246.854,62908.520,253.717
4251.165,62820.554,253.565
4255.476,63569.041,255.111
4259.787,63534.729,255.112
4264.098,64264.770,256.272
4268.409,64977.008,257.725
4272.721,65166.989,258.152
4277.034,64689.800,257.331
4281.346,66111.942,260.019
4285.659,66635.221,260.892
4289.972,64891.038,257.556
4294.285,63351.306,254.662
4298.599,60231.100,248.194
4302.912,57407.196,242.553
4307.227,58448.563,244.682
4311.541,63466.618,254.623
4315.856,70782.431,268.895
4320.171,87007.891,297.300
4324.486,93508.786,308.230
4328.801,94092.137,309.204
4333.117,95499.618,311.475
4337.433,94476.409,309.731
4341.749,92180.106,306.126
4346.066,94919.780,310.508
4350.383,102485.303,322.566
4354.700,107872.467,330.872
4359.017,112649.454,337.959
4363.335,114210.301,340.207
4367.653,116679.980,343.726
4371.971,115370.637,341.984
4376.290,112144.850,337.301
4380.609,110303.828,334.458
4384.928,108686.915,332.008
4389.247,112117.803,337.031
4393.566,115826.053,342.660
4397.886,118461.046,346.408
4402.206,123935.735,354.291
4406.527,126926.549,358.572
4410.847,132300.055,365.862
4415.168,134368.909,368.852
4419.490,140176.232,376.580
4423.811,145340.162,383.325
4428.133,145192.266,383.388
4432.455,145705.471,383.906
4436.777,145268.542,383.353
4441.100,148159.667,387.079
4445.422,149189.794,388.451
4449.745,149651.563,389.036
4454.069,146133.202,384.347
4458.392,145894.161,384.181
4462.716,148537.355,387.693
4467.040,155785.821,396.809
4471.365,162843.552,405.700
4475.689,165328.007,408.877
4480.014,166940.712,410.747
4484.339,166616.543,410.336
4488.665,169214.521,413.539
4492.990,171486.463,416.320
4497.316,175207.544,420.861
4501.643,183913.222,431.022
4505.969,187387.898,435.074
4510.296,186184.953,433.544
4514.623,185890.682,433.324
4518.950,183237.224,430.139
4523.278,181188.035,427.847
4527.605,180104.598,426.645
4531.933,177243.498,423.203
4536.262,183526.699,430.448
4540.590,187610.867,435.213
4544.919,190029.187,438.073
4549.248,192323.617,440.776
4553.577,194098.435,442.641
4557.907,197341.661,446.290
4562.237,201244.642,450.658
4566.567,205740.449,455.647
4570.897,205093.826,454.878
4575.228,207965.689,458.116
4579.558,205665.722,455.545
4583.890,206919.603,456.943
4588.221,206569.751,456.516
4592.553,209112.401,459.320
4596.884,212305.619,462.850
4601.216,215251.525,465.783
4605.549,219431.292,470.333
4609.881,226277.210,477.624
4614.214,227185.726,478.664
4618.547,229810.960,481.303
4622.881,229379.473,480.826
4627.214,231816.345,483.435
4631.548,232566.161,484.107
4635.882,231209.535,482.665
4640.217,234023.707,485.629
4644.551,229812.587,481.418
4648.886,235887.299,487.611
4653.221,233339.530,485.070
4657.556,239902.973,491.563
4661.892,239732.208,491.582
4666.228,236448.730,488.215
4670.564,238113.148,489.917
4674.900,240894.536,492.649
4679.237,243859.819,495.690
4683.574,248854.327,500.665
4687.911,251254.981,503.136
4692.248,250894.408,502.687
4696.586,250852.929,502.704
4700.923,249238.671,501.087
4705.261,248839.770,500.737
4709.600,255800.757,507.529
4713.938,261558.330,513.232
4718.277,267418.236,518.863
4722.616,268543.142,520.101
4726.955,269199.350,520.699
4731.295,268305.574,519.750
4735.634,268462.709,519.973
4739.974,273161.001,524.551
4744.315,278403.096,529.379
4748.655,279752.976,530.680
4752.996,278253.071,529.290
4757.337,274616.850,525.850
4761.678,277794.089,528.845
4766.019,280398.267,531.300
4770.361,285162.744,535.853
4774.703,293363.407,543.393
4779.045,295648.707,545.438
4783.387,296298.018,545.944
4787.730,293421.917,543.338
4792.073,296920.477,546.654
4796.416,301010.540,550.276
4800.759,303231.294,552.303
4805.102,302876.019,552.094
4809.446,305220.961,554.203
4813.790,310059.403,558.494
4818.134,310298.292,558.769
4822.479,311749.689,560.104
4826.823,308665.578,557.262
4831.168,309185.075,557.732
4835.514,309172.998,557.712
4839.859,304217.012,553.253
4844.205,299937.110,549.380
4848.550,292949.863,542.932
4852.896,280897.302,531.723
4857.243,268235.840,519.652
4861.589,264659.215,516.295
4865.936,275114.985,526.377
4870.283,288191.843,538.562
4874.630,302690.471,552.040
4878.978,304871.858,553.930
4883.325,306582.643,555.292
4887.673,309716.648,558.254
4892.021,313843.944,561.900
4896.370,325599.192,572.316
4900.718,328868.512,575.313
4905.067,324938.526,571.729
4909.416,321129.145,568.440
4913.765,314243.681,562.256
4918.115,317165.673,564.983
4922.465,319255.293,566.803
4926.815,327852.051,574.303
4931.165,332848.944,578.727
4935.515,332535.422,578.329
4939.866,335352.080,580.734
4944.217,343103.554,587.427
4948.568,343894.648,588.097
4952.919,344759.290,588.860
4957.270,343265.645,587.669
4961.622,348537.404,591.999
4965.974,351517.568,594.627
4970.326,353008.128,595.897
4974.678,351410.187,594.498
4979.031,345974.934,589.867
4983.384,346703.405,590.464
4987.737,349409.398,592.947
4992.090,355014.002,597.485
4996.444,354273.861,596.862
5000.797,348184.449,591.768
5005.151,347564.336,591.162
5009.505,346287.171,590.198
5013.860,347125.321,590.901
5018.214,351009.676,594.127
5022.569,358819.047,600.725
5026.924,362728.527,604.077
5031.279,367546.243,608.039
5035.635,363303.799,604.405
5039.990,362538.290,603.854
5044.346,372144.040,611.708
5048.702,377372.521,615.985
5053.058,381496.016,619.340
5057.415,388121.760,624.675
5061.772,386498.332,623.401
5066.128,386446.912,623.233
5070.486,380040.066,618.022
5074.843,378795.796,617.213
5079.200,378441.587,616.865
5083.558,384840.373,622.034
5087.916,390862.918,626.794
5092.274,395899.008,630.912
5096.633,390929.501,626.945
5100.991,390330.644,626.520
5105.350,393649.475,629.141
5109.709,397921.238,632.466
