wave,inten,std
3420.660,1.009e+02,1.443e+01
3424.909,3.106e+01,1.380e+01
3429.159,8.995e+01,1.435e+01
3433.409,5.338e+01,1.424e+01
3437.659,8.399e+01,1.430e+01
3441.909,2.912e+01,1.418e+01
3446.160,5.754e+01,1.428e+01
3450.411,2.746e+01,1.414e+01
3454.663,5.832e+01,1.433e+01
3458.915,6.171e+01,1.434e+01
3463.167,3.698e+01,1.428e+01
3467.420,3.641e+01,1.415e+01
3471.673,8.335e+01,1.458e+01
3475.926,2.072e+00,1.399e+01
3480.180,4.561e+01,1.440e+01
3484.434,8.246e+01,1.438e+01
3488.688,1.144e+02,1.468e+01
3492.943,7.329e+01,1.437e+01
3497.198,1.343e+02,1.477e+01
3501.454,6.494e+01,1.429e+01
3505.709,1.157e+02,1.463e+01
3509.965,8.106e+01,1.445e+01
3514.222,1.227e+02,1.471e+01
3518.479,8.294e+01,1.468e+01
3522.736,9.843e+01,1.475e+01
3526.993,1.246e+02,1.487e+01
3531.251,1.472e+02,1.501e+01
3535.509,9.241e+01,1.453e+01
3539.768,9.875e+01,1.475e+01
3544.027,9.499e+01,1.492e+01
3548.286,1.261e+02,1.483e+01
3552.546,1.333e+02,1.510e+01
3556.806,1.724e+02,1.515e+01
3561.066,2.086e+02,1.539e+01
3565.326,1.982e+02,1.543e+01
3569.587,1.056e+02,1.483e+01
3573.849,1.676e+02,1.524e+01
3578.110,1.849e+02,1.540e+01
3582.372,1.972e+02,1.553e+01
3586.635,2.288e+02,1.565e+01
3590.897,2.296e+02,1.558e+01
3595.160,2.071e+02,1.562e+01
3599.423,2.747e+02,1.590e+01
3603.687,2.238e+02,1.561e+01
3607.951,2.825e+02,1.616e+01
3612.215,2.909e+02,1.613e+01
3616.480,3.530e+02,1.646e+01
3620.745,3.957e+02,1.659e+01
3625.010,4.224e+02,1.688e+01
3629.276,4.103e+02,1.670e+01
3633.542,4.337e+02,1.693e+01
3637.809,4.208e+02,1.678e+01
3642.075,4.970e+02,1.719e+01
3646.342,4.828e+02,1.713e+01
3650.610,5.359e+02,1.754e+01
3654.877,5.757e+02,1.766e+01
3659.145,6.637e+02,1.821e+01
3663.414,6.569e+02,1.819e+01
3667.682,7.245e+02,1.843e+01
3671.951,7.782e+02,1.881e+01
3676.221,8.603e+02,1.912e+01
3680.490,8.573e+02,1.927e+01
3684.760,9.418e+02,1.952e+01
3689.031,1.058e+03,2.022e+01
3693.301,1.137e+03,2.062e+01
3697.572,1.170e+03,2.079e+01
3701.844,1.302e+03,2.145e+01
3706.115,1.329e+03,2.143e+01
3710.387,1.532e+03,2.240e+01
3714.660,1.601e+03,2.283e+01
3718.932,1.725e+03,2.335e+01
3723.205,1.880e+03,2.398e+01
3727.479,2.080e+03,2.473e+01
3731.752,2.232e+03,2.551e+01
3736.026,2.527e+03,2.653e+01
3740.301,2.651e+03,2.703e+01
3744.575,2.891e+03,2.781e+01
3748.850,3.135e+03,2.880e+01
3753.125,3.383e+03,2.972e+01
3757.401,3.688e+03,3.068e+01
3761.677,4.076e+03,3.187e+01
3765.953,4.408e+03,3.301e+01
3770.230,4.790e+03,3.409e+01
3774.507,5.042e+03,3.482e+01
3778.784,5.406e+03,3.577e+01
3783.061,5.686e+03,3.660e+01
3787.339,5.963e+03,3.736e+01
3791.617,6.834e+03,3.962e+01
3795.896,7.505e+03,4.133e+01
3800.175,8.313e+03,4.329e+01
3804.454,8.702e+03,4.420e+01
3808.733,8.780e+03,4.437e+01
3813.013,8.821e+03,4.450e+01
3817.293,9.292e+03,4.547e+01
3821.574,1.009e+04,4.722e+01
3825.854,1.109e+04,4.928e+01
3830.135,1.179e+04,5.075e+01
3834.417,1.233e+04,5.181e+01
3838.698,1.281e+04,5.275e+01
3842.980,1.324e+04,5.357e+01
3847.263,1.394e+04,5.489e+01
3851.545,1.501e+04,5.682e+01
3855.828,1.680e+04,5.989e+01
3860.112,1.805e+04,6.192e+01
3864.395,1.902e+04,6.343e+01
3868.679,1.914e+04,6.360e+01
3872.963,1.907e+04,6.353e+01
3877.248,1.907e+04,6.356e+01
3881.533,1.929e+04,6.386e+01
3885.818,1.963e+04,6.444e+01
