x_pix,ap_summed,ap_std
0,13.5508858969909,4.548679510336718
1,17.533508500262677,4.536952817768554
2,4.747702677972494,4.553232833700773
3,10.476837604825407,4.496453941960711
4,11.022772939349709,4.466116445106334
5,-0.9601369790993776,4.234238409640578
6,10.210616827547087,4.50850604712056
7,11.394390079034364,4.3511769315193405
8,12.18944194728769,4.348590729961921
9,-6.777549591500475,4.314050517456564
10,15.582092928626304,4.471138418747752
11,-17.369340414312912,4.054831660455431
12,33.28878751940286,4.64079767894497
13,-8.278837277345186,4.152271384554162
14,16.601732523658836,4.498109636302615
15,8.805228005266768,4.462950772877359
16,21.231383642595034,4.62112457106268
17,-10.398149525823912,4.1887292232960265
18,5.57870040388489,4.434543870527169
19,0.3940965419784111,4.459781468411166
20,16.456566827200465,4.443209840504859
21,-1.2736520978649974,4.283048121173957
22,18.71897885074144,4.445321170229639
23,-14.79998123390469,4.335927540047796
24,15.248434939675368,4.4601882857389485
25,-1.7540196882346573,4.392685436128077
26,24.616716243821532,4.621690010008577
27,-12.200198722984831,4.273676423599764
28,11.658690427987883,4.43105725150617
29,-0.8852453419646474,4.3604309623759425
30,26.88508749668924,4.6021156548381
31,6.129118085293784,4.419746745744637
32,-0.6123166346606483,4.3585740245721825
33,-3.1848943375131973,4.47958948078197
34,-5.045075244892956,4.337738007694859
35,11.614114311362021,4.407453896687427
36,13.898345139081181,4.419607416649355
37,-0.033768247821161314,4.457545025763682
38,21.2114573545171,4.589936410544789
39,14.861336758626363,4.646075961554202
40,16.315857403955665,4.706036597759776
41,2.2842556645511096,4.464624209284572
42,17.37480280375475,4.584574913905026
43,16.7663042686428,4.575388972660957
44,32.7946400733498,4.984156155535753
45,-2.4849299043778394,4.617311616463328
46,21.625687825515058,4.679013355978969
47,22.791560931898616,4.865150051543664
48,28.431543722870035,4.842534650732339
49,27.232448442406803,4.791431362907523
50,31.523162777760323,4.852426892142634
51,25.994744061972927,4.82769326345737
52,42.08636438755227,4.993144197654499
53,15.738011408298895,4.806909665465342
54,55.881203623450794,5.208885503768067
55,37.40528901329669,4.955427301259878
56,33.26593780238867,5.029260330264487
57,36.717517130998985,4.97555671684464
58,64.69196213932476,5.4358684874805405
59,61.59177246876444,5.358374505081624
60,59.50871999229265,5.3831559125169095
61,43.13069766768209,5.181115730527446
62,72.70895293227221,5.408324586880931
63,61.53726203500984,5.475403686443233
64,83.94456656856254,5.5777454476126165
65,51.65994447278471,5.486530924764598
66,79.89905997491674,5.713708797435501
67,79.11763778013851,5.850210063624384
68,99.777367374821,5.9981489520138025
69,66.44318551090568,5.6352602479443865
70,95.9985905374446,5.7322938631156575
71,79.39386086609757,5.680199890284467
72,104.37834905724135,6.047137654162391
73,100.96541089640489,6.109248600216127
74,124.61453667888931,6.3468976768504035
75,120.68102481354299,6.204149426306002
76,134.23021106254535,6.325035690733529
77,140.04867832467878,6.455758939631739
78,156.53964203562956,6.601883877399708
79,174.11626678477242,6.920541051351587
80,186.0871657834318,7.187032279530171
81,185.73234257788056,7.0546628162536535
82,201.91120319400318,7.266636913980559
83,208.93027715834705,7.328806310047047
84,215.4177974234218,7.3864264178240155
85,234.5176567937963,7.786342018964215
86,270.5673205534867,8.0032527699923
87,246.74238149541517,7.960006052294258
88,268.5794346864258,7.9590890160197425
89,279.422339611302,8.113224534432694
90,274.23443330036764,7.9480104975648045
91,303.70691654065746,8.181832074110801
92,274.15516289044103,8.112974751851018
93,297.2318809022019,8.26233478487331
94,292.66399821755766,8.27869232435295
95,319.73505630191204,8.613805909556946
96,323.1158005422181,8.631523362421822
97,356.0469837987718,8.86188484549715
98,375.22366351224167,9.046214710388892
99,333.0225978228715,8.59532860352544
100,409.99888633558675,9.356024487338505
101,428.04989517153587,9.406073874757091
102,425.16524915477345,9.57645048480971
103,438.57470555202605,9.734126664516738
104,480.4337040293196,9.97917039740342
105,510.9453280186577,10.214586511167946
106,536.3138768850903,10.367676878710308
107,545.7844733238421,10.56275472212092
108,587.2320324922619,10.732697457980597
109,635.2449510777811,11.083267848078371
110,649.9456488604472,11.292925288770013
111,690.8560680524653,11.67342777049543
112,765.1490427316968,11.987202955409929
113,786.0165386160285,12.198553472150458
114,814.2319049969742,12.428890690240614
115,826.0151397266958,12.496234966162035
116,829.4906194847885,12.463268419730442
117,793.2459177507639,12.307651104387526
118,819.8009838492931,12.498014236711589
119,780.3725944335655,12.29911154475289
120,812.7882484399557,12.38635246336213
121,814.964173548436,12.504816623749278
122,849.6553737543536,12.682719653732414
123,894.6317238224437,13.012207810759369
124,970.8738133805772,13.53673091920514
125,1047.071349271553,13.932729553115486
126,1114.826859437014,14.354698448016075
127,1114.6802091512461,14.334466161998094
128,1214.1515188696526,14.886888072976488
129,1239.697242139872,15.034182759912225
130,1290.2507548333967,15.329281556110942
131,1446.034168587876,16.173086398378498
132,1646.8179522600433,17.148983148159267
133,1831.3306984550225,18.082638609025604
134,1982.4687699999247,18.74084425137042
135,2059.83741495133,19.10480642579632
136,2186.148922450052,19.596039950110654
137,2196.334409339154,19.661289422885464
138,2344.951648012278,20.28914078862655
139,2344.6562668881907,20.325941674671373
140,2469.456159171245,20.793555239397012
141,2585.4674084937838,21.26948525168123
142,2573.8441954000787,21.231442083585325
143,2652.34916162691,21.549115708926916
144,2692.81333005632,21.678718281584395
145,2670.0227445509727,21.662846849279912
146,2816.0806664106053,22.212275264672883
147,2780.2416941222195,22.07514103067507
148,2832.9492144624746,22.256336776325515
149,2874.6015769744413,22.395519945483944
150,2908.393461794852,22.45984393386692
151,2974.9511182133233,22.73290090987938
152,3126.7223199708437,23.291388746916013
153,3169.919355499373,23.491555541147786
154,3251.8914071328704,23.786838317163653
155,3381.245942300546,24.197600094162038
156,3437.2380838030326,24.41503237802593
157,3507.7611621593583,24.603787284700672
158,3590.150182985646,24.92507392813059
159,3652.384385427647,25.116686275446497
160,3717.1959141633765,25.342079134488728
161,3721.130615024072,25.366943268995083
162,4009.6435480130444,26.298190372442402
163,4091.6018504335684,26.532285836576012
164,4115.729466567323,26.620085610522235
165,4272.609845447982,27.12450253691945
166,4258.683040005799,27.10616626270165
167,4360.50389694354,27.356803860748027
168,4411.512946643444,27.55559923083886
169,4451.753844769781,27.63359223627514
170,4563.859108233395,27.965571984134353
171,4559.861661482959,28.009601109743134
172,4719.426373743335,28.449362054735413
173,4728.768552098017,28.46277736107353
174,4813.28923108369,28.733700865204355
175,4823.619394756369,28.741721388760585
176,4867.552417435922,28.873573797510875
177,4783.688508834085,28.678771494617795
178,4863.430549863627,28.875968062383475
179,4922.74496729345,29.01623646787799
180,4832.107953230704,28.783149421792416
181,5027.151628710363,29.403748593826858
182,5136.8162781974415,29.657751716650413
183,5295.013260723189,30.146985470979953
184,5293.263882055783,30.108103296691592
185,5476.896858903053,30.65237093133445
186,5564.258759366906,30.848609810412956
187,5441.402787771479,30.560504835664602
188,5504.205492300808,30.679871456079102
189,5442.19153588057,30.545912773302206
190,5587.863895185042,30.94990350432646
191,5655.742853697284,31.124343780119986
192,5752.169781501361,31.3633570428576
193,5874.556950618593,31.691913327389994
194,5829.218276739889,31.59047103518576
195,5949.847707682408,31.864204627150546
196,5875.831118890525,31.730299692131425
197,5941.532016069,31.90886940728466
198,5974.751725251507,31.979210377654294
199,6093.427813891923,32.25318426757149
200,6083.553597587011,32.210323373595934
201,6084.879170772489,32.21922412646871
202,5999.590030576505,32.064551027203244
203,5708.662559720491,31.29985491910163
204,5699.162657592934,31.295219213482522
205,5368.711677491149,30.388968399204114
206,5376.992104341963,30.36662184447925
207,5534.9627882527575,30.84980598076582
208,6034.700038028431,32.13209033474103
209,6532.168029259374,33.409496926988844
210,7253.12125157205,35.16558564174028
211,7821.030648386448,36.496291742703455
212,7430.5677898386575,35.65152680003144
213,7316.998968325843,35.3518375374769
214,7502.792380782986,35.783563856097366
215,7510.939441028961,35.80900188435552
216,7923.6148531744575,36.74206903412186
217,8496.568077156888,38.05465567813645
218,8873.28235402498,38.885376219485295
219,8945.342176236765,39.08948174659997
220,9065.6502340389,39.30801500412013
221,8962.54104089577,39.046147373460066
222,8986.751002741206,39.133833091716745
223,8432.922190738896,37.929673216019985
224,8552.420304712214,38.14184987816933
225,8591.081335319672,38.231693655737665
226,8808.369928875049,38.75331117303312
227,9169.516583594159,39.52722905941128
228,8898.362630763955,38.9809399944981
229,8937.837907589588,39.049701398630766
230,9241.64909194333,39.727244551339766
231,9298.89515488499,39.840388724082835
232,9861.693418095188,41.015815596979145
233,10167.96879938965,41.614830655035696
234,10463.674451535057,42.21418598181523
235,10753.352244876567,42.81151313653505
236,11054.512295773631,43.370918037856576
237,11143.832988691829,43.56978479294188
238,11234.168051340079,43.724262231631805
239,11285.380542084682,43.808205691071784
240,11242.540744594657,43.74574130892564
241,11293.202825994047,43.87434460902014
242,11154.104037986957,43.587270026491694
243,11342.356529759863,43.981783070905436
244,11792.52899192367,44.78845513803562
245,12093.88808100495,45.385826123104955
246,12371.254889452865,45.88140064909377
247,12450.351677616818,46.01976065649777
248,12287.777063158845,45.74980871852073
249,12644.373102058204,46.3768901961189
250,13021.693891409259,47.036350181156735
251,13056.979279377216,47.141661019269314
252,13397.759373935127,47.73187911038051
253,13635.652718357733,48.1850331284933
254,13776.415865531902,48.36879976201539
255,13411.346900489074,47.75678371327768
256,13254.861661477342,47.4532101928119
257,12765.213248322952,46.64218381050616
258,12606.337740550922,46.287656995177265
259,13017.614981431652,47.04198746982532
260,13223.061295440059,47.44019672464375
261,13474.543948097004,47.842960371770516
262,13613.110593300435,48.069377651995175
263,13733.412286238277,48.3126184536875
264,13761.469437457587,48.34241119492024
265,14076.952116165316,48.883277291027404
266,14156.617506663684,48.99189302568451
267,14227.957269766908,49.11441942820965
268,13683.167964272725,48.18008741446004
269,14615.25810196186,49.78969257134835
270,15419.464308171984,51.073419595613615
271,13864.78142150304,48.51715694168667
272,13938.604201935488,48.61622195944894
273,14487.512148286574,49.54475083879612
274,14264.551009873438,49.15669621011972
275,14612.129738808004,49.756253988053636
276,15184.17571754707,50.69399372945518
277,15693.199147273102,51.51393266712727
278,15686.904876010034,51.51199544158825
