wave,inten,std
3420.660,4.806,nan
3424.909,3.245,nan
3429.159,0.220,nan
3433.409,-1.322,nan
3437.659,-2.892,nan
3441.909,-0.520,nan
3446.160,1.998,nan
3450.411,-4.618,nan
3454.663,1.673,nan
3458.915,-4.046,nan
3463.167,2.579,nan
3467.420,-2.488,nan
3471.673,7.416,nan
3475.926,-4.824,nan
3480.180,3.962,nan
3484.434,-1.866,nan
3488.688,3.978,nan
3492.943,0.169,nan
3497.198,3.243,nan
3501.454,-4.021,nan
3505.709,2.238,nan
3509.965,0.523,nan
3514.222,1.630,nan
3518.479,0.023,nan
3522.736,6.870,nan
3526.993,-3.765,nan
3531.251,0.537,nan
3535.509,1.456,nan
3539.768,3.518,nan
3544.027,1.015,nan
3548.286,-0.069,nan
3552.546,-2.422,nan
3556.806,1.621,nan
3561.066,-3.808,nan
3565.326,2.219,nan
3569.587,2.205,nan
3573.849,5.400,nan
3578.110,0.820,nan
3582.372,6.171,nan
3586.635,1.628,nan
3590.897,2.750,nan
3595.160,3.693,nan
3599.423,5.632,0.170
3603.687,2.366,nan
3607.951,0.234,nan
3612.215,0.021,nan
3616.480,4.084,nan
3620.745,9.316,0.237
3625.010,5.626,0.156
3629.276,2.052,nan
3633.542,9.346,0.311
3637.809,9.788,0.262
3642.075,7.101,nan
3646.342,-1.565,nan
3650.610,6.858,0.140
3654.877,5.009,0.313
3659.145,6.783,0.306
3663.414,2.415,0.195
3667.682,8.673,0.369
3671.951,5.549,0.329
3676.221,4.119,0.333
3680.490,9.534,0.392
3684.760,13.179,0.534
3689.031,9.528,0.370
3693.301,11.101,0.518
3697.572,16.348,0.643
3701.844,7.674,0.434
3706.115,9.015,0.440
3710.387,8.760,0.417
3714.660,10.591,0.494
3718.932,11.321,0.525
3723.205,11.342,0.571
3727.479,14.034,0.560
3731.752,16.372,0.731
3736.026,14.691,0.638
3740.301,18.954,0.740
3744.575,25.190,0.870
3748.850,23.271,0.761
3753.125,18.521,0.786
3757.401,24.113,0.835
3761.677,31.470,0.933
3765.953,25.713,0.902
3770.230,29.165,0.947
3774.507,29.158,0.994
3778.784,34.718,1.021
3783.061,27.869,1.003
3787.339,38.128,1.121
3791.617,41.445,1.135
3795.896,45.864,1.208
3800.175,41.440,1.158
3804.454,41.794,1.198
3808.733,44.544,1.215
3813.013,42.565,1.166
3817.293,48.115,1.254
3821.574,49.069,1.234
3825.854,47.272,1.223
3830.135,52.041,1.278
3834.417,50.807,1.304
3838.698,54.142,1.350
3842.980,66.235,1.467
3847.263,64.647,1.430
3851.545,71.737,1.538
3855.828,72.224,1.576
3860.112,73.432,1.590
3864.395,84.202,1.682
3868.679,82.228,1.661
3872.963,90.777,1.766
3877.248,93.376,1.778
3881.533,100.890,1.853
3885.818,106.954,1.894
3890.103,119.916,1.995
3894.389,122.362,2.045
3898.675,127.574,2.093
3902.962,132.187,2.145
3907.249,146.982,2.248
3911.536,145.764,2.253
3915.823,138.263,2.190
3920.111,137.693,2.194
3924.399,129.025,2.120
3928.687,129.718,2.107
3932.975,135.607,2.167
3937.264,148.289,2.232
3941.554,154.100,2.289
3945.843,162.819,2.361
3950.133,173.665,2.436
3954.423,173.905,2.477
3958.713,180.519,2.518
3963.004,192.525,2.587
3967.295,209.043,2.689
3971.587,213.786,2.723
3975.878,229.179,2.816
3980.170,250.493,2.958
3984.463,280.644,3.128
3988.755,306.590,3.272
3993.048,343.978,3.467
3997.341,362.332,3.574
4001.635,377.548,3.622
4005.929,380.814,3.666
4010.223,405.744,3.776
4014.517,420.980,3.853
4018.812,436.972,3.902
4023.107,447.150,3.946
4027.402,452.086,3.977
4031.698,462.406,4.037
4035.994,477.722,4.083
4040.290,482.744,4.122
4044.586,507.925,4.211
4048.883,500.962,4.187
4053.180,512.274,4.245
4057.478,511.896,4.241
4061.775,521.381,4.277
4066.073,549.810,4.374
4070.372,545.926,4.371
4074.670,568.827,4.468
4078.969,608.974,4.601
4083.268,620.470,4.655
4087.568,630.025,4.686
4091.868,663.156,4.800
4096.168,662.765,4.807
4100.468,680.243,4.856
4104.769,683.588,4.877
4109.070,701.370,4.937
4113.371,726.957,5.037
4117.673,759.016,5.149
4121.975,788.773,5.232
4126.277,786.779,5.234
4130.579,794.825,5.275
4134.882,813.814,5.321
4139.185,821.756,5.359
4143.488,847.674,5.426
4147.792,841.312,5.416
4152.096,867.360,5.490
4156.400,896.365,5.578
4160.704,896.784,5.579
