wave,flux,error
6601.386,1.343e-12,4.197e-15
6605.794,1.355e-12,4.220e-15
6610.203,1.352e-12,4.221e-15
6614.611,1.360e-12,4.237e-15
6619.020,1.355e-12,4.228e-15
6623.428,1.347e-12,4.217e-15
6627.837,1.329e-12,4.189e-15
6632.246,1.337e-12,4.201e-15
6636.655,1.320e-12,4.180e-15
6641.064,1.319e-12,4.178e-15
6645.473,1.310e-12,4.169e-15
6649.882,1.308e-12,4.171e-15
6654.291,1.305e-12,4.168e-15
6658.700,1.313e-12,4.181e-15
6663.110,1.298e-12,4.157e-15
6667.519,1.308e-12,4.179e-15
6671.929,1.280e-12,4.137e-15
6676.338,1.298e-12,4.163e-15
6680.748,1.296e-12,4.168e-15
6685.158,1.302e-12,4.178e-15
6689.567,1.320e-12,4.204e-15
6693.977,1.326e-12,4.221e-15
6698.387,1.315e-12,4.205e-15
6702.797,1.330e-12,4.233e-15
6707.207,1.333e-12,4.244e-15
6711.617,1.355e-12,4.276e-15
6716.028,1.359e-12,4.286e-15
6720.438,1.353e-12,4.276e-15
6724.848,1.368e-12,4.300e-15
6729.259,1.373e-12,4.312e-15
6733.669,1.416e-12,4.379e-15
6738.080,1.400e-12,4.362e-15
6742.491,1.408e-12,4.374e-15
6746.901,1.433e-12,4.416e-15
6751.312,1.436e-12,4.421e-15
6755.723,1.434e-12,4.423e-15
6760.134,1.453e-12,4.455e-15
6764.545,1.475e-12,4.487e-15
6768.956,1.439e-12,4.442e-15
6773.367,1.450e-12,4.465e-15
6777.778,1.440e-12,4.448e-15
6782.190,1.452e-12,4.467e-15
6786.601,1.484e-12,4.512e-15
6791.012,1.459e-12,4.483e-15
6795.424,1.421e-12,4.436e-15
6799.835,1.432e-12,4.453e-15
6804.247,1.395e-12,4.399e-15
6808.659,1.384e-12,4.384e-15
6813.070,1.393e-12,4.410e-15
6817.482,1.406e-12,4.427e-15
6821.894,1.390e-12,4.411e-15
6826.306,1.373e-12,4.387e-15
6830.718,1.355e-12,4.359e-15
6835.130,1.346e-12,4.354e-15
6839.542,1.330e-12,4.332e-15
6843.954,1.334e-12,4.339e-15
6848.366,1.329e-12,4.329e-15
6852.779,1.366e-12,4.394e-15
6857.191,1.345e-12,4.364e-15
6861.603,1.299e-12,4.296e-15
6866.016,1.188e-12,4.118e-15
6870.428,1.058e-12,3.895e-15
6874.841,1.028e-12,3.841e-15
6879.253,1.066e-12,3.912e-15
6883.666,1.101e-12,3.977e-15
6888.079,1.156e-12,4.079e-15
6892.492,1.157e-12,4.085e-15
6896.905,1.172e-12,4.121e-15
6901.318,1.202e-12,4.163e-15
6905.730,1.224e-12,4.210e-15
6910.144,1.250e-12,4.265e-15
6914.557,1.277e-12,4.314e-15
6918.970,1.285e-12,4.335e-15
6923.383,1.317e-12,4.387e-15
6927.796,1.327e-12,4.410e-15
6932.209,1.352e-12,4.457e-15
6936.623,1.342e-12,4.449e-15
6941.036,1.352e-12,4.462e-15
6945.450,1.342e-12,4.453e-15
6949.863,1.329e-12,4.436e-15
6954.277,1.320e-12,4.431e-15
6958.690,1.305e-12,4.410e-15
6963.104,1.292e-12,4.384e-15
6967.518,1.297e-12,4.410e-15
6971.932,1.280e-12,4.388e-15
6976.345,1.256e-12,4.353e-15
6980.759,1.240e-12,4.333e-15
6985.173,1.248e-12,4.343e-15
6989.587,1.211e-12,4.291e-15
6994.001,1.197e-12,4.277e-15
6998.415,1.165e-12,4.221e-15
7002.829,1.156e-12,4.202e-15
7007.243,1.128e-12,4.160e-15
7011.658,1.089e-12,4.100e-15
7016.072,1.079e-12,4.082e-15
7020.486,1.081e-12,4.087e-15
7024.901,1.077e-12,4.085e-15
7029.315,1.080e-12,4.105e-15
7033.729,1.084e-12,4.122e-15
7038.144,1.106e-12,4.164e-15
7042.558,1.112e-12,4.170e-15
7046.973,1.123e-12,4.199e-15
7051.388,1.138e-12,4.240e-15
7055.802,1.147e-12,4.266e-15
7060.217,1.158e-12,4.283e-15
7064.632,1.151e-12,4.281e-15
7069.046,1.150e-12,4.289e-15
7073.461,1.170e-12,4.326e-15
7077.876,1.185e-12,4.366e-15
7082.291,1.209e-12,4.410e-15
7086.706,1.197e-12,4.398e-15
7091.121,1.180e-12,4.370e-15
7095.536,1.222e-12,4.448e-15
7099.951,1.224e-12,4.464e-15
7104.366,1.223e-12,4.471e-15
7108.781,1.233e-12,4.494e-15
7113.197,1.250e-12,4.521e-15
7117.612,1.227e-12,4.493e-15
7122.027,1.207e-12,4.468e-15
7126.442,1.184e-12,4.433e-15
7130.858,1.212e-12,4.483e-15
7135.273,1.237e-12,4.538e-15
7139.688,1.236e-12,4.552e-15
7144.104,1.243e-12,4.552e-15
7148.519,1.214e-12,4.533e-15
7152.935,1.191e-12,4.507e-15
7157.350,1.173e-12,4.499e-15
7161.766,1.126e-12,4.440e-15
7166.182,1.084e-12,4.398e-15
7170.597,9.683e-13,4.207e-15
7175.013,9.344e-13,4.176e-15
7179.429,8.956e-13,4.103e-15
7183.844,8.282e-13,3.986e-15
7188.260,7.884e-13,3.888e-15
7192.676,7.418e-13,3.812e-15
7197.092,7.305e-13,3.760e-15
7201.508,7.304e-13,3.751e-15
7205.924,7.025e-13,3.665e-15
7210.339,7.037e-13,3.669e-15
7214.755,7.135e-13,3.668e-15
7219.171,7.221e-13,3.697e-15
7223.587,7.290e-13,3.741e-15
7228.004,7.240e-13,3.730e-15
7232.420,7.157e-13,3.726e-15
7236.836,6.891e-13,3.697e-15
7241.252,6.738e-13,3.674e-15
7245.668,6.527e-13,3.663e-15
7250.084,6.376e-13,3.604e-15
7254.500,6.173e-13,3.564e-15
7258.917,6.013e-13,3.513e-15
7263.333,6.083e-13,3.510e-15
7267.749,5.987e-13,3.497e-15
7272.166,5.945e-13,3.504e-15
7276.582,5.908e-13,3.481e-15
7280.998,6.032e-13,3.526e-15
7285.415,6.183e-13,3.571e-15
7289.831,6.149e-13,3.583e-15
7294.247,6.339e-13,3.655e-15
7298.664,6.456e-13,3.711e-15
7303.080,6.655e-13,3.786e-15
7307.497,6.698e-13,3.823e-15
7311.913,6.860e-13,3.886e-15
7316.330,7.247e-13,3.987e-15
7320.747,7.279e-13,4.001e-15
7325.163,7.179e-13,3.954e-15
7329.580,7.300e-13,3.960e-15
7333.996,7.318e-13,3.935e-15
7338.413,7.607e-13,3.988e-15
7342.830,7.980e-13,4.074e-15
7347.246,8.249e-13,4.164e-15
7351.663,8.033e-13,4.187e-15
7356.080,8.138e-13,4.272e-15
7360.497,8.452e-13,4.376e-15
7364.913,8.597e-13,4.444e-15
7369.330,9.182e-13,4.621e-15
7373.747,9.066e-13,4.594e-15
7378.164,9.342e-13,4.676e-15
7382.580,9.978e-13,4.832e-15
7386.997,9.881e-13,4.810e-15
7391.414,9.789e-13,4.795e-15
7395.831,1.046e-12,4.961e-15
7400.248,1.078e-12,5.022e-15
7404.665,1.088e-12,5.084e-15
7409.082,1.090e-12,5.114e-15
7413.499,1.134e-12,5.226e-15
7417.916,1.176e-12,5.337e-15
7422.333,1.174e-12,5.349e-15
7426.749,1.247e-12,5.566e-15
7431.166,1.243e-12,5.553e-15
7435.583,1.271e-12,5.638e-15
7440.000,1.268e-12,5.648e-15
7444.417,1.264e-12,5.670e-15
7448.834,1.229e-12,5.647e-15
7453.251,1.254e-12,5.718e-15
7457.668,1.257e-12,5.747e-15
7462.086,1.321e-12,5.897e-15
7466.503,1.327e-12,5.921e-15
7470.920,1.310e-12,5.902e-15
7475.337,1.352e-12,6.012e-15
7479.754,1.380e-12,6.078e-15
7484.171,1.336e-12,6.017e-15
7488.588,1.309e-12,5.979e-15
7493.005,1.288e-12,5.959e-15
7497.422,1.266e-12,5.901e-15
7501.839,1.268e-12,5.963e-15
7506.256,1.269e-12,5.954e-15
7510.673,1.250e-12,5.948e-15
7515.091,1.295e-12,6.046e-15
7519.508,1.297e-12,6.070e-15
7523.925,1.280e-12,6.054e-15
7528.342,1.284e-12,6.090e-15
7532.759,1.335e-12,6.219e-15
7537.176,1.374e-12,6.331e-15
7541.593,1.391e-12,6.358e-15
7546.011,1.326e-12,6.231e-15
7550.428,1.310e-12,6.208e-15
7554.845,1.225e-12,6.011e-15
7559.262,1.279e-12,6.157e-15
7563.679,1.241e-12,6.061e-15
7568.096,1.213e-12,6.047e-15
7572.513,1.195e-12,6.002e-15
7576.931,1.232e-12,6.133e-15
7581.348,1.220e-12,6.109e-15
7585.765,1.142e-12,5.935e-15
7590.182,9.927e-13,5.553e-15
7594.599,6.879e-13,4.618e-15
7599.016,3.330e-13,3.273e-15
7603.433,1.651e-13,2.345e-15
7607.850,1.674e-13,2.321e-15
7612.268,2.954e-13,3.079e-15
7616.685,4.762e-13,3.906e-15
7621.102,5.230e-13,4.084e-15
7625.519,4.244e-13,3.704e-15
7629.936,3.795e-13,3.509e-15
7634.353,3.790e-13,3.523e-15
7638.770,4.240e-13,3.751e-15
7643.187,4.965e-13,4.027e-15
7647.604,5.610e-13,4.280e-15
7652.021,6.195e-13,4.517e-15
7656.439,6.875e-13,4.740e-15
7660.856,7.416e-13,4.928e-15
7665.273,7.833e-13,5.088e-15
7669.690,8.429e-13,5.281e-15
7674.107,8.568e-13,5.313e-15
7678.524,9.075e-13,5.491e-15
7682.941,9.299e-13,5.558e-15
7687.358,9.370e-13,5.576e-15
7691.775,9.426e-13,5.612e-15
7696.192,9.480e-13,5.642e-15
7700.609,9.329e-13,5.607e-15
7705.026,9.658e-13,5.708e-15
7709.443,9.584e-13,5.657e-15
7713.860,9.228e-13,5.607e-15
7718.276,9.268e-13,5.625e-15
7722.693,9.016e-13,5.547e-15
7727.110,8.756e-13,5.484e-15
7731.527,8.804e-13,5.487e-15
7735.944,8.768e-13,5.467e-15
7740.361,9.038e-13,5.558e-15
7744.778,8.939e-13,5.545e-15
7749.195,8.757e-13,5.507e-15
7753.611,8.800e-13,5.517e-15
7758.028,8.904e-13,5.535e-15
7762.445,8.852e-13,5.522e-15
7766.862,8.641e-13,5.514e-15
7771.278,8.419e-13,5.436e-15
7775.695,8.289e-13,5.417e-15
7780.112,8.383e-13,5.468e-15
7784.529,8.442e-13,5.534e-15
7788.945,8.142e-13,5.472e-15
7793.362,7.990e-13,5.405e-15
7797.778,7.754e-13,5.284e-15
7802.195,7.456e-13,5.137e-15
7806.612,7.248e-13,5.067e-15
7811.028,7.204e-13,5.008e-15
7815.445,7.256e-13,5.010e-15
7819.861,7.388e-13,5.068e-15
7824.278,7.131e-13,5.033e-15
7828.694,7.140e-13,5.061e-15
7833.111,6.847e-13,4.994e-15
7837.527,6.946e-13,5.034e-15
7841.944,6.971e-13,5.072e-15
7846.360,7.173e-13,5.170e-15
7850.776,7.297e-13,5.215e-15
7855.193,7.122e-13,5.196e-15
7859.609,7.255e-13,5.186e-15
7864.025,7.042e-13,5.133e-15
7868.442,7.091e-13,5.133e-15
7872.858,7.352e-13,5.237e-15
7877.274,7.196e-13,5.130e-15
7881.690,7.174e-13,5.185e-15
7886.106,7.260e-13,5.230e-15
7890.523,7.190e-13,5.208e-15
7894.939,7.250e-13,5.271e-15
7899.355,7.493e-13,5.383e-15
7903.771,6.974e-13,5.250e-15
7908.187,7.239e-13,5.364e-15
7912.603,7.037e-13,5.320e-15
7917.019,6.923e-13,5.303e-15
7921.435,6.700e-13,5.248e-15
7925.851,6.831e-13,5.327e-15
7930.267,6.630e-13,5.257e-15
7934.682,6.668e-13,5.266e-15
7939.098,6.537e-13,5.220e-15
7943.514,6.424e-13,5.185e-15
7947.930,6.386e-13,5.177e-15
7952.345,6.261e-13,5.098e-15
7956.761,6.361e-13,5.134e-15
7961.177,6.208e-13,5.064e-15
7965.592,6.141e-13,5.026e-15
7970.008,6.179e-13,5.003e-15
7974.424,6.163e-13,4.995e-15
7978.839,6.085e-13,5.000e-15
7983.255,6.297e-13,5.031e-15
7987.670,6.049e-13,4.989e-15
7992.085,6.107e-13,5.011e-15
7996.501,6.137e-13,5.038e-15
8000.916,6.274e-13,5.091e-15
8005.331,6.561e-13,5.233e-15
8009.747,6.379e-13,5.205e-15
8014.162,6.393e-13,5.243e-15
8018.577,6.434e-13,5.259e-15
8022.992,6.210e-13,5.213e-15
8027.407,6.543e-13,5.314e-15
8031.822,6.396e-13,5.258e-15
8036.237,6.344e-13,5.202e-15
8040.652,6.319e-13,5.201e-15
8045.067,6.321e-13,5.185e-15
8049.482,6.496e-13,5.235e-15
8053.897,6.630e-13,5.262e-15
8058.312,6.682e-13,5.291e-15
8062.727,6.434e-13,5.215e-15
8067.142,6.649e-13,5.332e-15
8071.556,6.724e-13,5.377e-15
8075.971,6.642e-13,5.389e-15
8080.386,6.748e-13,5.473e-15
8084.800,6.722e-13,5.469e-15
8089.215,6.752e-13,5.535e-15
8093.629,6.717e-13,5.511e-15
8098.044,7.076e-13,5.667e-15
8102.458,7.095e-13,5.694e-15
8106.872,7.101e-13,5.717e-15
8111.287,7.063e-13,5.700e-15
8115.701,7.155e-13,5.739e-15
8120.115,7.080e-13,5.699e-15
8124.529,7.126e-13,5.683e-15
8128.943,7.368e-13,5.755e-15
8133.357,7.157e-13,5.732e-15
8137.771,7.150e-13,5.783e-15
8142.185,7.221e-13,5.820e-15
8146.599,7.079e-13,5.855e-15
8151.013,7.201e-13,5.963e-15
8155.427,7.261e-13,6.073e-15
8159.841,7.583e-13,6.203e-15
8164.255,7.702e-13,6.231e-15
8168.668,7.492e-13,6.165e-15
8173.082,7.636e-13,6.256e-15
8177.495,7.640e-13,6.252e-15
8181.909,7.670e-13,6.270e-15
8186.322,7.659e-13,6.230e-15
8190.736,7.880e-13,6.280e-15
8195.149,7.680e-13,6.213e-15
8199.563,7.970e-13,6.224e-15
8203.976,7.921e-13,6.301e-15
8208.389,8.144e-13,6.359e-15
8212.802,8.003e-13,6.352e-15
8217.215,8.005e-13,6.388e-15
8221.628,8.153e-13,6.557e-15
