wave,inten,std
3420.660,3.118,nan
3424.909,0.706,nan
3429.159,3.827,nan
3433.409,-1.677,nan
3437.659,-1.751,nan
3441.909,-2.913,nan
3446.160,-1.106,nan
3450.411,0.637,nan
3454.663,1.250,nan
3458.915,-2.131,nan
3463.167,3.924,nan
3467.420,-4.044,nan
3471.673,4.227,nan
3475.926,-1.472,nan
3480.180,3.663,nan
3484.434,1.195,nan
3488.688,7.203,nan
3492.943,-0.687,nan
3497.198,1.571,nan
3501.454,8.237,nan
3505.709,-0.479,nan
3509.965,2.069,nan
3514.222,4.479,nan
3518.479,2.960,nan
3522.736,-1.141,nan
3526.993,5.334,nan
3531.251,6.178,nan
3535.509,2.853,nan
3539.768,2.572,nan
3544.027,-3.612,nan
3548.286,-4.525,nan
3552.546,-4.150,nan
3556.806,4.956,nan
3561.066,5.096,nan
3565.326,1.535,nan
3569.587,1.547,nan
3573.849,6.609,nan
3578.110,0.518,nan
3582.372,1.066,nan
3586.635,-1.578,nan
3590.897,2.867,nan
3595.160,4.705,nan
3599.423,2.022,0.036
3603.687,4.115,0.070
3607.951,1.015,nan
3612.215,1.637,nan
3616.480,3.573,0.151
3620.745,6.918,nan
3625.010,-2.006,nan
3629.276,1.306,nan
3633.542,12.787,0.280
3637.809,8.487,0.020
3642.075,7.040,0.312
3646.342,7.580,0.104
3650.610,10.800,0.426
3654.877,6.864,0.303
3659.145,12.642,0.409
3663.414,5.988,0.119
3667.682,13.737,0.490
3671.951,2.191,0.260
3676.221,12.031,0.467
3680.490,9.334,0.350
3684.760,14.690,0.536
3689.031,5.721,0.362
3693.301,12.334,0.584
3697.572,11.894,0.430
3701.844,11.246,0.610
3706.115,12.160,0.490
3710.387,19.537,0.585
3714.660,14.177,0.580
3718.932,15.054,0.618
3723.205,16.514,0.649
3727.479,19.041,0.611
3731.752,15.160,0.671
3736.026,19.919,0.725
3740.301,15.647,0.580
3744.575,14.869,0.645
3748.850,21.710,0.778
3753.125,28.444,0.936
3757.401,26.577,0.901
3761.677,33.092,0.988
3765.953,29.599,0.973
3770.230,35.696,1.042
3774.507,36.588,1.030
3778.784,38.892,1.097
3783.061,38.078,1.103
3787.339,40.223,1.189
3791.617,50.685,1.243
3795.896,43.199,1.188
3800.175,48.102,1.242
3804.454,53.308,1.301
3808.733,43.175,1.180
3813.013,49.000,1.294
3817.293,53.000,1.300
3821.574,56.950,1.352
3825.854,53.585,1.346
3830.135,61.640,1.424
3834.417,55.504,1.391
3838.698,64.453,1.457
3842.980,68.230,1.480
3847.263,78.625,1.550
3851.545,70.848,1.522
3855.828,76.703,1.628
3860.112,83.139,1.668
3864.395,92.582,1.730
3868.679,90.854,1.742
3872.963,97.418,1.812
3877.248,99.490,1.840
3881.533,104.358,1.886
3885.818,107.294,1.930
3890.103,127.760,2.039
3894.389,124.450,2.039
3898.675,128.173,2.119
3902.962,142.754,2.222
3907.249,150.929,2.256
3911.536,156.166,2.295
3915.823,152.096,2.261
3920.111,139.255,2.200
3924.399,149.014,2.243
3928.687,138.157,2.167
3932.975,148.067,2.252
3937.264,151.847,2.256
3941.554,163.118,2.380
3945.843,167.345,2.398
3950.133,181.002,2.487
3954.423,190.892,2.558
3958.713,198.774,2.622
3963.004,208.075,2.675
3967.295,214.961,2.737
3971.587,225.957,2.795
3975.878,242.104,2.898
3980.170,256.969,2.990
3984.463,299.386,3.208
3988.755,324.925,3.356
3993.048,370.192,3.593
3997.341,381.185,3.665
4001.635,400.037,3.764
4005.929,426.789,3.846
4010.223,432.626,3.895
4014.517,430.324,3.878
4018.812,459.478,4.005
4023.107,463.327,4.013
4027.402,484.031,4.100
4031.698,491.898,4.145
4035.994,501.950,4.196
4040.290,501.725,4.198
4044.586,514.284,4.241
4048.883,529.316,4.303
4053.180,532.449,4.304
4057.478,542.380,4.354
4061.775,546.647,4.386
4066.073,563.845,4.420
4070.372,590.773,4.513
4074.670,578.539,4.496
4078.969,608.154,4.610
4083.268,645.780,4.763
4087.568,660.653,4.787
4091.868,686.576,4.877
4096.168,689.171,4.889
4100.468,709.349,4.955
4104.769,703.454,4.944
4109.070,717.915,4.993
4113.371,763.445,5.135
4117.673,779.623,5.193
4121.975,802.704,5.283
4126.277,815.275,5.321
4130.579,831.634,5.360
4134.882,842.267,5.419
4139.185,829.454,5.369
4143.488,861.344,5.468
4147.792,869.399,5.498
4152.096,890.264,5.553
4156.400,897.808,5.585
4160.704,931.891,5.678
4165.009,918.586,5.652
4169.314,920.991,5.688
4173.620,943.747,5.745
4177.925,921.060,5.681
4182.231,961.973,5.773
4186.537,950.639,5.762
4190.844,951.726,5.768
4195.151,964.470,5.810
4199.458,978.280,5.842
4203.765,985.794,5.863
4208.073,1009.310,5.945
4212.381,1078.800,6.112
4216.689,1083.906,6.157
4220.997,1073.006,6.134
4225.306,1093.368,6.175
4229.615,1075.854,6.127
4233.925,1095.913,6.193
4238.234,1138.190,6.312
4242.544,1142.372,6.308
4246.854,1162.844,6.364
4251.165,1160.391,6.376
4255.476,1182.505,6.426
4259.787,1193.992,6.467
4264.098,1194.798,6.464
4268.409,1198.744,6.484
4272.721,1199.048,6.470
4277.034,1178.739,6.426
4281.346,1200.377,6.481
4285.659,1197.425,6.497
4289.972,1182.617,6.439
4294.285,1118.656,6.296
4298.599,1073.929,6.151
4302.912,1067.096,6.137
4307.227,1075.672,6.166
4311.541,1155.970,6.381
4315.856,1264.218,6.702
4320.171,1362.098,6.923
4324.486,1451.633,7.151
4328.801,1401.395,7.047
4333.117,1470.674,7.208
4337.433,1446.337,7.142
4341.749,1412.322,7.090
4346.066,1506.037,7.310
4350.383,1587.750,7.511
4354.700,1669.453,7.732
4359.017,1669.378,7.757
4363.335,1760.283,7.941
4367.653,1722.317,7.856
4371.971,1697.968,7.792
4376.290,1656.802,7.686
4380.609,1600.254,7.547
4384.928,1611.154,7.598
4389.247,1613.136,7.606
4393.566,1649.835,7.702
4397.886,1665.191,7.739
4402.206,1634.810,7.678
4406.527,1634.124,7.696
4410.847,1654.906,7.756
4415.168,1834.082,8.130
4419.490,1924.438,8.333
4423.811,2018.355,8.508
4428.133,2096.063,8.670
4432.455,2158.744,8.805
4436.777,2212.786,8.919
4441.100,2266.044,9.005
4445.422,2329.850,9.137
4449.745,2315.637,9.119
4454.069,2270.470,9.045
4458.392,2277.875,9.076
4462.716,2274.581,9.057
4467.040,2380.419,9.265
4471.365,2472.180,9.437
4475.689,2518.578,9.523
4480.014,2478.604,9.450
4484.339,2519.437,9.538
4488.665,2637.339,9.748
4492.990,2605.699,9.682
4497.316,2654.276,9.764
4501.643,2782.055,9.981
4505.969,2790.428,10.015
4510.296,2775.860,9.967
4514.623,2766.735,9.953
4518.950,2720.232,9.861
4523.278,2613.348,9.694
4527.605,2586.615,9.639
