wave,inten,std
3420.660,7.129e+00,1.771e+00
3424.909,3.975e+00,1.761e+00
3429.159,7.247e+00,1.761e+00
3433.409,1.390e+00,1.725e+00
3437.659,-1.811e-01,1.749e+00
3441.909,2.950e+00,1.746e+00
3446.160,1.851e+00,1.788e+00
3450.411,3.382e+00,1.756e+00
3454.663,5.530e+00,1.768e+00
3458.915,2.757e+00,1.738e+00
3463.167,2.856e+00,1.752e+00
3467.420,3.923e+00,1.722e+00
3471.673,1.370e+01,1.806e+00
3475.926,3.362e+00,1.757e+00
3480.180,6.612e+00,1.766e+00
3484.434,7.142e+00,1.776e+00
3488.688,7.432e+00,1.738e+00
3492.943,6.288e+00,1.795e+00
3497.198,7.251e+00,1.770e+00
3501.454,6.079e+00,1.741e+00
3505.709,5.140e+00,1.757e+00
3509.965,-7.370e-01,1.726e+00
3514.222,9.262e+00,1.762e+00
3518.479,6.836e+00,1.765e+00
3522.736,5.077e+00,1.775e+00
3526.993,3.099e-01,1.690e+00
3531.251,4.896e+00,1.768e+00
3535.509,9.958e-01,1.722e+00
3539.768,9.124e+00,1.781e+00
3544.027,2.498e+00,1.720e+00
3548.286,4.927e+00,1.780e+00
3552.546,4.219e+00,1.751e+00
3556.806,9.247e+00,1.795e+00
3561.066,9.371e+00,1.759e+00
3565.326,1.160e+01,1.768e+00
3569.587,-4.596e-01,1.724e+00
3573.849,8.349e+00,1.767e+00
3578.110,9.734e-01,1.740e+00
3582.372,2.811e+00,1.760e+00
3586.635,8.959e+00,1.788e+00
3590.897,1.025e+01,1.792e+00
3595.160,-3.068e+00,1.744e+00
3599.423,8.020e+00,1.801e+00
3603.687,1.349e+01,1.806e+00
3607.951,8.436e+00,1.786e+00
3612.215,1.927e+00,1.754e+00
3616.480,5.338e+00,1.811e+00
3620.745,6.300e+00,1.748e+00
3625.010,1.605e+01,1.814e+00
3629.276,4.842e+00,1.761e+00
3633.542,9.641e+00,1.810e+00
3637.809,5.630e+00,1.804e+00
3642.075,6.367e+00,1.810e+00
3646.342,2.777e+00,1.720e+00
3650.610,8.359e+00,1.821e+00
3654.877,6.404e+00,1.790e+00
3659.145,9.592e+00,1.817e+00
3663.414,6.559e+00,1.796e+00
3667.682,1.120e+01,1.862e+00
3671.951,9.090e+00,1.847e+00
3676.221,7.342e+00,1.810e+00
3680.490,1.864e+00,1.764e+00
3684.760,1.587e+01,1.833e+00
3689.031,1.120e+00,1.783e+00
3693.301,8.773e+00,1.815e+00
3697.572,1.202e+01,1.829e+00
3701.844,1.654e+01,1.905e+00
3706.115,9.674e+00,1.860e+00
3710.387,1.812e+01,1.879e+00
3714.660,1.529e+01,1.840e+00
3718.932,1.084e+01,1.868e+00
3723.205,2.145e+01,1.921e+00
3727.479,2.465e+01,1.965e+00
3731.752,1.686e+01,1.886e+00
3736.026,2.673e+01,1.972e+00
3740.301,2.570e+01,1.928e+00
3744.575,3.525e+01,2.012e+00
3748.850,3.006e+01,2.000e+00
3753.125,3.187e+01,1.988e+00
3757.401,3.547e+01,2.025e+00
3761.677,4.419e+01,2.053e+00
3765.953,3.657e+01,2.026e+00
3770.230,4.759e+01,2.165e+00
3774.507,4.163e+01,2.107e+00
3778.784,5.802e+01,2.219e+00
3783.061,6.399e+01,2.240e+00
3787.339,6.980e+01,2.255e+00
3791.617,6.925e+01,2.299e+00
3795.896,7.669e+01,2.386e+00
3800.175,8.906e+01,2.441e+00
3804.454,1.080e+02,2.542e+00
3808.733,9.705e+01,2.507e+00
3813.013,1.080e+02,2.549e+00
3817.293,9.779e+01,2.485e+00
3821.574,1.149e+02,2.623e+00
3825.854,1.318e+02,2.724e+00
3830.135,1.513e+02,2.841e+00
3834.417,1.495e+02,2.810e+00
3838.698,1.539e+02,2.860e+00
3842.980,1.515e+02,2.845e+00
3847.263,1.575e+02,2.856e+00
3851.545,1.537e+02,2.866e+00
3855.828,1.827e+02,3.029e+00
3860.112,2.027e+02,3.139e+00
3864.395,2.341e+02,3.270e+00
3868.679,2.698e+02,3.475e+00
3872.963,2.796e+02,3.520e+00
3877.248,2.764e+02,3.492e+00
3881.533,2.814e+02,3.521e+00
3885.818,2.677e+02,3.487e+00
