wave,inten,std
3420.660,117.913,30.772
3424.909,163.944,31.405
3429.159,160.038,31.469
3433.409,104.925,30.366
3437.659,122.404,30.890
3441.909,75.786,30.496
3446.160,55.252,31.282
3450.411,49.839,30.517
3454.663,23.209,30.041
3458.915,98.611,30.716
3463.167,51.389,30.068
3467.420,59.530,31.214
3471.673,41.869,31.567
3475.926,68.617,31.162
3480.180,17.957,30.743
3484.434,216.555,32.561
3488.688,89.268,32.040
3492.943,50.439,29.188
3497.198,-29.983,30.745
3501.454,-5.151,30.233
3505.709,4.231,30.581
3509.965,-12.492,30.125
3514.222,224.443,32.519
3518.479,116.103,31.688
3522.736,114.751,31.099
3526.993,86.878,30.311
3531.251,93.059,31.342
3535.509,34.191,31.109
3539.768,117.436,31.522
3544.027,90.265,31.967
3548.286,-10.721,30.417
3552.546,122.667,31.589
3556.806,-36.636,31.145
3561.066,36.555,31.542
3565.326,112.969,31.252
3569.587,77.816,31.246
3573.849,94.717,31.151
3578.110,70.763,31.699
3582.372,2.609,30.667
3586.635,196.076,32.343
3590.897,83.269,31.008
3595.160,156.846,31.809
3599.423,134.536,32.324
3603.687,169.095,32.068
3607.951,57.144,32.166
3612.215,111.463,32.217
3616.480,56.217,32.861
3620.745,104.149,32.756
3625.010,15.372,31.995
3629.276,182.837,32.261
3633.542,151.761,32.501
3637.809,154.922,33.198
3642.075,93.030,32.910
3646.342,76.108,32.723
3650.610,162.748,32.648
3654.877,255.816,33.613
3659.145,207.158,33.403
3663.414,235.610,33.921
3667.682,221.335,33.177
3671.951,315.275,33.531
3676.221,252.483,34.084
3680.490,155.323,34.102
3684.760,167.200,34.430
3689.031,233.980,34.001
3693.301,408.100,35.308
3697.572,316.942,34.982
3701.844,353.324,35.424
3706.115,303.586,35.797
3710.387,458.663,36.460
3714.660,348.580,35.975
3718.932,415.015,36.289
3723.205,415.110,36.428
3727.479,440.299,36.773
3731.752,412.897,37.516
3736.026,539.501,37.876
3740.301,390.119,36.921
3744.575,469.211,37.749
3748.850,530.135,38.221
3753.125,484.443,38.494
3757.401,589.605,38.969
3761.677,682.084,39.889
3765.953,697.959,40.294
3770.230,866.047,42.024
3774.507,859.646,41.608
3778.784,752.545,40.687
3783.061,859.978,42.783
3787.339,995.084,43.442
3791.617,1060.074,44.514
3795.896,1121.862,44.507
3800.175,1068.831,45.023
3804.454,989.115,43.834
3808.733,1005.549,44.552
3813.013,1051.877,44.986
3817.293,972.809,44.008
3821.574,1240.402,46.670
3825.854,1150.130,45.266
3830.135,1156.319,46.452
3834.417,1287.903,47.431
3838.698,1319.634,47.465
3842.980,1352.441,47.617
3847.263,1443.533,48.893
3851.545,1559.473,49.854
3855.828,1556.994,50.468
3860.112,1743.364,52.821
3864.395,1773.286,52.575
