wave,inten,std
3420.660,-13.174,7.070
3424.909,-17.484,7.051
3429.159,-14.986,6.854
3433.409,-25.307,6.786
3437.659,-17.151,6.851
3441.909,-19.824,6.688
3446.160,-8.727,6.655
3450.411,-25.454,6.698
3454.663,-20.249,7.037
3458.915,-22.029,7.073
3463.167,-7.552,7.317
3467.420,-22.692,7.125
3471.673,3.968,7.467
3475.926,-34.317,7.157
3480.180,2.973,7.031
3484.434,-10.737,7.062
3488.688,0.898,7.054
3492.943,-6.085,6.989
3497.198,3.345,7.298
3501.454,-12.018,7.124
3505.709,5.408,7.181
3509.965,-17.706,7.165
3514.222,-15.217,7.272
3518.479,-10.939,6.772
3522.736,-4.250,7.408
3526.993,-16.787,7.098
3531.251,10.203,7.352
3535.509,6.215,7.592
3539.768,13.692,7.389
3544.027,-6.718,7.330
3548.286,24.247,7.414
3552.546,21.856,7.244
3556.806,30.380,7.679
3561.066,18.532,7.669
3565.326,19.687,7.408
3569.587,15.302,7.381
3573.849,24.940,7.908
3578.110,20.423,7.745
3582.372,36.145,7.716
3586.635,61.551,8.147
3590.897,17.376,7.559
3595.160,12.237,7.465
3599.423,36.955,7.944
3603.687,47.824,7.972
3607.951,51.507,7.988
3612.215,84.103,8.404
3616.480,47.681,8.047
3620.745,66.904,8.208
3625.010,74.156,8.450
3629.276,72.496,8.583
3633.542,96.047,8.663
3637.809,84.082,8.543
3642.075,124.703,9.055
3646.342,109.655,9.014
3650.610,119.721,9.075
3654.877,99.393,8.851
3659.145,117.450,8.998
3663.414,156.374,9.343
3667.682,143.017,9.348
3671.951,170.290,9.729
3676.221,173.995,9.729
3680.490,163.870,9.822
3684.760,181.642,9.772
3689.031,253.924,10.580
3693.301,200.136,10.193
3697.572,223.883,10.457
3701.844,278.629,10.990
3706.115,275.709,10.789
3710.387,331.233,11.622
3714.660,369.440,11.963
3718.932,384.307,12.258
3723.205,420.491,12.516
3727.479,452.242,12.859
3731.752,487.934,13.040
3736.026,589.923,14.091
3740.301,612.795,14.249
3744.575,647.901,14.739
3748.850,699.119,14.997
3753.125,756.183,15.401
3757.401,828.148,16.027
3761.677,872.007,16.379
3765.953,915.062,16.612
3770.230,1043.311,17.728
3774.507,1135.909,18.308
3778.784,1181.784,18.596
3783.061,1295.607,19.409
3787.339,1359.023,19.826
3791.617,1494.877,20.676
3795.896,1631.733,21.463
3800.175,1752.373,22.107
3804.454,1903.465,22.993
3808.733,1956.229,23.316
3813.013,1992.962,23.453
3817.293,2102.825,24.057
3821.574,2309.935,25.109
3825.854,2422.862,25.705
3830.135,2568.642,26.439
3834.417,2766.977,27.319
3838.698,2889.287,27.956
3842.980,3060.336,28.547
3847.263,3121.178,28.880
3851.545,3447.017,30.314
3855.828,3851.035,31.883
3860.112,4076.147,32.817
3864.395,4259.172,33.474
3868.679,4477.870,34.290
3872.963,4512.692,34.394
3877.248,4456.074,34.213
3881.533,4581.208,34.625
3885.818,4604.307,34.752
3890.103,4681.316,35.033
3894.389,4753.045,35.251
3898.675,4899.077,35.771
3902.962,5303.222,37.138
3907.249,5836.862,38.939
3911.536,6552.129,41.214
3915.823,7037.586,42.610
3920.111,7555.509,44.120
3924.399,7675.704,44.497
3928.687,7950.543,45.202
3932.975,8094.296,45.633
3937.264,8444.427,46.603
3941.554,8718.084,47.284
3945.843,8634.559,47.080
3950.133,8652.535,47.180
3954.423,8631.904,47.061
3958.713,8469.811,46.666
3963.004,8078.543,45.583
3967.295,8152.669,45.749
3971.587,8008.005,45.427
3975.878,8120.055,45.757
3980.170,8541.692,46.808
3984.463,9295.820,48.795
3988.755,10370.166,51.509
3993.048,11297.217,53.663
3997.341,12392.431,56.190
4001.635,12928.031,57.420
4005.929,13437.601,58.482
4010.223,13564.464,58.788
4014.517,13953.488,59.562
4018.812,14645.595,61.055
4023.107,14319.329,60.359
4027.402,15160.181,62.083
4031.698,15322.080,62.373
4035.994,15477.920,62.730
4040.290,17109.458,65.877
4044.586,17491.330,66.635
4048.883,17678.410,66.954
4053.180,18687.126,68.816
4057.478,18849.906,69.138
4061.775,19341.739,69.993
4066.073,19965.276,71.116
4070.372,19802.592,70.819
4074.670,20136.680,71.415
4078.969,20259.822,71.650
4083.268,20018.309,71.263
4087.568,18853.939,69.146
4091.868,17623.902,66.881
4096.168,16234.807,64.260
4100.468,15221.013,62.223
4104.769,14908.908,61.610
4109.070,15821.227,63.427
4113.371,18152.598,67.837
4117.673,20309.575,71.741
4121.975,21707.112,74.117
4126.277,22901.962,76.106
4130.579,23637.644,77.295
4134.882,23811.924,77.591
