wave,inten,std
3420.660,161.708,32.273
3424.909,206.610,33.648
3429.159,284.658,33.396
3433.409,-0.946,32.502
3437.659,92.182,32.694
3441.909,178.485,34.003
3446.160,167.907,33.306
3450.411,211.992,33.339
3454.663,115.064,33.206
3458.915,198.854,32.670
3463.167,161.834,32.689
3467.420,212.130,33.363
3471.673,140.824,33.278
3475.926,185.276,33.181
3480.180,151.989,33.072
3484.434,124.814,32.341
3488.688,134.497,33.807
3492.943,235.937,33.098
3497.198,188.037,33.978
3501.454,90.474,33.529
3505.709,59.414,32.340
3509.965,227.472,33.661
3514.222,213.527,33.885
3518.479,58.468,32.851
3522.736,157.832,33.823
3526.993,208.592,33.596
3531.251,194.756,33.555
3535.509,209.555,34.346
3539.768,167.100,33.598
3544.027,124.004,33.641
3548.286,75.424,33.360
3552.546,181.621,33.735
3556.806,136.104,34.556
3561.066,253.854,34.989
3565.326,46.790,33.644
3569.587,143.812,32.889
3573.849,185.998,32.909
3578.110,198.648,33.954
3582.372,285.157,34.516
3586.635,184.890,33.565
3590.897,170.832,34.445
3595.160,307.158,34.391
3599.423,201.062,34.758
3603.687,199.273,33.726
3607.951,257.718,34.702
3612.215,206.201,33.979
3616.480,234.593,34.899
3620.745,401.819,35.372
3625.010,279.767,34.918
3629.276,348.732,34.648
3633.542,380.139,36.150
3637.809,316.368,36.671
3642.075,383.539,35.641
3646.342,254.205,35.318
3650.610,289.937,35.746
3654.877,306.853,35.927
3659.145,314.922,36.499
3663.414,379.534,37.269
3667.682,311.088,37.811
3671.951,289.074,36.495
3676.221,477.037,37.314
3680.490,403.734,37.570
3684.760,506.063,39.205
3689.031,381.625,38.001
3693.301,504.638,38.402
3697.572,553.578,39.066
3701.844,637.615,39.656
3706.115,566.327,39.220
3710.387,779.887,40.495
3714.660,684.163,40.655
3718.932,803.845,41.219
3723.205,738.083,41.668
3727.479,686.272,40.375
3731.752,807.862,41.439
3736.026,903.192,42.744
3740.301,896.196,43.651
3744.575,699.606,41.768
3748.850,990.528,44.177
3753.125,899.002,44.486
3757.401,932.461,44.439
3761.677,1014.829,44.537
3765.953,1099.220,45.677
3770.230,1341.865,47.501
3774.507,1338.239,48.095
3778.784,1433.760,49.305
3783.061,1405.530,49.068
3787.339,1536.827,50.808
3791.617,1471.542,50.054
3795.896,1784.474,52.687
3800.175,1600.203,51.808
3804.454,1789.906,53.538
3808.733,1782.763,53.000
3813.013,1847.711,53.354
3817.293,1711.748,52.440
3821.574,1947.115,54.134
3825.854,1869.229,54.273
3830.135,1937.209,53.859
3834.417,2171.595,55.572
3838.698,1824.940,54.332
3842.980,2261.905,57.141
3847.263,2176.229,56.915
3851.545,2184.616,57.004
3855.828,2499.607,60.014
3860.112,2636.941,60.954
3864.395,2896.318,62.979
3868.679,2974.234,63.199
3872.963,3316.736,65.473
3877.248,3263.170,65.119
3881.533,3549.337,67.404
3885.818,3512.272,67.636
3890.103,4255.662,72.424
3894.389,4354.668,72.847
3898.675,4585.239,75.065
3902.962,4900.359,76.759
3907.249,5271.256,78.815
3911.536,5035.257,78.333
3915.823,5224.081,78.633
3920.111,4952.470,77.461
3924.399,4787.275,76.658
3928.687,4902.437,76.923
3932.975,4920.199,77.624
3937.264,5029.252,78.434
3941.554,5150.321,79.714
