wave,inten,std
3420.660,11.808,4.039
3424.909,7.013,3.940
3429.159,11.529,3.896
3433.409,8.864,3.844
3437.659,3.353,3.845
3441.909,2.262,3.841
3446.160,2.754,4.085
3450.411,3.108,3.882
3454.663,10.909,3.985
3458.915,-10.344,3.850
3463.167,11.293,4.050
3467.420,13.199,3.980
3471.673,13.797,4.086
3475.926,2.785,3.886
3480.180,9.298,4.072
3484.434,10.692,4.074
3488.688,17.968,4.087
3492.943,2.108,4.111
3497.198,5.633,4.011
3501.454,11.212,4.038
3505.709,1.332,3.905
3509.965,-9.889,3.745
3514.222,6.560,3.824
3518.479,9.449,4.098
3522.736,3.307,4.089
3526.993,-2.903,3.913
3531.251,1.681,4.084
3535.509,0.046,3.908
3539.768,0.712,4.005
3544.027,-1.985,3.902
3548.286,2.385,4.018
3552.546,1.496,3.982
3556.806,14.564,4.178
3561.066,10.851,4.016
3565.326,9.348,3.922
3569.587,9.086,3.983
3573.849,9.045,4.075
3578.110,2.352,4.111
3582.372,-1.313,4.073
3586.635,7.494,4.067
3590.897,9.175,4.091
3595.160,-0.564,4.008
3599.423,5.645,4.034
3603.687,9.476,4.125
3607.951,9.585,4.110
3612.215,8.008,4.099
3616.480,9.813,4.215
3620.745,9.504,4.025
3625.010,17.415,4.100
3629.276,2.191,3.887
3633.542,24.898,4.203
3637.809,18.610,4.198
3642.075,10.784,4.163
3646.342,11.049,4.038
3650.610,13.727,4.222
3654.877,1.443,3.955
3659.145,11.397,4.093
3663.414,5.163,3.965
3667.682,8.044,4.094
3671.951,15.835,4.258
3676.221,5.522,4.100
3680.490,0.723,4.175
3684.760,19.165,4.250
3689.031,4.713,4.095
3693.301,10.884,3.955
3697.572,24.739,4.265
3701.844,15.591,4.325
3706.115,21.432,4.473
3710.387,19.585,4.272
3714.660,24.472,4.296
3718.932,28.161,4.414
3723.205,27.892,4.419
3727.479,44.254,4.681
3731.752,14.805,4.178
3736.026,31.183,4.396
3740.301,29.659,4.391
3744.575,41.125,4.603
3748.850,41.503,4.627
3753.125,32.826,4.613
3757.401,35.802,4.613
3761.677,61.291,4.747
3765.953,46.458,4.644
3770.230,62.122,4.982
3774.507,55.384,4.905
3778.784,69.785,5.154
3783.061,75.798,5.241
3787.339,78.936,5.175
3791.617,75.685,5.322
3795.896,90.835,5.563
3800.175,115.382,5.823
3804.454,141.404,6.053
3808.733,115.928,5.781
3813.013,130.854,5.994
3817.293,133.958,6.135
3821.574,146.766,6.343
3825.854,164.364,6.540
3830.135,183.480,6.874
3834.417,181.358,6.801
3838.698,216.536,7.135
3842.980,197.975,7.030
3847.263,200.962,6.909
3851.545,195.223,6.901
3855.828,223.690,7.215
3860.112,256.429,7.615
3864.395,286.443,7.962
3868.679,342.076,8.532
3872.963,341.585,8.536
3877.248,333.439,8.487
3881.533,347.005,8.636
3885.818,353.146,8.701
3890.103,361.661,8.715
3894.389,342.108,8.602
3898.675,321.111,8.380
3902.962,337.658,8.525
3907.249,390.940,9.005
