x_pix,ap_summed,ap_std
0,117.16400824629508,32.93717459587654
1,-16.110085333397258,31.458337052315148
2,53.04024212205576,33.24960209937295
3,33.30650816997649,31.925111097265376
4,72.73596274473321,33.03611979233848
5,66.44764968496104,32.692235882743724
6,74.45134685340646,32.62882889844029
7,12.998356621317908,31.50828648429875
8,75.41294863909275,32.455730915375135
9,108.33031977630282,32.37842789210245
10,61.01125859366606,32.59572510549923
11,10.548050279549892,31.5554826664194
12,79.55851291760999,33.171439840177506
13,-36.57739640271326,31.635652636665338
14,9.99307943519915,32.095518014474486
15,101.9951971490748,33.85803552985655
16,124.62184208002532,33.53199619117349
17,119.26277965811673,33.435192500236354
18,205.2495164482612,34.104482976805286
19,102.9469152651562,32.99788559202082
20,115.73027458378667,32.81454539505593
21,82.24473976258975,32.6715412286367
22,165.55931162846434,34.079242144883956
23,34.76664259893944,32.52707396569627
24,121.7999364426231,33.78948975204699
25,165.8185756660938,34.06733845919036
26,170.8285880783982,34.21217757619538
27,56.15429623398768,32.475287357306634
28,131.36338153650215,33.993879404369636
29,55.30868890828562,33.20718979330103
30,133.63898515863104,33.36133970322309
31,172.224601745549,34.53820276896765
32,157.23819747448448,34.309566652141946
33,222.20497160876732,34.59114955871517
34,173.41121320210556,34.38138518479433
35,78.96147134971683,33.1216112096859
36,198.47880538137034,34.976854892140125
37,189.1933925860974,34.99492144839778
38,240.2516269616124,34.86725992952768
39,249.7678057158197,35.3582829535328
40,243.2437870813859,34.750523582022325
41,193.06080288211948,34.7226316088536
42,243.29259614684935,35.700870830816726
43,246.72965932333537,35.10643716785174
44,167.38740900050385,34.48038167613906
45,302.67700182797284,36.232640989205
46,371.9745361732966,37.27852786729664
47,395.3959220574617,37.07321926563515
48,400.3744675635621,37.801980567374656
49,374.7397499216016,37.293359542283156
50,403.99775722615107,37.30314586451815
51,434.7374854240452,37.472341572118616
52,483.8584929524868,37.94381833288156
53,488.64128164699446,38.46369436050192
54,513.1223293422759,38.710344967989656
55,585.5168121688105,39.22195388637463
56,580.7563644024737,39.95029984929413
57,567.853880096804,39.890107445372195
