wave,inten,std
3420.660,93.753,30.649
3424.909,40.314,29.209
3429.159,68.477,30.084
3433.409,31.260,30.901
3437.659,101.918,30.469
3441.909,21.025,30.246
3446.160,61.803,30.340
3450.411,59.688,30.627
3454.663,44.314,30.613
3458.915,29.656,30.542
3463.167,68.072,30.816
3467.420,42.259,30.210
3471.673,139.990,31.971
3475.926,-26.143,29.682
3480.180,55.006,31.139
3484.434,41.043,30.537
3488.688,97.830,31.509
3492.943,61.080,30.791
3497.198,188.020,31.929
3501.454,73.645,30.174
3505.709,111.837,31.178
3509.965,56.493,30.916
3514.222,80.611,31.206
3518.479,92.704,31.472
3522.736,116.234,31.769
3526.993,172.680,32.222
3531.251,111.159,31.881
3535.509,48.303,30.393
3539.768,145.395,31.593
3544.027,130.125,32.133
3548.286,114.730,31.240
3552.546,128.017,32.185
3556.806,220.498,32.964
3561.066,203.598,33.213
3565.326,240.024,33.513
3569.587,176.452,32.523
3573.849,180.292,32.260
3578.110,154.180,32.460
3582.372,211.393,33.094
3586.635,261.005,34.059
3590.897,185.506,32.906
3595.160,227.763,34.105
3599.423,268.682,33.816
3603.687,189.668,33.131
3607.951,277.373,34.580
3612.215,281.219,34.750
3616.480,368.884,35.731
3620.745,404.622,35.998
3625.010,392.202,36.012
3629.276,397.139,35.659
3633.542,433.771,36.844
3637.809,434.427,36.639
3642.075,450.439,36.913
3646.342,487.305,37.384
3650.610,491.537,37.519
3654.877,559.417,38.178
3659.145,660.389,39.709
3663.414,655.304,39.072
3667.682,648.611,38.803
3671.951,813.358,41.543
3676.221,821.114,40.978
3680.490,792.608,41.604
3684.760,882.126,41.721
3689.031,1048.916,43.862
3693.301,1020.657,43.852
3697.572,1117.152,44.565
3701.844,1330.483,47.559
3706.115,1242.854,46.261
3710.387,1609.134,49.901
3714.660,1584.643,49.477
3718.932,1644.597,50.410
3723.205,1759.749,52.188
3727.479,2038.404,53.938
3731.752,2073.907,54.964
3736.026,2313.565,56.866
3740.301,2545.274,58.769
3744.575,2676.843,60.123
3748.850,3114.993,63.778
3753.125,3245.946,64.699
3757.401,3535.875,66.620
3761.677,3847.711,68.868
3765.953,4510.909,73.650
3770.230,4767.628,75.439
3774.507,4774.751,75.537
3778.784,5180.887,77.938
3783.061,5362.070,79.308
3787.339,5691.108,81.532
3791.617,6595.983,87.072
3795.896,7150.894,90.282
3800.175,7975.369,94.547
3804.454,8535.952,97.412
3808.733,8409.957,96.683
3813.013,8466.702,97.160
3817.293,8809.586,98.971
3821.574,9783.574,103.655
3825.854,10756.160,108.185
3830.135,11230.454,110.446
3834.417,11821.372,113.193
3838.698,12232.428,114.966
3842.980,13008.299,118.532
3847.263,13615.967,120.699
3851.545,14281.564,123.491
3855.828,16121.245,130.973
3860.112,17559.553,136.241
3864.395,18713.918,140.449
3868.679,18302.409,138.949
3872.963,18413.894,139.322
3877.248,18810.842,140.703
3881.533,18676.569,140.289
3885.818,19162.007,142.120
3890.103,20056.470,145.183
3894.389,20360.918,146.359
3898.675,20728.606,147.562
3902.962,22658.327,153.735
3907.249,25583.389,162.866
3911.536,28081.660,170.707
3915.823,29405.292,174.664
3920.111,31269.407,179.824
3924.399,33149.020,185.143
3928.687,34526.304,188.606
3932.975,34706.418,189.023
3937.264,35641.079,191.556
3941.554,36071.513,192.619
3945.843,36435.556,193.655
3950.133,35469.144,191.140
3954.423,34744.520,189.164
3958.713,34145.926,187.542
3963.004,33213.751,185.124
3967.295,33405.022,185.427
3971.587,32919.342,184.312
3975.878,33716.938,186.662
3980.170,35586.540,191.552
3984.463,40046.203,202.898
3988.755,44266.403,212.945
3993.048,51444.463,229.081
3997.341,54104.401,235.034
4001.635,58534.167,244.226
4005.929,60401.618,248.019
4010.223,61989.958,251.317
4014.517,64294.047,255.681
4018.812,66757.714,260.493
4023.107,69095.843,264.981
4027.402,71452.768,269.339
4031.698,73877.303,273.936
4035.994,75177.135,276.350
4040.290,76406.138,278.454
4044.586,78914.984,282.981
4048.883,78869.910,282.853
4053.180,81554.625,287.470
4057.478,81068.548,286.665
4061.775,82502.472,289.289
4066.073,83079.614,290.209
4070.372,84625.245,292.872
4074.670,84826.588,293.028
4078.969,83502.425,290.827
4083.268,80625.213,285.897
4087.568,76127.281,277.903
4091.868,69835.654,266.397
4096.168,66283.052,259.631
4100.468,62551.577,252.388
4104.769,63086.669,253.252
4109.070,66015.006,259.191
4113.371,77776.015,280.938
4117.673,87394.347,297.504
4121.975,95823.289,311.396
4126.277,98245.333,315.218
4130.579,103171.792,322.983
4134.882,103839.001,324.131
4139.185,106350.454,327.959
4143.488,106885.250,328.720
4147.792,108707.243,331.441
4152.096,110851.560,334.759
4156.400,112538.938,337.146
4160.704,113905.155,339.168
4165.009,114908.039,340.770
4169.314,113947.957,339.525
4173.620,115632.037,341.727
4177.925,116215.573,342.617
4182.231,119307.916,347.044
4186.537,118219.185,345.594
4190.844,119475.230,347.263
4195.151,120809.066,349.303
4199.458,122513.780,351.805
4203.765,124786.251,354.852
4208.073,125430.045,355.902
4212.381,126045.657,356.681
4216.689,127419.513,358.686
4220.997,126275.188,357.023
4225.306,127052.983,358.123
4229.615,128264.233,359.850
4233.925,129055.474,360.836
4238.234,129939.752,362.131
4242.544,130750.751,363.267
4246.854,133590.229,367.133
4251.165,133856.853,367.478
4255.476,133892.605,367.509
4259.787,136624.994,371.158
4264.098,135098.445,369.136
4268.409,137660.237,372.679
4272.721,137895.263,372.977
4277.034,138139.140,373.256
4281.346,138660.233,373.972
4285.659,141298.182,377.599
4289.972,139723.047,375.387
4294.285,142613.792,379.143
4298.599,141891.671,378.300
4302.912,140917.826,377.020
4307.227,140814.791,376.861
4311.541,140856.028,376.898
4315.856,139344.506,374.942
4320.171,134566.757,368.498
4324.486,127599.023,359.046
4328.801,118217.114,345.617
4333.117,105311.994,326.428
4337.433,95300.175,310.725
4341.749,96183.408,311.994
4346.066,107754.023,330.097
4350.383,123011.459,352.456
4354.700,138173.282,373.330
4359.017,144508.727,381.824
4363.335,150587.871,389.602
4367.653,152243.350,391.886
4371.971,153973.321,393.950
4376.290,155863.843,396.401
4380.609,156603.753,397.424
4384.928,155749.923,396.273
4389.247,155456.354,395.978
4393.566,158455.419,399.816
4397.886,159310.694,400.733
4402.206,160914.154,402.763
4406.527,161381.991,403.317
4410.847,160852.468,402.706
4415.168,161527.452,403.525
4419.490,163568.280,406.109
4423.811,162484.782,404.846
4428.133,163261.206,405.678
4432.455,163101.177,405.554
4436.777,161259.053,403.134
4441.100,161361.222,403.333
4445.422,163834.644,406.484
4449.745,163431.379,406.037
4454.069,163715.097,406.333
4458.392,163494.020,405.976
4462.716,164354.917,407.093
4467.040,162513.379,404.891
4471.365,161497.365,403.505
4475.689,160383.643,402.141
4480.014,160574.033,402.417
4484.339,163538.162,406.063
4488.665,164763.015,407.565
4492.990,165813.493,408.978
4497.316,167518.305,411.009
4501.643,168383.479,412.083
4505.969,168970.290,412.686
4510.296,167676.028,411.165
4514.623,169597.976,413.545
4518.950,168777.924,412.397
4523.278,170157.879,414.160
4527.605,171094.915,415.357
4531.933,172768.949,417.183
