wave,inten,std
3420.660,3832.763,298.580
3424.909,2764.482,302.437
3429.159,2025.799,301.401
3433.409,1881.572,307.109
3437.659,1492.716,297.274
3441.909,767.771,302.484
3446.160,1485.793,301.598
3450.411,1476.250,304.109
3454.663,927.998,299.851
3458.915,2291.983,301.846
3463.167,-96.848,296.745
3467.420,1233.589,309.545
3471.673,1523.388,303.220
3475.926,3190.823,306.624
3480.180,993.623,302.264
3484.434,2024.373,304.106
3488.688,597.614,299.963
3492.943,1284.593,311.432
3497.198,3410.778,308.437
3501.454,621.162,305.397
3505.709,3378.145,305.840
3509.965,1758.230,308.958
3514.222,4562.418,312.097
3518.479,1267.875,308.576
3522.736,3378.496,311.978
3526.993,2495.138,310.050
3531.251,1619.001,308.759
3535.509,70.216,305.647
3539.768,3323.999,307.359
3544.027,1772.021,312.732
3548.286,3624.041,316.499
3552.546,2932.824,311.786
3556.806,2156.344,312.386
3561.066,4983.241,314.902
3565.326,3388.864,315.283
3569.587,2096.819,310.436
3573.849,5031.834,318.898
3578.110,2804.767,319.619
3582.372,4453.736,318.938
3586.635,3590.989,317.023
3590.897,2338.831,316.089
3595.160,2494.067,312.091
3599.423,4409.579,325.796
3603.687,4843.334,326.524
3607.951,4436.432,323.093
3612.215,3138.974,323.808
3616.480,3924.658,325.657
3620.745,5230.407,333.946
3625.010,5506.266,332.393
3629.276,3967.482,328.922
3633.542,5209.705,335.994
3637.809,5818.376,336.672
3642.075,7358.775,341.608
3646.342,6325.666,351.731
3650.610,7961.824,344.821
3654.877,7351.454,348.126
3659.145,8164.534,345.511
3663.414,8090.261,353.569
3667.682,9402.142,364.534
3671.951,9250.859,357.444
3676.221,10113.472,367.995
3680.490,11023.172,366.969
3684.760,10227.428,374.604
3689.031,10770.300,375.396
3693.301,12732.649,381.332
3697.572,10899.726,380.942
3701.844,13406.718,386.944
3706.115,13671.366,390.285
3710.387,14913.080,395.120
3714.660,14022.172,401.170
3718.932,14525.298,402.189
3723.205,15341.097,404.429
3727.479,18033.672,413.474
3731.752,17566.890,411.263
3736.026,19781.284,426.487
3740.301,18789.995,427.562
3744.575,21235.886,426.626
3748.850,21214.963,441.523
3753.125,23773.895,449.184
3757.401,24387.679,460.989
3761.677,28515.054,479.958
3765.953,31094.460,490.178
3770.230,32119.330,498.622
3774.507,31288.958,507.450
3778.784,36776.362,515.840
3783.061,37264.262,528.052
3787.339,40193.432,541.745
