wave,inten,std
3420.660,21.478,4.729
3424.909,14.838,4.733
3429.159,0.404,4.538
3433.409,-16.135,4.244
3437.659,21.389,4.654
3441.909,2.025,4.501
3446.160,8.422,4.721
3450.411,5.723,4.632
3454.663,12.373,4.752
3458.915,0.499,4.503
3463.167,-6.518,4.441
3467.420,-14.431,4.306
3471.673,25.934,4.546
3475.926,2.541,4.472
3480.180,0.706,4.545
3484.434,-8.862,4.186
3488.688,6.616,4.525
3492.943,4.949,4.487
3497.198,25.743,4.907
3501.454,-0.539,4.457
3505.709,6.026,4.486
3509.965,-4.782,4.283
3514.222,18.376,4.484
3518.479,-15.790,4.416
3522.736,4.643,4.604
3526.993,-14.852,4.261
3531.251,29.161,4.614
3535.509,-1.250,4.533
3539.768,0.915,4.557
3544.027,-2.326,4.404
3548.286,16.381,4.587
3552.546,-12.431,4.500
3556.806,18.559,4.736
3561.066,11.591,4.534
3565.326,8.552,4.500
3569.587,10.326,4.418
3573.849,26.552,4.575
3578.110,10.754,4.471
3582.372,14.335,4.440
3586.635,5.320,4.533
3590.897,18.880,4.743
3595.160,8.397,4.525
3599.423,3.275,4.609
3603.687,5.489,4.668
3607.951,26.513,4.877
3612.215,10.494,4.442
3616.480,36.746,5.055
3620.745,13.752,4.720
3625.010,33.801,4.991
3629.276,14.798,4.814
3633.542,24.880,4.988
3637.809,29.625,4.979
3642.075,18.257,4.811
3646.342,16.890,4.755
3650.610,41.850,5.259
3654.877,39.672,5.008
3659.145,47.074,5.212
3663.414,39.383,5.174
3667.682,62.815,5.315
3671.951,57.303,5.250
3676.221,53.812,5.351
3680.490,35.283,5.203
3684.760,61.781,5.527
3689.031,59.326,5.368
3693.301,64.234,5.493
3697.572,61.314,5.461
3701.844,83.873,5.805
3706.115,54.895,5.642
3710.387,78.531,5.839
3714.660,73.383,5.783
3718.932,95.989,5.913
3723.205,73.509,5.933
3727.479,101.222,6.150
3731.752,110.520,6.284
3736.026,102.942,6.278
3740.301,110.408,6.245
3744.575,125.344,6.355
3748.850,120.958,6.498
3753.125,142.161,6.562
3757.401,152.446,6.606
3761.677,176.459,6.976
3765.953,164.088,7.030
3770.230,174.712,7.102
3774.507,188.851,7.156
3778.784,217.427,7.518
3783.061,205.525,7.448
3787.339,235.917,7.770
3791.617,236.162,7.750
3795.896,237.385,7.784
3800.175,234.883,7.750
3804.454,268.442,7.981
3808.733,288.726,8.189
3813.013,265.918,8.073
3817.293,272.232,8.108
3821.574,290.534,8.286
3825.854,291.547,8.461
3830.135,289.520,8.270
3834.417,302.730,8.471
3838.698,331.535,8.815
3842.980,317.456,8.519
3847.263,347.807,8.853
3851.545,353.165,8.971
3855.828,391.959,9.309
3860.112,431.539,9.634
3864.395,441.179,9.785
3868.679,461.647,9.810
3872.963,493.016,10.137
3877.248,508.785,10.454
3881.533,563.777,10.641
3885.818,600.054,10.967
3890.103,633.507,11.218
3894.389,660.959,11.381
3898.675,682.630,11.652
3902.962,692.865,11.692
3907.249,793.915,12.381
3911.536,772.665,12.175
3915.823,761.217,12.095
3920.111,755.541,12.146
3924.399,771.189,12.216
3928.687,742.692,12.058
3932.975,793.855,12.259
3937.264,756.515,12.225
3941.554,814.369,12.602
3945.843,815.203,12.583
3950.133,932.810,13.231
3954.423,979.298,13.506
3958.713,1048.552,13.995
3963.004,1024.902,13.949
3967.295,1118.200,14.340
3971.587,1139.126,14.603
3975.878,1203.319,14.952
3980.170,1318.786,15.541
3984.463,1510.655,16.551
3988.755,1685.323,17.421
3993.048,1832.798,18.131
3997.341,1873.759,18.269
4001.635,1969.414,18.711
4005.929,2013.997,18.962
4010.223,2187.798,19.676
4014.517,2211.818,19.785
4018.812,2303.727,20.120
4023.107,2318.110,20.246
4027.402,2384.776,20.524
4031.698,2471.864,20.807
4035.994,2547.934,21.156
4040.290,2477.688,20.928
4044.586,2560.271,21.217
4048.883,2570.110,21.242
4053.180,2577.609,21.258
4057.478,2671.442,21.640
4061.775,2739.672,21.878
4066.073,2730.094,21.826
4070.372,2875.756,22.411
4074.670,2943.308,22.688
4078.969,3013.861,22.922
4083.268,3119.224,23.313
4087.568,3163.777,23.425
4091.868,3291.135,23.917
4096.168,3330.006,24.038
4100.468,3415.591,24.343
4104.769,3303.514,23.983
4109.070,3461.600,24.531
4113.371,3601.302,24.953
4117.673,3795.662,25.650
4121.975,3867.267,25.832
4126.277,3903.367,25.981
4130.579,3941.098,26.082
4134.882,3936.944,26.104
4139.185,4096.305,26.590
4143.488,4073.484,26.504
4147.792,4205.863,26.953
4152.096,4160.530,26.831
4156.400,4297.223,27.198
4160.704,4344.076,27.334
4165.009,4347.547,27.370
4169.314,4416.586,27.593
4173.620,4419.036,27.568
4177.925,4455.933,27.680
4182.231,4461.154,27.695
4186.537,4661.703,28.287
4190.844,4620.861,28.167
4195.151,4573.744,28.103
4199.458,4725.868,28.535
4203.765,4818.528,28.805
4208.073,4901.900,29.040
4212.381,5024.969,29.433
4216.689,5175.266,29.785
4220.997,5026.907,29.453
4225.306,5073.798,29.558
4229.615,5063.255,29.532
4233.925,5183.685,29.823
4238.234,5270.914,30.095
4242.544,5371.096,30.376
