wave,inten,std
3420.660,1.060,3.700
3424.909,7.643,3.768
3429.159,6.554,3.859
3433.409,10.151,4.042
3437.659,-4.260,3.779
3441.909,-2.040,3.816
3446.160,4.407,3.953
3450.411,1.517,3.944
3454.663,8.438,3.869
3458.915,10.673,3.724
3463.167,-2.363,3.713
3467.420,-4.023,3.581
3471.673,12.133,3.880
3475.926,3.661,3.822
3480.180,3.054,3.845
3484.434,8.772,3.718
3488.688,2.387,3.607
3492.943,-1.258,3.767
3497.198,6.525,3.734
3501.454,-2.151,3.754
3505.709,0.475,3.698
3509.965,-6.529,3.588
3514.222,5.618,3.750
3518.479,4.708,3.826
3522.736,7.146,3.879
3526.993,0.602,3.695
3531.251,-2.268,3.710
3535.509,-6.197,3.560
3539.768,25.346,4.097
3544.027,6.031,3.730
3548.286,1.938,3.787
3552.546,4.955,3.723
3556.806,6.852,3.807
3561.066,5.939,3.640
3565.326,5.754,3.768
3569.587,-2.062,3.788
3573.849,21.336,4.090
3578.110,-1.765,3.841
3582.372,5.162,3.779
3586.635,3.331,3.831
3590.897,6.157,3.852
3595.160,-0.551,3.867
3599.423,10.224,4.005
3603.687,15.098,3.938
3607.951,-0.808,3.876
3612.215,1.687,3.816
3616.480,0.073,3.851
3620.745,8.635,3.917
3625.010,16.629,4.044
3629.276,16.390,4.126
3633.542,3.879,3.926
3637.809,-2.665,3.905
3642.075,2.752,3.922
3646.342,-0.499,3.754
3650.610,0.333,4.018
3654.877,7.276,3.912
3659.145,10.293,3.990
3663.414,4.412,3.988
3667.682,10.261,4.158
3671.951,12.138,4.066
3676.221,6.536,3.902
3680.490,2.867,3.932
3684.760,12.103,3.931
3689.031,-4.530,3.901
3693.301,8.198,3.970
3697.572,5.279,3.862
3701.844,15.748,4.164
3706.115,7.160,3.933
3710.387,18.168,4.020
3714.660,13.088,3.964
3718.932,6.669,3.888
3723.205,12.321,3.963
3727.479,24.958,4.214
3731.752,15.311,3.944
3736.026,23.306,4.214
3740.301,21.522,4.123
3744.575,30.480,4.214
3748.850,14.937,4.061
3753.125,28.213,4.219
3757.401,31.324,4.352
3761.677,45.434,4.470
3765.953,32.214,4.388
3770.230,41.987,4.642
3774.507,31.348,4.387
3778.784,46.073,4.655
3783.061,49.197,4.649
3787.339,65.682,4.817
3791.617,58.906,4.774
3795.896,64.541,5.009
3800.175,69.964,5.055
3804.454,90.200,5.374
3808.733,81.607,5.264
3813.013,99.510,5.443
3817.293,76.510,5.117
3821.574,95.556,5.503
3825.854,116.668,5.768
3830.135,137.436,6.007
3834.417,123.161,5.852
3838.698,122.552,5.882
3842.980,118.896,5.880
3847.263,152.805,6.233
3851.545,139.661,6.138
3855.828,166.010,6.429
3860.112,178.848,6.658
3864.395,214.541,7.022
3868.679,245.730,7.375
3872.963,250.888,7.463
3877.248,252.253,7.430
3881.533,235.486,7.311
3885.818,236.188,7.406
3890.103,248.793,7.494
3894.389,239.321,7.443
3898.675,230.593,7.287
3902.962,229.217,7.307
3907.249,251.179,7.456
3911.536,301.843,8.109
3915.823,332.683,8.342
3920.111,397.199,9.002
3924.399,412.147,9.139
3928.687,421.095,9.246
3932.975,456.965,9.512
3937.264,499.055,9.858
3941.554,493.373,9.896
3945.843,496.637,9.934
3950.133,522.923,10.035
3954.423,496.548,9.904
3958.713,530.796,10.073
3963.004,499.622,9.928
3967.295,514.766,10.022
3971.587,456.447,9.487
3975.878,458.791,9.578
3980.170,434.165,9.359
3984.463,453.012,9.530
3988.755,568.578,10.513
3993.048,676.462,11.336
3997.341,770.559,12.041
4001.635,805.267,12.239
4005.929,854.999,12.550
4010.223,871.191,12.677
4014.517,911.682,12.995
4018.812,962.638,13.197
4023.107,974.006,13.268
4027.402,1006.169,13.574
4031.698,1025.491,13.690
4035.994,1076.906,14.003
4040.290,1074.737,13.995
4044.586,1190.322,14.585
4048.883,1155.906,14.481
4053.180,1189.130,14.641
4057.478,1193.256,14.721
4061.775,1222.675,14.827
4066.073,1246.340,14.989
4070.372,1283.936,15.210
4074.670,1294.285,15.238
4078.969,1350.335,15.534
4083.268,1279.525,15.154
4087.568,1279.310,15.148
4091.868,1247.729,14.907
4096.168,1079.419,13.963
4100.468,1026.199,13.692
4104.769,907.253,12.933
4109.070,869.307,12.663
4113.371,931.843,13.136
4117.673,1146.179,14.387
4121.975,1377.581,15.675
4126.277,1508.625,16.403
4130.579,1596.169,16.845
4134.882,1660.954,17.152
4139.185,1717.357,17.425
4143.488,1771.742,17.683
4147.792,1801.487,17.789
4152.096,1911.777,18.313
4156.400,1919.488,18.356
4160.704,1944.887,18.480
4165.009,1960.941,18.548
4169.314,2011.741,18.771
4173.620,2011.061,18.759
4177.925,2026.226,18.802
4182.231,2048.859,18.971
4186.537,2105.408,19.156
4190.844,2130.529,19.302
4195.151,2113.554,19.226
4199.458,2212.858,19.646
4203.765,2239.372,19.750
4208.073,2274.797,19.894
4212.381,2307.946,20.062
4216.689,2318.694,20.099
4220.997,2415.115,20.527
4225.306,2404.237,20.437
4229.615,2457.159,20.663
4233.925,2384.247,20.403
4238.234,2514.459,20.933
4242.544,2478.114,20.807
4246.854,2598.980,21.307
4251.165,2606.574,21.308
4255.476,2722.706,21.743
4259.787,2673.116,21.552
4264.098,2710.269,21.713
4268.409,2755.960,21.871
4272.721,2761.880,21.943
4277.034,2840.434,22.215
4281.346,2843.331,22.182
4285.659,2933.407,22.536
4289.972,2920.131,22.516
4294.285,2965.177,22.681
4298.599,2918.683,22.506
4302.912,2991.740,22.786
4307.227,3032.739,22.905
4311.541,3017.349,22.881
4315.856,3027.832,22.895
4320.171,2986.928,22.756
4324.486,2932.043,22.591
4328.801,2723.203,21.834
4333.117,2492.552,20.891
4337.433,2086.936,19.263
4341.749,1825.505,18.041
4346.066,1793.364,17.934
4350.383,2142.076,19.536
4354.700,2673.001,21.678
4359.017,3077.049,23.180
4363.335,3338.687,24.158
4367.653,3498.385,24.700
4371.971,3524.678,24.737
4376.290,3625.341,25.104
4380.609,3667.258,25.213
4384.928,3731.939,25.449
4389.247,3734.936,25.473
4393.566,3736.091,25.454
4397.886,3833.604,25.801
4402.206,3877.457,25.974
4406.527,3946.829,26.209
4410.847,3993.705,26.349
4415.168,3955.384,26.239
4419.490,3901.092,26.097
4423.811,3988.923,26.353
4428.133,4014.809,26.458
4432.455,3988.780,26.391
4436.777,4058.366,26.591
4441.100,4170.316,26.927
4445.422,4159.336,26.959
4449.745,4268.478,27.251
4454.069,4295.448,27.375
4458.392,4289.985,27.375
4462.716,4336.748,27.511
4467.040,4397.090,27.716
4471.365,4370.869,27.607
4475.689,4339.465,27.560
4480.014,4289.287,27.408
4484.339,4342.097,27.541
4488.665,4587.695,28.298
4492.990,4707.596,28.639
4497.316,4950.314,29.344
4501.643,4956.107,29.338
4505.969,5007.099,29.511
4510.296,4971.510,29.424
4514.623,4963.344,29.384
4518.950,5103.375,29.769
4523.278,5018.117,29.553
4527.605,5161.867,29.914
4531.933,5275.637,30.237
4536.262,5443.242,30.661
4540.590,5364.629,30.475
4544.919,5490.726,30.781
4549.248,5609.735,31.106
4553.577,5382.655,30.497
4557.907,5553.986,30.947
4562.237,5707.154,31.351
4566.567,5705.826,31.357
4570.897,5792.279,31.555
4575.228,5999.597,32.098
4579.558,6008.222,32.126
4583.890,6083.409,32.297
4588.221,6038.566,32.179
4592.553,6169.603,32.514
4596.884,6296.215,32.830
4601.216,6315.075,32.893
4605.549,6461.880,33.232
4609.881,6487.743,33.307
4614.214,6439.988,33.211
4618.547,6439.803,33.207
4622.881,6565.730,33.484
4627.214,6558.718,33.481
4631.548,6642.081,33.673
4635.882,6898.233,34.332
4640.217,6918.198,34.371
4644.551,6883.503,34.247
4648.886,7220.473,35.081
4653.221,7255.063,35.192
4657.556,7205.656,35.036
4661.892,7336.233,35.360
4666.228,7319.257,35.316
4670.564,7350.734,35.403
4674.900,7481.798,35.656
4679.237,7473.751,35.675
4683.574,7689.628,36.167
4687.911,7721.454,36.258
4692.248,7660.844,36.079
4696.586,7800.469,36.408
4700.923,7786.964,36.365
4705.261,7881.967,36.601
4709.600,7994.215,36.834
4713.938,7920.316,36.663
4718.277,7929.592,36.670
4722.616,7970.973,36.758
4726.955,8010.837,36.853
4731.295,8047.282,36.962
4735.634,8238.391,37.403
4739.974,8297.231,37.509
4744.315,8201.654,37.305
4748.655,8189.688,37.264
4752.996,8399.399,37.725
4757.337,8315.834,37.516
4761.678,8534.092,38.006
4766.019,8384.842,37.676
4770.361,8566.500,38.076
4774.703,8706.069,38.382
4779.045,8701.628,38.382
4783.387,8681.906,38.329
4787.730,8791.744,38.562
4792.073,8892.508,38.772
4796.416,8951.480,38.941
