wave,inten,std
3420.660,1983.140,245.667
3424.909,-23.709,226.544
3429.159,228.229,230.561
3433.409,1100.527,237.694
3437.659,615.925,235.362
3441.909,-341.712,224.846
3446.160,1472.164,238.065
3450.411,1077.261,237.904
3454.663,1679.220,234.469
3458.915,841.171,237.101
3463.167,1390.487,234.542
3467.420,1182.559,239.941
3471.673,1488.163,240.274
3475.926,1164.392,239.932
3480.180,1231.589,232.715
3484.434,1061.460,238.791
3488.688,898.789,233.671
3492.943,798.909,234.444
3497.198,1129.609,238.880
3501.454,327.457,232.363
3505.709,1686.481,241.865
3509.965,966.782,240.177
3514.222,2216.549,244.769
3518.479,1720.564,244.816
3522.736,788.465,240.246
3526.993,1521.316,241.291
3531.251,1784.784,245.798
3535.509,1344.700,240.372
3539.768,2121.682,245.093
3544.027,1154.035,240.097
3548.286,1250.131,245.174
3552.546,1261.194,246.380
3556.806,1676.598,242.678
3561.066,1311.136,241.474
3565.326,1994.726,248.978
3569.587,1716.024,247.276
3573.849,1291.686,239.453
3578.110,1611.609,243.161
3582.372,1470.574,243.111
3586.635,493.255,243.538
3590.897,2048.267,254.115
3595.160,2037.638,253.310
3599.423,1658.954,245.256
3603.687,1565.128,246.428
3607.951,2474.693,253.076
3612.215,1734.845,251.089
3616.480,2076.186,259.643
3620.745,2501.739,257.605
3625.010,2031.533,253.607
3629.276,2162.283,256.113
3633.542,2312.231,256.011
3637.809,3268.763,260.459
3642.075,3976.271,268.841
3646.342,2928.215,273.062
3650.610,5310.350,285.450
3654.877,3800.326,275.464
3659.145,5168.112,279.337
3663.414,4557.246,282.169
3667.682,5484.448,287.424
3671.951,5441.145,285.049
3676.221,5343.821,288.442
3680.490,5210.880,288.425
3684.760,5066.512,287.685
3689.031,5517.414,296.322
3693.301,7245.220,301.066
3697.572,7034.773,307.109
3701.844,7072.316,306.144
3706.115,6832.921,305.610
3710.387,7762.425,310.442
3714.660,7949.160,316.273
3718.932,7683.399,314.018
3723.205,9622.780,325.099
3727.479,10025.216,329.185
3731.752,10699.179,338.957
3736.026,11478.417,343.409
3740.301,11403.479,342.323
3744.575,13062.205,346.223
3748.850,14803.960,360.651
3753.125,14964.611,363.549
3757.401,16034.358,371.562
3761.677,18878.793,386.176
3765.953,19701.860,394.911
3770.230,20791.378,403.912
3774.507,21591.732,406.871
3778.784,22121.262,411.788
3783.061,23562.405,421.421
3787.339,23925.049,428.078
3791.617,25582.667,437.393
3795.896,28576.323,445.544
3800.175,27149.124,442.230
3804.454,29052.391,445.518
3808.733,26908.840,436.896
3813.013,28330.067,445.871
3817.293,28465.768,448.643
3821.574,29676.940,449.288
3825.854,28641.542,449.779
3830.135,30701.825,460.361
3834.417,31154.004,463.760
3838.698,32531.389,473.375
3842.980,34989.259,483.854
3847.263,38329.220,498.638
3851.545,38649.711,504.291
3855.828,42008.636,516.978
3860.112,46249.079,533.394
3864.395,49281.780,558.552
3868.679,50287.179,562.186
3872.963,54073.167,575.470
3877.248,57507.753,589.576
