wave,flux,error
6605.794,7.736e-12,4.231e-14
6610.203,7.644e-12,4.210e-14
6614.611,7.584e-12,4.209e-14
6619.020,7.357e-12,4.150e-14
6623.428,7.196e-12,4.107e-14
6627.837,6.966e-12,4.047e-14
6632.246,6.884e-12,4.026e-14
6636.655,6.753e-12,3.995e-14
6641.064,6.760e-12,4.003e-14
6645.473,6.674e-12,3.980e-14
6649.882,6.602e-12,3.963e-14
6654.291,6.459e-12,3.929e-14
6658.700,6.377e-12,3.907e-14
6663.110,6.066e-12,3.818e-14
6667.519,6.075e-12,3.827e-14
6671.929,6.131e-12,3.845e-14
6676.338,6.049e-12,3.827e-14
6680.748,6.127e-12,3.846e-14
6685.158,6.305e-12,3.914e-14
6689.567,6.447e-12,3.963e-14
6693.977,6.760e-12,4.058e-14
6698.387,6.861e-12,4.093e-14
6702.797,7.165e-12,4.187e-14
6707.207,7.405e-12,4.257e-14
6711.617,7.610e-12,4.332e-14
6716.028,7.857e-12,4.410e-14
6720.438,8.305e-12,4.539e-14
6724.848,8.628e-12,4.629e-14
6729.259,9.605e-12,4.895e-14
6733.669,1.022e-11,5.057e-14
6738.080,1.055e-11,5.151e-14
6742.491,1.148e-11,5.382e-14
6746.901,1.157e-11,5.419e-14
6751.312,1.207e-11,5.542e-14
6755.723,1.262e-11,5.681e-14
6760.134,1.314e-11,5.813e-14
6764.545,1.366e-11,5.933e-14
6768.956,1.359e-11,5.933e-14
6773.367,1.376e-11,5.990e-14
6777.778,1.395e-11,6.041e-14
6782.190,1.379e-11,6.020e-14
6786.601,1.368e-11,6.011e-14
6791.012,1.274e-11,5.818e-14
6795.424,1.238e-11,5.746e-14
6799.835,1.168e-11,5.596e-14
6804.247,1.106e-11,5.465e-14
6808.659,1.057e-11,5.354e-14
6813.070,1.027e-11,5.294e-14
6817.482,9.258e-12,5.042e-14
6821.894,8.928e-12,4.962e-14
6826.306,8.675e-12,4.900e-14
6830.718,8.602e-12,4.889e-14
6835.130,8.416e-12,4.843e-14
6839.542,8.711e-12,4.939e-14
6843.954,8.875e-12,4.996e-14
6848.366,8.833e-12,4.987e-14
6852.779,8.963e-12,5.035e-14
6857.191,9.080e-12,5.078e-14
6861.603,8.815e-12,5.025e-14
6866.016,8.055e-12,4.805e-14
6870.428,7.590e-12,4.680e-14
6874.841,7.469e-12,4.650e-14
6879.253,7.844e-12,4.770e-14
6883.666,8.384e-12,4.937e-14
6888.079,8.435e-12,4.957e-14
6892.492,8.916e-12,5.105e-14
6896.905,8.860e-12,5.100e-14
6901.318,9.228e-12,5.209e-14
6905.730,9.406e-12,5.262e-14
6910.144,9.577e-12,5.318e-14
6914.557,9.773e-12,5.383e-14
6918.970,1.011e-11,5.478e-14
6923.383,1.014e-11,5.497e-14
6927.796,1.010e-11,5.484e-14
6932.209,9.972e-12,5.466e-14
6936.623,9.967e-12,5.467e-14
6941.036,9.841e-12,5.444e-14
6945.450,9.448e-12,5.346e-14
6949.863,9.185e-12,5.272e-14
6954.277,8.600e-12,5.112e-14
6958.690,8.324e-12,5.044e-14
6963.104,7.906e-12,4.914e-14
6967.518,7.477e-12,4.787e-14
6971.932,7.172e-12,4.704e-14
6976.345,6.757e-12,4.577e-14
6980.759,6.635e-12,4.537e-14
6985.173,6.236e-12,4.415e-14
6989.587,5.852e-12,4.277e-14
6994.001,5.319e-12,4.090e-14
6998.415,4.836e-12,3.921e-14
7002.829,4.605e-12,3.826e-14
7007.243,4.375e-12,3.735e-14
7011.658,4.220e-12,3.683e-14
7016.072,4.025e-12,3.609e-14
7020.486,3.785e-12,3.504e-14
7024.901,3.738e-12,3.491e-14
7029.315,3.895e-12,3.569e-14
7033.729,3.965e-12,3.601e-14
7038.144,3.959e-12,3.611e-14
7042.558,3.946e-12,3.603e-14
7046.973,4.168e-12,3.706e-14
7051.388,4.387e-12,3.804e-14
7055.802,4.749e-12,3.966e-14
7060.217,5.003e-12,4.064e-14
7064.632,5.158e-12,4.146e-14
7069.046,5.305e-12,4.200e-14
7073.461,5.564e-12,4.319e-14
7077.876,5.665e-12,4.361e-14
7082.291,5.880e-12,4.451e-14
7086.706,6.034e-12,4.515e-14
7091.121,6.368e-12,4.646e-14
7095.536,6.412e-12,4.668e-14
7099.951,6.602e-12,4.747e-14
7104.366,6.677e-12,4.786e-14
7108.781,7.033e-12,4.916e-14
7113.197,6.990e-12,4.907e-14
7117.612,6.913e-12,4.891e-14
7122.027,6.957e-12,4.911e-14
7126.442,6.893e-12,4.908e-14
7130.858,6.903e-12,4.909e-14
7135.273,7.000e-12,4.956e-14
7139.688,6.995e-12,4.956e-14
7144.104,6.636e-12,4.850e-14
7148.519,6.382e-12,4.761e-14
7152.935,5.820e-12,4.557e-14
7157.350,5.057e-12,4.280e-14
7161.766,4.409e-12,4.023e-14
7166.182,3.781e-12,3.761e-14
7170.597,3.032e-12,3.416e-14
7175.013,2.611e-12,3.224e-14
7179.429,2.293e-12,3.035e-14
7183.844,2.044e-12,2.878e-14
7188.260,1.905e-12,2.820e-14
7192.676,1.772e-12,2.749e-14
7197.092,1.565e-12,2.619e-14
7201.508,1.526e-12,2.560e-14
7205.924,1.545e-12,2.575e-14
7210.339,1.542e-12,2.574e-14
7214.755,1.520e-12,2.549e-14
7219.171,1.502e-12,2.565e-14
7223.587,1.532e-12,2.598e-14
7228.004,1.537e-12,2.569e-14
7232.420,1.484e-12,2.598e-14
7236.836,1.407e-12,2.535e-14
7241.252,1.245e-12,2.463e-14
7245.668,1.344e-12,2.500e-14
7250.084,1.206e-12,2.399e-14
7254.500,1.137e-12,2.348e-14
7258.917,1.106e-12,2.313e-14
7263.333,1.121e-12,2.332e-14
7267.749,1.086e-12,2.303e-14
7272.166,1.155e-12,2.346e-14
7276.582,1.118e-12,2.333e-14
7280.998,1.094e-12,2.328e-14
7285.415,1.180e-12,2.438e-14
7289.831,1.224e-12,2.445e-14
7294.247,1.174e-12,2.429e-14
7298.664,1.285e-12,2.510e-14
7303.080,1.239e-12,2.508e-14
7307.497,1.328e-12,2.582e-14
7311.913,1.342e-12,2.626e-14
7316.330,1.392e-12,2.638e-14
7320.747,1.463e-12,2.720e-14
7325.163,1.495e-12,2.733e-14
7329.580,1.575e-12,2.802e-14
7333.996,1.594e-12,2.855e-14
7338.413,1.750e-12,2.949e-14
7342.830,1.873e-12,3.036e-14
7347.246,1.960e-12,3.126e-14
7351.663,2.127e-12,3.234e-14
7356.080,2.233e-12,3.336e-14
7360.497,2.484e-12,3.488e-14
7364.913,2.569e-12,3.572e-14
7369.330,2.771e-12,3.707e-14
7373.747,2.990e-12,3.842e-14
7378.164,3.327e-12,4.058e-14
7382.580,3.728e-12,4.318e-14
7386.997,4.024e-12,4.490e-14
7391.414,4.326e-12,4.648e-14
7395.831,4.891e-12,4.957e-14
7400.248,5.262e-12,5.152e-14
7404.665,5.647e-12,5.363e-14
7409.082,6.227e-12,5.621e-14
7413.499,6.670e-12,5.832e-14
7417.916,7.011e-12,5.999e-14
7422.333,7.454e-12,6.204e-14
7426.749,7.809e-12,6.367e-14
7431.166,8.098e-12,6.486e-14
7435.583,8.243e-12,6.553e-14
7440.000,8.713e-12,6.752e-14
7444.417,8.727e-12,6.775e-14
7448.834,8.673e-12,6.770e-14
7453.251,8.725e-12,6.814e-14
7457.668,8.863e-12,6.869e-14
7462.086,8.991e-12,6.967e-14
7466.503,9.082e-12,7.029e-14
7470.920,8.961e-12,7.031e-14
7475.337,9.146e-12,7.105e-14
7479.754,9.216e-12,7.161e-14
7484.171,9.065e-12,7.120e-14
7488.588,9.104e-12,7.167e-14
7493.005,8.886e-12,7.112e-14
7497.422,8.696e-12,7.053e-14
7501.839,8.899e-12,7.179e-14
7506.256,9.047e-12,7.255e-14
7510.673,9.071e-12,7.294e-14
7515.091,9.262e-12,7.388e-14
7519.508,9.087e-12,7.358e-14
7523.925,9.095e-12,7.382e-14
7528.342,9.469e-12,7.542e-14
7532.759,9.667e-12,7.645e-14
7537.176,9.698e-12,7.667e-14
7541.593,9.709e-12,7.694e-14
7546.011,9.409e-12,7.599e-14
7550.428,8.947e-12,7.452e-14
7554.845,9.073e-12,7.510e-14
7559.262,8.680e-12,7.371e-14
7563.679,8.578e-12,7.341e-14
7568.096,8.327e-12,7.260e-14
7572.513,8.136e-12,7.208e-14
7576.931,8.143e-12,7.230e-14
7581.348,7.830e-12,7.125e-14
7585.765,7.400e-12,6.953e-14
7590.182,6.165e-12,6.356e-14
7594.599,4.010e-12,5.248e-14
7599.016,1.980e-12,3.879e-14
7603.433,1.127e-12,3.102e-14
7607.850,1.253e-12,3.220e-14
7612.268,2.025e-12,3.910e-14
7616.685,3.054e-12,4.641e-14
7621.102,2.793e-12,4.504e-14
7625.519,2.332e-12,4.190e-14
7629.936,2.139e-12,4.017e-14
7634.353,2.219e-12,4.112e-14
7638.770,2.231e-12,4.118e-14
7643.187,2.670e-12,4.409e-14
7647.604,2.798e-12,4.587e-14
7652.021,3.242e-12,4.850e-14
7656.439,3.480e-12,5.037e-14
7660.856,3.780e-12,5.226e-14
7665.273,3.746e-12,5.189e-14
7669.690,3.904e-12,5.333e-14
7674.107,4.101e-12,5.452e-14
7678.524,4.528e-12,5.712e-14
7682.941,4.617e-12,5.739e-14
7687.358,4.466e-12,5.676e-14
7691.775,4.571e-12,5.720e-14
7696.192,4.425e-12,5.642e-14
7700.609,4.558e-12,5.712e-14
7705.026,4.398e-12,5.653e-14
7709.443,4.115e-12,5.522e-14
7713.860,4.173e-12,5.531e-14
7718.276,4.119e-12,5.522e-14
7722.693,3.833e-12,5.322e-14
7727.110,3.424e-12,5.085e-14
7731.527,3.162e-12,4.884e-14
7735.944,3.293e-12,4.976e-14
7740.361,3.369e-12,5.063e-14
7744.778,3.433e-12,5.119e-14
7749.195,3.406e-12,5.157e-14
7753.611,3.225e-12,5.068e-14
7758.028,3.389e-12,5.166e-14
7762.445,3.052e-12,5.022e-14
7766.862,3.106e-12,5.081e-14
7771.278,2.852e-12,4.919e-14
7775.695,2.803e-12,4.864e-14
7780.112,2.705e-12,4.792e-14
7784.529,2.636e-12,4.666e-14
7788.945,2.359e-12,4.452e-14
7793.362,2.164e-12,4.242e-14
7797.778,1.926e-12,4.061e-14
7802.195,1.727e-12,3.855e-14
7806.612,1.577e-12,3.756e-14
7811.028,1.655e-12,3.774e-14
7815.445,1.465e-12,3.577e-14
7819.861,1.638e-12,3.729e-14
7824.278,1.476e-12,3.616e-14
7828.694,1.563e-12,3.708e-14
7833.111,1.328e-12,3.454e-14
7837.527,1.376e-12,3.620e-14
7841.944,1.403e-12,3.646e-14
7846.360,1.630e-12,3.836e-14
7850.776,1.630e-12,3.783e-14
7855.193,1.560e-12,3.771e-14
7859.609,1.607e-12,3.752e-14
7864.025,1.533e-12,3.747e-14
7868.442,1.579e-12,3.772e-14
7872.858,1.628e-12,3.834e-14
7877.274,1.829e-12,3.996e-14
7881.690,1.787e-12,3.925e-14
7886.106,1.884e-12,4.045e-14
7890.523,1.868e-12,4.095e-14
7894.939,1.723e-12,4.044e-14
7899.355,1.899e-12,4.185e-14
7903.771,1.796e-12,4.191e-14
7908.187,1.783e-12,4.242e-14
7912.603,1.592e-12,4.119e-14
7917.019,1.629e-12,4.177e-14
7921.435,1.354e-12,3.897e-14
7925.851,1.398e-12,3.927e-14
7930.267,1.399e-12,3.962e-14
7934.682,1.386e-12,3.887e-14
7939.098,1.315e-12,3.790e-14
7943.514,1.386e-12,3.891e-14
7947.930,1.360e-12,3.835e-14
7952.345,1.288e-12,3.705e-14
7956.761,1.248e-12,3.657e-14
7961.177,1.260e-12,3.651e-14
7965.592,1.207e-12,3.604e-14
7970.008,1.328e-12,3.634e-14
7974.424,1.200e-12,3.571e-14
7978.839,1.451e-12,3.787e-14
7983.255,1.299e-12,3.672e-14
7987.670,1.374e-12,3.681e-14
7992.085,1.361e-12,3.711e-14
7996.501,1.406e-12,3.739e-14
8000.916,1.402e-12,3.788e-14
8005.331,1.455e-12,3.885e-14
8009.747,1.471e-12,3.844e-14
8014.162,1.475e-12,3.962e-14
8018.577,1.564e-12,4.009e-14
8022.992,1.637e-12,4.053e-14
8027.407,1.601e-12,4.077e-14
8031.822,1.647e-12,4.056e-14
8036.237,1.598e-12,3.998e-14
8040.652,1.644e-12,4.000e-14
8045.067,1.821e-12,4.101e-14
8049.482,1.835e-12,4.154e-14
8053.897,1.719e-12,4.037e-14
8058.312,1.817e-12,4.162e-14
8062.727,1.999e-12,4.308e-14
8067.142,1.902e-12,4.264e-14
8071.556,2.150e-12,4.479e-14
8075.971,2.027e-12,4.398e-14
8080.386,1.931e-12,4.327e-14
8084.800,2.049e-12,4.502e-14
8089.215,2.048e-12,4.495e-14
8093.629,2.174e-12,4.640e-14
8098.044,2.188e-12,4.695e-14
8102.458,2.236e-12,4.746e-14
8106.872,2.313e-12,4.806e-14
8111.287,2.401e-12,4.840e-14
8115.701,2.549e-12,4.967e-14
8120.115,2.499e-12,4.884e-14
8124.529,2.683e-12,5.080e-14
8128.943,2.606e-12,5.027e-14
8133.357,2.762e-12,5.168e-14
8137.771,2.693e-12,5.137e-14
8142.185,2.829e-12,5.332e-14
8146.599,2.795e-12,5.417e-14
8151.013,2.907e-12,5.599e-14
8155.427,3.248e-12,5.937e-14
8159.841,3.193e-12,5.917e-14
8164.255,3.445e-12,6.208e-14
8168.668,3.411e-12,6.199e-14
8173.082,3.574e-12,6.333e-14
8177.495,3.707e-12,6.384e-14
8181.909,3.708e-12,6.473e-14
8186.322,3.854e-12,6.588e-14
8190.736,4.189e-12,6.747e-14
8195.149,4.110e-12,6.669e-14
8199.563,4.137e-12,6.623e-14
8203.976,4.187e-12,6.643e-14
8208.389,4.110e-12,6.552e-14
8212.802,3.923e-12,6.401e-14
8217.215,4.029e-12,6.414e-14
8221.628,3.965e-12,6.181e-14
