wave,inten,std
3420.660,233.834,33.264
3424.909,163.159,32.118
3429.159,184.019,32.512
3433.409,222.793,32.885
3437.659,191.120,32.655
3441.909,129.226,32.186
3446.160,150.732,33.728
3450.411,49.870,31.394
3454.663,144.752,32.832
3458.915,174.942,32.673
3463.167,140.296,32.225
3467.420,80.023,32.448
3471.673,83.090,33.209
3475.926,184.488,33.841
3480.180,99.999,33.006
3484.434,180.340,32.684
3488.688,138.334,33.722
3492.943,250.365,33.083
3497.198,42.606,32.945
3501.454,120.985,33.179
3505.709,46.216,32.272
3509.965,117.218,33.158
3514.222,259.270,33.709
3518.479,159.362,33.243
3522.736,176.729,32.808
3526.993,271.294,33.912
3531.251,194.651,33.680
3535.509,101.394,33.104
3539.768,151.136,32.863
3544.027,117.706,33.315
3548.286,233.058,35.074
3552.546,219.387,33.787
3556.806,119.607,34.591
3561.066,158.136,34.438
3565.326,211.111,33.492
3569.587,224.834,34.305
3573.849,246.201,34.192
3578.110,99.420,33.091
3582.372,179.430,34.285
3586.635,225.998,33.497
3590.897,225.957,33.976
3595.160,344.156,35.318
3599.423,248.499,34.845
3603.687,277.140,34.408
3607.951,191.502,35.135
3612.215,246.653,35.062
3616.480,144.326,35.226
3620.745,245.778,35.848
3625.010,188.443,35.601
3629.276,386.435,35.979
3633.542,356.490,36.224
3637.809,307.612,36.248
3642.075,210.014,35.534
3646.342,163.296,35.022
3650.610,316.469,35.683
3654.877,411.710,36.554
3659.145,307.982,35.650
3663.414,431.999,37.457
3667.682,490.367,37.647
3671.951,522.573,36.995
3676.221,488.255,38.093
3680.490,385.362,38.265
3684.760,414.770,38.839
3689.031,488.118,38.325
3693.301,648.200,39.122
3697.572,554.382,38.910
3701.844,603.741,39.542
3706.115,497.253,39.220
3710.387,719.353,40.388
3714.660,708.018,41.378
3718.932,769.806,41.500
3723.205,732.451,41.188
3727.479,818.317,42.254
3731.752,618.789,41.048
3736.026,887.947,42.829
3740.301,691.120,41.598
3744.575,880.388,43.584
3748.850,1021.344,44.783
3753.125,882.148,44.157
3757.401,1003.315,44.607
3761.677,1154.418,46.009
3765.953,1135.687,46.049
3770.230,1326.453,47.730
3774.507,1411.902,48.267
3778.784,1390.749,48.473
3783.061,1474.203,50.117
3787.339,1749.161,51.896
3791.617,1689.239,51.640
3795.896,1786.241,51.879
3800.175,1770.913,52.851
3804.454,1810.569,52.889
3808.733,1728.192,52.676
3813.013,1750.537,52.763
3817.293,1719.411,52.396
3821.574,1859.437,53.405
3825.854,1993.226,54.278
3830.135,1826.242,53.823
3834.417,1924.466,54.325
3838.698,2089.029,55.513
3842.980,2135.491,55.733
3847.263,2138.318,56.077
3851.545,2458.287,58.685
3855.828,2574.196,60.220
3860.112,2584.196,60.908
3864.395,2943.708,63.274
3868.679,3163.681,64.050
3872.963,3155.235,64.935
3877.248,3277.757,66.460
3881.533,3631.722,68.669
3885.818,3495.385,67.362
3890.103,4086.919,71.206
3894.389,4295.079,72.861
3898.675,4337.918,73.640
3902.962,4678.172,76.097
3907.249,4977.319,77.767
3911.536,5224.656,78.707
3915.823,5147.595,79.165
3920.111,4973.743,77.377
3924.399,4773.696,76.411
3928.687,4824.319,76.436
3932.975,5097.754,77.882
3937.264,4871.117,77.099
3941.554,5224.871,78.660
3945.843,5461.422,80.687
3950.133,5997.369,84.257
3954.423,6578.728,87.604
3958.713,6621.160,87.899
3963.004,6758.662,88.956
3967.295,7360.079,91.720
3971.587,7735.441,94.093
3975.878,8057.092,95.486
3980.170,8498.402,98.406
3984.463,10359.012,106.722
