wave,inten,std
3420.660,2973.771,299.901
3424.909,1329.564,300.063
3429.159,1836.759,296.801
3433.409,935.035,296.286
3437.659,586.678,299.089
3441.909,3095.732,300.569
3446.160,3258.044,308.026
3450.411,2849.742,311.164
3454.663,2379.509,308.183
3458.915,1157.013,302.729
3463.167,2281.776,306.727
3467.420,3347.087,298.921
3471.673,2250.041,299.995
3475.926,1176.372,299.581
3480.180,-474.420,297.360
3484.434,2802.066,298.244
3488.688,3218.330,305.596
3492.943,1042.541,304.332
3497.198,2782.813,300.800
3501.454,3652.084,307.451
3505.709,2602.298,309.025
3509.965,1850.618,302.822
3514.222,2214.884,307.442
3518.479,1593.209,304.190
3522.736,1962.357,312.278
3526.993,2745.456,308.351
3531.251,2786.176,309.632
3535.509,602.755,299.540
3539.768,2569.289,309.197
3544.027,1347.080,304.075
3548.286,2920.727,298.471
3552.546,2757.184,303.821
3556.806,5641.033,307.703
3561.066,2469.743,311.403
3565.326,4111.779,311.306
3569.587,2917.300,312.179
3573.849,4447.501,317.426
3578.110,2589.958,308.874
3582.372,3024.453,313.940
3586.635,3213.932,314.727
3590.897,4687.396,314.973
3595.160,4042.861,319.645
3599.423,5723.512,321.719
3603.687,4240.023,330.378
3607.951,4718.753,329.353
3612.215,3095.965,328.844
3616.480,3367.592,322.709
3620.745,4764.437,338.311
3625.010,6026.827,333.402
3629.276,6482.458,336.755
3633.542,6319.836,341.048
3637.809,6221.120,341.561
3642.075,9140.799,346.370
3646.342,6563.389,346.781
3650.610,6288.272,349.286
3654.877,6923.295,351.086
3659.145,10305.988,358.753
3663.414,11041.503,366.339
3667.682,11547.928,366.963
3671.951,10361.618,367.233
3676.221,10199.973,369.439
3680.490,10527.642,374.282
3684.760,11649.903,384.993
3689.031,12109.932,380.356
3693.301,11826.830,387.629
3697.572,14259.800,393.970
3701.844,15238.438,390.867
3706.115,13914.331,396.902
3710.387,14886.146,400.917
3714.660,16256.336,411.547
3718.932,16443.420,415.835
3723.205,16322.963,416.191
3727.479,17631.808,421.473
3731.752,18544.138,428.333
3736.026,21568.546,437.957
3740.301,18817.904,431.455
3744.575,22306.187,437.965
3748.850,25165.699,450.402
3753.125,26021.642,463.336
3757.401,26255.093,467.276
3761.677,27791.340,477.450
3765.953,29169.184,496.213
3770.230,34741.730,511.099
3774.507,33961.677,518.018
3778.784,37631.046,525.523
3783.061,39313.928,538.484
3787.339,41051.592,547.731
3791.617,44176.382,556.757
3795.896,47965.639,570.651
3800.175,48856.254,577.151
3804.454,48125.914,569.904
3808.733,47516.842,567.046
3813.013,46736.230,570.379
3817.293,49747.118,579.753
3821.574,48646.553,578.812
3825.854,51535.078,589.632
3830.135,54217.245,592.566
3834.417,49393.626,592.085
3838.698,55805.689,607.726
3842.980,58142.469,621.247
3847.263,58550.268,623.844
3851.545,64652.261,642.474
3855.828,72614.811,673.541
3860.112,76623.361,693.454
3864.395,77115.756,701.306
3868.679,82743.036,717.050
3872.963,86125.875,724.379
3877.248,90814.825,739.069
3881.533,97287.508,756.209
3885.818,99915.166,776.074
3890.103,111907.871,798.791
3894.389,114052.715,816.605
3898.675,124190.190,833.920
3902.962,129381.232,862.236
3907.249,136024.465,876.153
3911.536,140252.626,886.507
3915.823,137908.258,887.448
3920.111,138158.632,886.483
3924.399,134107.038,871.418
3928.687,131197.353,869.337
3932.975,135538.565,876.048
3937.264,131194.228,868.179
3941.554,138513.815,882.809
3945.843,142118.214,899.207
3950.133,155347.957,935.560
3954.423,172504.560,980.331
3958.713,181426.826,1002.525
3963.004,183691.339,1010.384
3967.295,192595.015,1027.793
3971.587,200489.414,1043.005
3975.878,204904.449,1057.056
3980.170,222931.694,1102.994
3984.463,258879.186,1181.411
3988.755,299945.096,1267.703
3993.048,332861.931,1326.045
3997.341,354901.759,1370.267
4001.635,375033.584,1402.735
4005.929,386766.857,1425.022
4010.223,399272.296,1452.835
4014.517,415359.720,1477.008
4018.812,424680.979,1494.288
4023.107,438773.850,1515.743
4027.402,451139.730,1536.727
4031.698,462253.977,1556.420
4035.994,468548.502,1566.480
4040.290,469299.507,1569.142
4044.586,481531.030,1587.808
4048.883,495295.541,1607.792
4053.180,495425.847,1610.555
4057.478,505103.540,1625.285
4061.775,520271.912,1643.313
4066.073,524161.379,1650.857
4070.372,547202.093,1687.046
4074.670,565568.048,1715.936
4078.969,589337.277,1748.280
4083.268,601435.251,1767.148
4087.568,616713.646,1791.671
4091.868,631228.193,1809.643
4096.168,644501.902,1824.811
4100.468,654921.592,1839.345
4104.769,653913.820,1840.626
4109.070,661579.661,1852.113
4113.371,703350.585,1906.327
4117.673,787903.410,2016.133
4121.975,850557.125,2089.540
4126.277,873210.654,2116.972
4130.579,887887.537,2134.214
4134.882,894683.854,2142.039
4139.185,916660.910,2168.551
4143.488,962315.307,2220.399
4147.792,993540.454,2258.499
4152.096,1011270.441,2277.358
4156.400,1045542.024,2315.698
4160.704,1057832.558,2327.601
4165.009,1092305.044,2364.908
4169.314,1099638.115,2371.740
4173.620,1117727.440,2389.577
4177.925,1090336.446,2362.042
4182.231,1114248.214,2384.732
4186.537,1118904.048,2393.378
4190.844,1113237.105,2385.868
4195.151,1162994.961,2437.904
4199.458,1177335.043,2453.059
4203.765,1198586.837,2474.511
4208.073,1231681.608,2506.441
4212.381,1257006.015,2533.477
4216.689,1271830.288,2550.084
4220.997,1263813.446,2540.094
4225.306,1262727.463,2538.447
4229.615,1245416.936,2522.396
4233.925,1271199.740,2547.273
4238.234,1304941.266,2579.155
4242.544,1304628.044,2579.116
4246.854,1351188.176,2625.209
4251.165,1352550.030,2624.018
4255.476,1330648.139,2606.019
4259.787,1341642.188,2615.652
4264.098,1361857.582,2632.438
4268.409,1358671.513,2630.809
4272.721,1347694.346,2621.557
4277.034,1341920.471,2615.966
4281.346,1374277.700,2646.853
4285.659,1347731.475,2622.466
4289.972,1335906.791,2610.325
4294.285,1283763.851,2558.114
4298.599,1227107.346,2503.745
4302.912,1173406.958,2447.908
4307.227,1192263.729,2466.383
4311.541,1295810.290,2570.460
4315.856,1426611.977,2694.286
4320.171,1557102.827,2814.898
4324.486,1613352.537,2862.584
4328.801,1593691.944,2847.254
4333.117,1612632.348,2863.752
4337.433,1603101.690,2853.514
4341.749,1580812.862,2835.539
4346.066,1616978.625,2867.215
4350.383,1692736.862,2932.053
4354.700,1759570.994,2987.857
4359.017,1800121.033,3024.091
4363.335,1842627.422,3057.387
4367.653,1849111.076,3063.377
4371.971,1823322.647,3043.594
4376.290,1799138.391,3023.123
