wave,inten,std
3420.660,225.622,39.662
3424.909,180.620,39.570
3429.159,173.550,39.202
3433.409,53.804,39.962
3437.659,156.677,40.652
3441.909,173.614,40.037
3446.160,328.019,40.580
3450.411,242.690,40.659
3454.663,62.438,40.247
3458.915,212.352,41.001
3463.167,187.736,40.197
3467.420,270.204,40.772
3471.673,238.185,41.245
3475.926,116.294,40.387
3480.180,162.243,40.292
3484.434,181.983,39.651
3488.688,276.231,40.623
3492.943,117.952,40.706
3497.198,134.217,40.698
3501.454,202.068,41.407
3505.709,142.287,39.454
3509.965,200.287,40.566
3514.222,350.043,41.845
3518.479,151.902,41.497
3522.736,182.247,41.365
3526.993,127.851,41.285
3531.251,190.719,41.133
3535.509,330.695,42.144
3539.768,415.727,41.152
3544.027,383.303,41.676
3548.286,238.153,41.934
3552.546,174.122,40.008
3556.806,264.624,41.829
3561.066,185.171,41.700
3565.326,361.528,42.788
3569.587,360.029,41.473
3573.849,273.007,42.123
3578.110,287.351,40.923
3582.372,331.125,42.052
3586.635,264.144,41.360
3590.897,337.360,41.022
3595.160,302.006,41.885
3599.423,297.386,42.399
3603.687,279.212,41.032
3607.951,366.057,42.388
3612.215,369.606,43.188
3616.480,434.870,43.317
3620.745,178.478,41.704
3625.010,252.768,43.595
3629.276,447.686,43.648
3633.542,288.548,42.595
3637.809,416.718,44.184
3642.075,332.073,44.697
3646.342,497.348,44.282
3650.610,493.993,44.328
3654.877,429.795,44.302
3659.145,622.484,45.133
3663.414,528.535,45.166
3667.682,670.554,46.791
3671.951,626.860,46.530
3676.221,679.761,46.326
3680.490,688.409,45.983
3684.760,802.116,47.638
3689.031,603.216,46.574
3693.301,756.747,46.410
3697.572,739.644,47.583
3701.844,825.013,46.765
3706.115,798.351,48.415
3710.387,1027.972,48.923
3714.660,885.309,48.949
3718.932,986.342,49.094
3723.205,879.931,49.381
3727.479,989.287,49.073
3731.752,950.089,50.121
3736.026,1133.876,51.020
3740.301,1113.623,50.636
3744.575,1327.647,52.358
3748.850,1315.925,52.025
3753.125,1327.453,53.558
3757.401,1542.656,55.303
3761.677,1589.834,55.721
