wave,inten,std
3420.660,1.572e+02,1.629e+01
3424.909,1.598e+02,1.637e+01
3429.159,1.276e+02,1.623e+01
3433.409,1.277e+02,1.622e+01
3437.659,1.259e+02,1.613e+01
3441.909,1.617e+02,1.611e+01
3446.160,1.454e+02,1.618e+01
3450.411,1.732e+02,1.640e+01
3454.663,1.273e+02,1.606e+01
3458.915,1.924e+02,1.644e+01
3463.167,1.357e+02,1.612e+01
3467.420,1.708e+02,1.626e+01
3471.673,1.408e+02,1.627e+01
3475.926,9.658e+01,1.619e+01
3480.180,1.804e+02,1.643e+01
3484.434,1.804e+02,1.647e+01
3488.688,8.204e+01,1.620e+01
3492.943,1.695e+02,1.637e+01
3497.198,1.455e+02,1.629e+01
3501.454,2.318e+02,1.666e+01
3505.709,1.487e+02,1.627e+01
3509.965,1.829e+02,1.650e+01
3514.222,1.360e+02,1.627e+01
3518.479,1.416e+02,1.623e+01
3522.736,1.105e+02,1.626e+01
3526.993,1.764e+02,1.648e+01
3531.251,2.035e+02,1.656e+01
3535.509,2.235e+02,1.668e+01
3539.768,1.905e+02,1.643e+01
3544.027,2.055e+02,1.668e+01
3548.286,1.935e+02,1.638e+01
3552.546,2.116e+02,1.651e+01
3556.806,1.894e+02,1.632e+01
3561.066,2.212e+02,1.650e+01
3565.326,1.994e+02,1.648e+01
3569.587,2.536e+02,1.668e+01
3573.849,1.857e+02,1.662e+01
3578.110,2.079e+02,1.665e+01
3582.372,2.153e+02,1.667e+01
3586.635,2.185e+02,1.681e+01
3590.897,2.151e+02,1.679e+01
3595.160,2.176e+02,1.708e+01
3599.423,2.062e+02,1.699e+01
3603.687,2.834e+02,1.722e+01
3607.951,2.815e+02,1.731e+01
3612.215,2.747e+02,1.732e+01
3616.480,2.752e+02,1.715e+01
3620.745,2.932e+02,1.722e+01
3625.010,2.905e+02,1.731e+01
3629.276,3.464e+02,1.732e+01
3633.542,3.059e+02,1.743e+01
3637.809,3.139e+02,1.763e+01
3642.075,3.759e+02,1.769e+01
3646.342,3.729e+02,1.796e+01
3650.610,3.648e+02,1.765e+01
3654.877,4.039e+02,1.796e+01
3659.145,4.228e+02,1.807e+01
3663.414,4.833e+02,1.855e+01
3667.682,5.070e+02,1.844e+01
3671.951,5.201e+02,1.864e+01
3676.221,5.148e+02,1.865e+01
3680.490,5.088e+02,1.886e+01
3684.760,5.627e+02,1.893e+01
3689.031,5.758e+02,1.909e+01
3693.301,6.278e+02,1.908e+01
3697.572,6.692e+02,1.954e+01
3701.844,6.998e+02,1.940e+01
3706.115,7.389e+02,1.990e+01
3710.387,7.879e+02,1.995e+01
3714.660,7.455e+02,1.992e+01
3718.932,7.952e+02,2.009e+01
3723.205,8.500e+02,2.035e+01
3727.479,8.703e+02,2.032e+01
3731.752,8.860e+02,2.069e+01
3736.026,9.236e+02,2.073e+01
3740.301,9.083e+02,2.083e+01
3744.575,1.050e+03,2.127e+01
3748.850,1.116e+03,2.172e+01
3753.125,1.138e+03,2.163e+01
3757.401,1.223e+03,2.189e+01
3761.677,1.280e+03,2.228e+01
3765.953,1.405e+03,2.289e+01
3770.230,1.497e+03,2.317e+01
3774.507,1.585e+03,2.373e+01
3778.784,1.597e+03,2.366e+01
3783.061,1.781e+03,2.448e+01
3787.339,1.973e+03,2.513e+01
3791.617,2.057e+03,2.537e+01
3795.896,2.170e+03,2.603e+01
3800.175,2.147e+03,2.613e+01
3804.454,2.110e+03,2.587e+01
3808.733,2.077e+03,2.580e+01
3813.013,2.197e+03,2.612e+01
3817.293,2.237e+03,2.618e+01
3821.574,2.286e+03,2.668e+01
3825.854,2.359e+03,2.675e+01
3830.135,2.366e+03,2.680e+01
3834.417,2.489e+03,2.719e+01
3838.698,2.506e+03,2.733e+01
3842.980,2.693e+03,2.800e+01
3847.263,2.795e+03,2.843e+01
3851.545,2.864e+03,2.864e+01
3855.828,3.159e+03,2.951e+01
3860.112,3.405e+03,3.055e+01
3864.395,3.600e+03,3.106e+01
3868.679,3.781e+03,3.158e+01
3872.963,3.918e+03,3.211e+01
3877.248,4.130e+03,3.283e+01
3881.533,4.393e+03,3.349e+01
