wave,inten,std
3420.660,4.937e+00,2.920e+00
3424.909,-4.251e+00,2.902e+00
3429.159,7.905e+00,2.931e+00
3433.409,-2.632e+00,2.868e+00
3437.659,5.058e+00,2.958e+00
3441.909,3.393e+00,2.922e+00
3446.160,9.342e+00,2.931e+00
3450.411,1.428e+00,2.927e+00
3454.663,9.156e+00,2.993e+00
3458.915,8.477e+00,2.979e+00
3463.167,4.155e+00,2.954e+00
3467.420,-4.589e-01,2.923e+00
3471.673,9.268e+00,2.996e+00
3475.926,4.015e+00,3.003e+00
3480.180,1.178e+01,2.957e+00
3484.434,2.467e+00,2.935e+00
3488.688,1.050e+01,2.959e+00
3492.943,1.157e+01,2.970e+00
3497.198,1.156e+01,2.967e+00
3501.454,7.210e-01,2.938e+00
3505.709,1.151e+01,2.983e+00
3509.965,7.971e+00,2.960e+00
3514.222,1.072e+01,3.030e+00
3518.479,5.529e+00,2.939e+00
3522.736,1.660e+01,3.028e+00
3526.993,1.750e+01,3.055e+00
3531.251,1.428e+01,2.991e+00
3535.509,2.651e+01,3.123e+00
3539.768,2.127e+01,3.072e+00
3544.027,2.157e+01,3.074e+00
3548.286,2.664e+01,3.059e+00
3552.546,2.422e+01,3.084e+00
3556.806,3.520e+01,3.171e+00
3561.066,2.624e+01,3.120e+00
3565.326,2.922e+01,3.136e+00
3569.587,2.891e+01,3.149e+00
3573.849,2.717e+01,3.153e+00
3578.110,4.715e+01,3.314e+00
3582.372,4.118e+01,3.260e+00
3586.635,4.350e+01,3.272e+00
3590.897,4.217e+01,3.236e+00
3595.160,4.571e+01,3.291e+00
3599.423,4.463e+01,3.272e+00
3603.687,6.367e+01,3.393e+00
3607.951,6.654e+01,3.417e+00
3612.215,7.631e+01,3.474e+00
3616.480,7.007e+01,3.443e+00
3620.745,8.844e+01,3.565e+00
3625.010,7.518e+01,3.545e+00
3629.276,9.386e+01,3.617e+00
3633.542,8.457e+01,3.572e+00
3637.809,9.984e+01,3.631e+00
3642.075,1.102e+02,3.735e+00
3646.342,1.184e+02,3.843e+00
3650.610,1.201e+02,3.849e+00
3654.877,1.256e+02,3.840e+00
3659.145,1.418e+02,3.916e+00
3663.414,1.586e+02,4.064e+00
3667.682,1.611e+02,4.100e+00
3671.951,1.869e+02,4.221e+00
3676.221,1.856e+02,4.228e+00
3680.490,1.924e+02,4.233e+00
3684.760,2.143e+02,4.383e+00
3689.031,2.453e+02,4.538e+00
3693.301,2.364e+02,4.565e+00
3697.572,2.615e+02,4.637e+00
3701.844,2.891e+02,4.806e+00
3706.115,3.065e+02,4.853e+00
3710.387,3.345e+02,5.043e+00
3714.660,3.787e+02,5.241e+00
3718.932,3.884e+02,5.323e+00
3723.205,4.364e+02,5.491e+00
3727.479,4.489e+02,5.578e+00
3731.752,4.818e+02,5.679e+00
3736.026,5.401e+02,5.960e+00
3740.301,5.746e+02,6.087e+00
3744.575,6.324e+02,6.352e+00
3748.850,6.761e+02,6.498e+00
3753.125,7.159e+02,6.664e+00
3757.401,7.881e+02,6.920e+00
3761.677,8.238e+02,7.064e+00
3765.953,9.106e+02,7.338e+00
3770.230,9.779e+02,7.605e+00
3774.507,1.082e+03,7.905e+00
3778.784,1.117e+03,8.038e+00
3783.061,1.174e+03,8.218e+00
3787.339,1.232e+03,8.382e+00
3791.617,1.364e+03,8.780e+00
3795.896,1.516e+03,9.202e+00
3800.175,1.639e+03,9.509e+00
3804.454,1.717e+03,9.728e+00
3808.733,1.794e+03,9.915e+00
3813.013,1.871e+03,1.011e+01
3817.293,1.912e+03,1.021e+01
3821.574,2.103e+03,1.069e+01
3825.854,2.199e+03,1.091e+01
3830.135,2.336e+03,1.123e+01
3834.417,2.446e+03,1.146e+01
3838.698,2.570e+03,1.175e+01
3842.980,2.716e+03,1.203e+01
3847.263,2.830e+03,1.227e+01
3851.545,3.042e+03,1.268e+01
3855.828,3.396e+03,1.337e+01
3860.112,3.635e+03,1.381e+01
3864.395,3.832e+03,1.417e+01
3868.679,3.950e+03,1.438e+01
3872.963,3.967e+03,1.441e+01
3877.248,3.917e+03,1.431e+01
3881.533,3.975e+03,1.442e+01
3885.818,4.047e+03,1.454e+01
3890.103,4.108e+03,1.466e+01
3894.389,4.196e+03,1.479e+01
3898.675,4.367e+03,1.509e+01
3902.962,4.734e+03,1.567e+01
3907.249,5.206e+03,1.643e+01
3911.536,5.658e+03,1.710e+01
3915.823,6.109e+03,1.775e+01
3920.111,6.457e+03,1.822e+01
3924.399,6.691e+03,1.855e+01
3928.687,6.894e+03,1.881e+01
3932.975,7.097e+03,1.909e+01
3937.264,7.424e+03,1.951e+01
3941.554,7.601e+03,1.974e+01
3945.843,7.584e+03,1.972e+01
3950.133,7.649e+03,1.981e+01
3954.423,7.593e+03,1.973e+01
3958.713,7.381e+03,1.946e+01
3963.004,7.122e+03,1.912e+01
3967.295,7.123e+03,1.912e+01
3971.587,7.073e+03,1.907e+01
3975.878,7.194e+03,1.923e+01
3980.170,7.516e+03,1.964e+01
3984.463,8.335e+03,2.065e+01
3988.755,9.233e+03,2.172e+01
3993.048,1.004e+04,2.263e+01
3997.341,1.078e+04,2.342e+01
4001.635,1.108e+04,2.375e+01
4005.929,1.153e+04,2.422e+01
4010.223,1.191e+04,2.461e+01
4014.517,1.223e+04,2.493e+01
4018.812,1.266e+04,2.536e+01
4023.107,1.307e+04,2.577e+01
4027.402,1.359e+04,2.627e+01
4031.698,1.406e+04,2.670e+01
4035.994,1.440e+04,2.703e+01
4040.290,1.515e+04,2.771e+01
4044.586,1.557e+04,2.809e+01
4048.883,1.583e+04,2.832e+01
4053.180,1.634e+04,2.878e+01
4057.478,1.667e+04,2.905e+01
4061.775,1.694e+04,2.928e+01
4066.073,1.712e+04,2.944e+01
4070.372,1.748e+04,2.974e+01
4074.670,1.759e+04,2.984e+01
4078.969,1.761e+04,2.986e+01
4083.268,1.733e+04,2.962e+01
4087.568,1.656e+04,2.897e+01
4091.868,1.581e+04,2.831e+01
4096.168,1.467e+04,2.729e+01
4100.468,1.392e+04,2.659e+01
4104.769,1.361e+04,2.631e+01
4109.070,1.418e+04,2.684e+01
4113.371,1.595e+04,2.843e+01
4117.673,1.804e+04,3.022e+01
4121.975,1.951e+04,3.141e+01
4126.277,2.030e+04,3.203e+01
4130.579,2.102e+04,3.258e+01
4134.882,2.129e+04,3.280e+01
4139.185,2.166e+04,3.308e+01
4143.488,2.191e+04,3.326e+01
4147.792,2.223e+04,3.351e+01
4152.096,2.249e+04,3.370e+01
4156.400,2.311e+04,3.416e+01
4160.704,2.342e+04,3.439e+01
4165.009,2.370e+04,3.459e+01
4169.314,2.374e+04,3.462e+01
4173.620,2.395e+04,3.477e+01
4177.925,2.414e+04,3.491e+01
4182.231,2.428e+04,3.501e+01
4186.537,2.461e+04,3.524e+01
4190.844,2.482e+04,3.539e+01
4195.151,2.526e+04,3.570e+01
4199.458,2.527e+04,3.572e+01
4203.765,2.567e+04,3.599e+01
4208.073,2.571e+04,3.602e+01
4212.381,2.621e+04,3.636e+01
4216.689,2.617e+04,3.633e+01
4220.997,2.658e+04,3.662e+01
4225.306,2.630e+04,3.643e+01
4229.615,2.693e+04,3.686e+01
4233.925,2.681e+04,3.678e+01
4238.234,2.715e+04,3.701e+01
4242.544,2.729e+04,3.710e+01
4246.854,2.767e+04,3.736e+01
4251.165,2.772e+04,3.740e+01
4255.476,2.809e+04,3.764e+01
4259.787,2.820e+04,3.771e+01
4264.098,2.861e+04,3.799e+01
4268.409,2.845e+04,3.788e+01
4272.721,2.876e+04,3.808e+01
4277.034,2.876e+04,3.808e+01
4281.346,2.913e+04,3.833e+01
4285.659,2.904e+04,3.827e+01
4289.972,2.961e+04,3.864e+01
4294.285,2.972e+04,3.872e+01
