wave,flux,error
6552.900,3.474e-09,3.634e-12
6557.307,3.297e-09,3.543e-12
6561.715,3.186e-09,3.484e-12
6566.122,3.152e-09,3.468e-12
6570.530,3.230e-09,3.512e-12
6574.938,3.382e-09,3.594e-12
6579.346,3.495e-09,3.656e-12
6583.754,3.566e-09,3.695e-12
6588.161,3.490e-09,3.657e-12
6592.570,3.488e-09,3.658e-12
6596.978,3.510e-09,3.672e-12
6601.386,3.512e-09,3.673e-12
6605.794,3.524e-09,3.682e-12
6610.203,3.544e-09,3.695e-12
6614.611,3.533e-09,3.692e-12
6619.020,3.558e-09,3.706e-12
6623.428,3.549e-09,3.703e-12
6627.837,3.496e-09,3.678e-12
6632.246,3.491e-09,3.677e-12
6636.655,3.477e-09,3.672e-12
6641.064,3.477e-09,3.673e-12
6645.473,3.485e-09,3.680e-12
6649.882,3.508e-09,3.694e-12
6654.291,3.507e-09,3.696e-12
6658.700,3.489e-09,3.689e-12
6663.110,3.474e-09,3.682e-12
6667.519,3.484e-09,3.690e-12
6671.929,3.478e-09,3.690e-12
6676.338,3.480e-09,3.693e-12
6680.748,3.497e-09,3.704e-12
6685.158,3.482e-09,3.698e-12
6689.567,3.510e-09,3.714e-12
6693.977,3.514e-09,3.719e-12
6698.387,3.542e-09,3.736e-12
6702.797,3.535e-09,3.735e-12
6707.207,3.543e-09,3.740e-12
6711.617,3.537e-09,3.741e-12
6716.028,3.545e-09,3.749e-12
6720.438,3.552e-09,3.754e-12
6724.848,3.571e-09,3.767e-12
6729.259,3.589e-09,3.779e-12
6733.669,3.589e-09,3.781e-12
6738.080,3.595e-09,3.787e-12
6742.491,3.585e-09,3.784e-12
6746.901,3.601e-09,3.794e-12
6751.312,3.635e-09,3.814e-12
6755.723,3.629e-09,3.815e-12
6760.134,3.653e-09,3.830e-12
6764.545,3.659e-09,3.837e-12
6768.956,3.641e-09,3.830e-12
6773.367,3.642e-09,3.833e-12
6777.778,3.631e-09,3.831e-12
6782.190,3.617e-09,3.827e-12
6786.601,3.604e-09,3.823e-12
6791.012,3.590e-09,3.819e-12
6795.424,3.563e-09,3.808e-12
6799.835,3.573e-09,3.817e-12
6804.247,3.567e-09,3.816e-12
6808.659,3.547e-09,3.808e-12
6813.070,3.557e-09,3.816e-12
6817.482,3.553e-09,3.819e-12
6821.894,3.536e-09,3.813e-12
6826.306,3.522e-09,3.809e-12
6830.718,3.498e-09,3.799e-12
6835.130,3.476e-09,3.791e-12
6839.542,3.457e-09,3.783e-12
6843.954,3.453e-09,3.786e-12
6848.366,3.447e-09,3.785e-12
6852.779,3.445e-09,3.787e-12
6857.191,3.441e-09,3.790e-12
6861.603,3.322e-09,3.727e-12
6866.016,3.065e-09,3.584e-12
6870.428,2.778e-09,3.417e-12
6874.841,2.652e-09,3.343e-12
6879.253,2.742e-09,3.404e-12
6883.666,2.879e-09,3.489e-12
6888.079,2.944e-09,3.533e-12
6892.492,2.949e-09,3.538e-12
6896.905,2.955e-09,3.545e-12
6901.318,2.998e-09,3.575e-12
6905.730,3.063e-09,3.618e-12
6910.144,3.135e-09,3.663e-12
6914.557,3.182e-09,3.694e-12
6918.970,3.221e-09,3.721e-12
6923.383,3.278e-09,3.757e-12
6927.796,3.354e-09,3.805e-12
6932.209,3.361e-09,3.814e-12
6936.623,3.345e-09,3.809e-12
6941.036,3.355e-09,3.820e-12
6945.450,3.340e-09,3.815e-12
6949.863,3.315e-09,3.805e-12
6954.277,3.310e-09,3.807e-12
6958.690,3.317e-09,3.816e-12
6963.104,3.347e-09,3.837e-12
6967.518,3.349e-09,3.843e-12
6971.932,3.341e-09,3.842e-12
6976.345,3.314e-09,3.832e-12
6980.759,3.286e-09,3.821e-12
6985.173,3.254e-09,3.808e-12
6989.587,3.230e-09,3.798e-12
6994.001,3.193e-09,3.781e-12
6998.415,3.152e-09,3.762e-12
7002.829,3.091e-09,3.730e-12
7007.243,3.053e-09,3.714e-12
7011.658,3.008e-09,3.691e-12
7016.072,2.987e-09,3.682e-12
7020.486,2.962e-09,3.670e-12
7024.901,2.973e-09,3.683e-12
7029.315,2.982e-09,3.694e-12
7033.729,3.025e-09,3.725e-12
7038.144,3.045e-09,3.743e-12
7042.558,3.075e-09,3.766e-12
7046.973,3.074e-09,3.771e-12
7051.388,3.081e-09,3.780e-12
7055.802,3.096e-09,3.794e-12
7060.217,3.110e-09,3.810e-12
7064.632,3.102e-09,3.809e-12
7069.046,3.088e-09,3.805e-12
7073.461,3.113e-09,3.827e-12
7077.876,3.148e-09,3.853e-12
7082.291,3.142e-09,3.856e-12
7086.706,3.174e-09,3.879e-12
7091.121,3.158e-09,3.878e-12
7095.536,3.196e-09,3.906e-12
7099.951,3.235e-09,3.936e-12
7104.366,3.242e-09,3.946e-12
7108.781,3.243e-09,3.953e-12
7113.197,3.229e-09,3.952e-12
7117.612,3.224e-09,3.954e-12
7122.027,3.183e-09,3.934e-12
7126.442,3.187e-09,3.943e-12
7130.858,3.172e-09,3.940e-12
7135.273,3.200e-09,3.964e-12
7139.688,3.216e-09,3.980e-12
7144.104,3.200e-09,3.978e-12
7148.519,3.182e-09,3.978e-12
7152.935,3.180e-09,3.998e-12
7157.350,3.165e-09,4.013e-12
7161.766,3.115e-09,4.011e-12
7166.182,3.018e-09,3.979e-12
7170.597,2.921e-09,3.953e-12
7175.013,2.857e-09,3.949e-12
7179.429,2.766e-09,3.917e-12
7183.844,2.679e-09,3.879e-12
7188.260,2.560e-09,3.807e-12
7192.676,2.482e-09,3.752e-12
7197.092,2.388e-09,3.679e-12
7201.508,2.269e-09,3.578e-12
7205.924,2.224e-09,3.528e-12
7210.339,2.223e-09,3.514e-12
7214.755,2.247e-09,3.528e-12
7219.171,2.249e-09,3.530e-12
7223.587,2.226e-09,3.523e-12
7228.004,2.182e-09,3.505e-12
7232.420,2.103e-09,3.464e-12
7236.836,2.008e-09,3.414e-12
7241.252,1.940e-09,3.383e-12
7245.668,1.835e-09,3.303e-12
7250.084,1.724e-09,3.212e-12
7254.500,1.596e-09,3.091e-12
7258.917,1.538e-09,3.034e-12
7263.333,1.529e-09,3.024e-12
7267.749,1.525e-09,3.023e-12
7272.166,1.478e-09,2.977e-12
7276.582,1.436e-09,2.939e-12
7280.998,1.507e-09,3.015e-12
7285.415,1.603e-09,3.114e-12
7289.831,1.681e-09,3.199e-12
7294.247,1.723e-09,3.255e-12
7298.664,1.779e-09,3.331e-12
7303.080,1.874e-09,3.443e-12
7307.497,1.970e-09,3.545e-12
7311.913,2.071e-09,3.643e-12
7316.330,2.165e-09,3.723e-12
7320.747,2.230e-09,3.770e-12
7325.163,2.253e-09,3.772e-12
7329.580,2.276e-09,3.766e-12
7333.996,2.297e-09,3.751e-12
7338.413,2.400e-09,3.819e-12
7342.830,2.500e-09,3.906e-12
7347.246,2.595e-09,4.018e-12
7351.663,2.695e-09,4.141e-12
7356.080,2.777e-09,4.248e-12
7360.497,2.891e-09,4.370e-12
7364.913,2.943e-09,4.440e-12
7369.330,3.002e-09,4.504e-12
7373.747,3.054e-09,4.562e-12
7378.164,3.104e-09,4.602e-12
7382.580,3.135e-09,4.627e-12
7386.997,3.136e-09,4.628e-12
7391.414,3.155e-09,4.649e-12
7395.831,3.245e-09,4.722e-12
7400.248,3.273e-09,4.757e-12
7404.665,3.321e-09,4.808e-12
7409.082,3.326e-09,4.832e-12
7413.499,3.341e-09,4.865e-12
7417.916,3.381e-09,4.920e-12
7422.333,3.452e-09,4.991e-12
7426.749,3.506e-09,5.053e-12
7431.166,3.567e-09,5.117e-12
7435.583,3.603e-09,5.165e-12
7440.000,3.593e-09,5.181e-12
7444.417,3.573e-09,5.185e-12
7448.834,3.566e-09,5.199e-12
7453.251,3.578e-09,5.229e-12
7457.668,3.623e-09,5.275e-12
7462.086,3.597e-09,5.278e-12
7466.503,3.644e-09,5.329e-12
7470.920,3.693e-09,5.382e-12
7475.337,3.714e-09,5.413e-12
7479.754,3.760e-09,5.464e-12
7484.171,3.758e-09,5.479e-12
7488.588,3.760e-09,5.497e-12
7493.005,3.730e-09,5.493e-12
7497.422,3.670e-09,5.467e-12
7501.839,3.683e-09,5.490e-12
7506.256,3.648e-09,5.481e-12
7510.673,3.612e-09,5.470e-12
7515.091,3.620e-09,5.493e-12
7519.508,3.659e-09,5.535e-12
7523.925,3.654e-09,5.545e-12
7528.342,3.656e-09,5.564e-12
7532.759,3.719e-09,5.624e-12
7537.176,3.786e-09,5.688e-12
7541.593,3.770e-09,5.692e-12
7546.011,3.788e-09,5.721e-12
7550.428,3.742e-09,5.702e-12
7554.845,3.698e-09,5.682e-12
7559.262,3.654e-09,5.658e-12
7563.679,3.625e-09,5.653e-12
7568.096,3.593e-09,5.641e-12
7572.513,3.538e-09,5.610e-12
7576.931,3.535e-09,5.620e-12
7581.348,3.508e-09,5.608e-12
7585.765,3.422e-09,5.556e-12
7590.182,3.146e-09,5.338e-12
7594.599,2.305e-09,4.587e-12
7599.016,9.728e-10,3.014e-12
7603.433,4.851e-10,2.175e-12
7607.850,4.480e-10,2.088e-12
7612.268,7.521e-10,2.687e-12
7616.685,1.244e-09,3.427e-12
7621.102,1.574e-09,3.858e-12
7625.519,1.190e-09,3.365e-12
7629.936,1.032e-09,3.147e-12
7634.353,1.082e-09,3.217e-12
7638.770,1.207e-09,3.406e-12
7643.187,1.381e-09,3.644e-12
7647.604,1.826e-09,4.184e-12
7652.021,2.113e-09,4.495e-12
7656.439,2.328e-09,4.727e-12
7660.856,2.466e-09,4.871e-12
7665.273,2.655e-09,5.055e-12
7669.690,2.798e-09,5.199e-12
7674.107,2.924e-09,5.322e-12
7678.524,3.026e-09,5.416e-12
7682.941,3.092e-09,5.484e-12
7687.358,3.146e-09,5.536e-12
7691.775,3.184e-09,5.576e-12
7696.192,3.192e-09,5.588e-12
7700.609,3.217e-09,5.617e-12
7705.026,3.260e-09,5.658e-12
7709.443,3.202e-09,5.618e-12
7713.860,3.168e-09,5.590e-12
7718.276,3.138e-09,5.570e-12
7722.693,3.121e-09,5.559e-12
7727.110,3.104e-09,5.550e-12
7731.527,3.100e-09,5.545e-12
7735.944,3.106e-09,5.561e-12
7740.361,3.125e-09,5.576e-12
7744.778,3.137e-09,5.593e-12
7749.195,3.106e-09,5.573e-12
7753.611,3.151e-09,5.621e-12
7758.028,3.136e-09,5.614e-12
7762.445,3.149e-09,5.648e-12
7766.862,3.069e-09,5.592e-12
7771.278,3.011e-09,5.564e-12
7775.695,2.957e-09,5.542e-12
7780.112,2.983e-09,5.604e-12
7784.529,2.922e-09,5.568e-12
7788.945,2.893e-09,5.540e-12
7793.362,2.803e-09,5.431e-12
7797.778,2.672e-09,5.265e-12
7802.195,2.593e-09,5.147e-12
7806.612,2.546e-09,5.079e-12
7811.028,2.522e-09,5.047e-12
7815.445,2.536e-09,5.061e-12
7819.861,2.553e-09,5.092e-12
7824.278,2.474e-09,5.037e-12
7828.694,2.380e-09,4.978e-12
7833.111,2.276e-09,4.905e-12
7837.527,2.134e-09,4.779e-12
7841.944,2.155e-09,4.823e-12
7846.360,2.224e-09,4.913e-12
7850.776,2.192e-09,4.887e-12
7855.193,2.154e-09,4.849e-12
7859.609,2.124e-09,4.815e-12
7864.025,2.108e-09,4.788e-12
7868.442,2.122e-09,4.803e-12
7872.858,2.132e-09,4.816e-12
7877.274,2.149e-09,4.846e-12
7881.690,2.137e-09,4.837e-12
7886.106,2.089e-09,4.803e-12
7890.523,2.070e-09,4.794e-12
7894.939,1.961e-09,4.696e-12
7899.355,2.013e-09,4.775e-12
7903.771,1.917e-09,4.692e-12
7908.187,1.787e-09,4.560e-12
7912.603,1.727e-09,4.518e-12
7917.019,1.743e-09,4.563e-12
7921.435,1.755e-09,4.598e-12
7925.851,1.789e-09,4.664e-12
7930.267,1.878e-09,4.779e-12
7934.682,1.930e-09,4.854e-12
7939.098,1.878e-09,4.792e-12
7943.514,1.883e-09,4.791e-12
7947.930,1.949e-09,4.869e-12
7952.345,1.952e-09,4.857e-12
7956.761,1.984e-09,4.882e-12
7961.177,1.974e-09,4.844e-12
7965.592,1.990e-09,4.855e-12
7970.008,1.998e-09,4.857e-12
7974.424,2.029e-09,4.888e-12
7978.839,2.013e-09,4.875e-12
7983.255,2.012e-09,4.883e-12
7987.670,2.012e-09,4.892e-12
7992.085,1.984e-09,4.872e-12
7996.501,1.881e-09,4.778e-12
8000.916,1.937e-09,4.866e-12
8005.331,2.031e-09,5.011e-12
8009.747,2.107e-09,5.125e-12
8014.162,2.135e-09,5.174e-12
8018.577,2.214e-09,5.277e-12
8022.992,2.250e-09,5.322e-12
8027.407,2.335e-09,5.409e-12
8031.822,2.341e-09,5.400e-12
8036.237,2.330e-09,5.363e-12
8040.652,2.360e-09,5.367e-12
8045.067,2.380e-09,5.375e-12
8049.482,2.420e-09,5.413e-12
8053.897,2.436e-09,5.433e-12
8058.312,2.402e-09,5.409e-12
8062.727,2.395e-09,5.427e-12
8067.142,2.286e-09,5.337e-12
8071.556,2.253e-09,5.328e-12
8075.971,2.241e-09,5.350e-12
8080.386,2.228e-09,5.364e-12
8084.800,2.207e-09,5.358e-12
8089.215,2.264e-09,5.455e-12
8093.629,2.356e-09,5.574e-12
8098.044,2.401e-09,5.642e-12
8102.458,2.451e-09,5.703e-12
8106.872,2.475e-09,5.738e-12
8111.287,2.497e-09,5.758e-12
8115.701,2.498e-09,5.751e-12
8120.115,2.414e-09,5.654e-12
8124.529,2.270e-09,5.494e-12
8128.943,2.159e-09,5.380e-12
8133.357,1.944e-09,5.131e-12
8137.771,1.896e-09,5.106e-12
8142.185,1.899e-09,5.144e-12
8146.599,1.886e-09,5.186e-12
8151.013,1.890e-09,5.239e-12
8155.427,1.921e-09,5.327e-12
8159.841,1.931e-09,5.364e-12
8164.255,1.970e-09,5.415e-12
8168.668,2.002e-09,5.456e-12
8173.082,2.004e-09,5.452e-12
8177.495,1.999e-09,5.436e-12
8181.909,1.978e-09,5.399e-12
8186.322,2.007e-09,5.431e-12
8190.736,2.016e-09,5.423e-12
8195.149,2.035e-09,5.450e-12
8199.563,2.044e-09,5.445e-12
8203.976,2.127e-09,5.566e-12
8208.389,2.043e-09,5.480e-12
8212.802,2.057e-09,5.532e-12
8217.215,2.015e-09,5.515e-12
8221.628,2.083e-09,5.668e-12
