x_pix,ap_summed,ap_std
0,111.60448837972356,36.1452145051627
1,90.67964259677967,36.415067119717484
2,140.21354084372052,36.31303279683421
3,96.30898203732517,35.46332469182145
4,109.78174961273626,36.03060110050337
5,145.09332092891782,36.85945999517859
6,142.8906333122241,36.6007445266184
7,138.41413168620136,37.18144190150597
8,146.25810113711756,36.40252251841478
9,138.89350190155315,36.79488552341221
10,132.77340355105994,37.092182187390016
11,155.03295810079754,36.935166633297904
12,215.90377711817686,37.83052546250042
13,26.8463232469079,35.99400945083378
14,168.74301660602623,36.667763302121685
15,247.49279471008714,38.39162372608483
16,72.40054111997533,36.15221408679929
17,233.75647173743383,36.97770923765883
18,100.95315380213638,37.22230000793013
19,257.26249905266764,38.73654963548226
20,143.39893300330138,36.111378367771266
21,212.92288847660427,36.801912130303016
22,168.26845211100334,36.517945293403415
23,101.14359332857698,36.17102860952734
24,21.025601802233915,35.0122252287134
25,235.8834064351703,36.28211412979008
26,251.8541687878377,36.94571641991338
27,237.8041712766792,36.92464022793866
28,221.45544348300467,36.77341422365462
29,192.7582846739992,37.09476372957438
30,208.91939439975891,36.080758493385126
31,244.13524132399607,36.910897420358246
32,98.35822194179059,35.95539814840342
33,274.5296668627467,37.44684398232444
34,227.55743864700585,37.7265565386596
35,246.49927129217374,37.70453771374255
36,185.2776945089624,37.27138990102128
37,208.03475408888562,37.889297101286715
38,249.596225960815,38.04976688053727
39,267.45876792560614,38.28222045536161
40,198.3007616083737,37.1508047527519
41,264.2016241053763,38.104151259473504
42,319.7331725341516,38.66740127904417
43,405.75059846298143,39.50544322689737
44,234.82321020042178,39.052909765236514
45,303.5275451917865,38.74171172814047
46,310.22483341102856,38.72518650184787
47,314.12037268663636,37.99228466898601
48,198.75644663345724,38.13486149291861
49,347.61253027106875,38.6861427543489
50,334.8221671915038,38.93345571513767
51,307.6596801499712,39.65317030643608
52,326.35086806583774,38.76063821445766
53,379.66101126948183,40.046337980689984
54,390.9221707317458,39.499990948318185
55,498.40549402058633,40.73660339497125
56,388.74697341578093,40.24378066277288
57,594.9794425456734,41.73806625736858
58,515.9950622924431,41.286955132008494
59,595.2103337713158,42.27749302309912
60,530.3527072369013,41.92893795059653
61,572.8943501545593,43.885063438810164
62,607.8736681970901,43.28403069225244
63,538.248465731109,42.40412461544962
64,649.263562844289,42.88794582623248
