wave,inten,std
3420.660,-0.856,nan
3424.909,0.769,0.110
3429.159,2.472,0.183
3433.409,-0.738,0.216
3437.659,1.315,0.104
3441.909,-0.060,0.108
3446.160,-1.421,nan
3450.411,0.993,0.137
3454.663,0.653,0.034
3458.915,-1.795,nan
3463.167,0.377,nan
3467.420,-2.014,nan
3471.673,0.499,nan
3475.926,2.181,0.179
3480.180,2.516,0.192
3484.434,1.645,0.174
3488.688,-3.376,nan
3492.943,0.985,0.198
3497.198,1.327,0.119
3501.454,2.627,0.212
3505.709,0.488,nan
3509.965,-0.015,0.160
3514.222,2.140,0.205
3518.479,1.050,0.208
3522.736,3.287,0.171
3526.993,0.087,0.129
3531.251,-4.538,nan
3535.509,1.824,0.230
3539.768,2.625,0.212
3544.027,-1.981,nan
3548.286,1.041,0.109
3552.546,-0.954,nan
3556.806,-2.050,0.058
3561.066,1.675,0.204
3565.326,1.248,0.132
3569.587,-0.686,nan
3573.849,0.866,0.102
3578.110,-0.175,0.086
3582.372,0.648,0.022
3586.635,-0.074,0.118
3590.897,1.088,0.147
3595.160,1.246,0.207
3599.423,-2.317,nan
3603.687,2.596,0.212
3607.951,2.227,0.192
3612.215,-0.613,0.176
3616.480,2.360,0.153
3620.745,-0.306,nan
3625.010,-1.054,nan
3629.276,-0.845,0.161
3633.542,0.434,0.147
3637.809,1.516,0.149
3642.075,-1.395,0.118
3646.342,2.078,0.181
3650.610,1.075,0.174
3654.877,-0.744,0.187
3659.145,0.342,0.150
3663.414,1.457,0.180
3667.682,0.623,0.206
3671.951,1.664,0.240
3676.221,0.291,0.195
3680.490,2.659,0.250
3684.760,-0.454,0.159
3689.031,3.222,0.265
3693.301,-1.255,nan
3697.572,2.601,0.236
3701.844,2.368,0.220
3706.115,3.661,0.209
3710.387,1.442,0.150
3714.660,0.395,0.213
3718.932,2.249,0.212
3723.205,2.149,0.204
3727.479,4.261,0.271
3731.752,3.753,0.311
3736.026,3.196,0.280
3740.301,0.221,0.215
3744.575,3.185,0.297
3748.850,5.494,0.330
3753.125,3.269,0.280
3757.401,2.780,0.249
3761.677,2.937,0.324
3765.953,2.808,0.311
3770.230,6.595,0.341
3774.507,3.585,0.303
3778.784,4.563,0.327
3783.061,4.157,0.320
3787.339,5.970,0.312
3791.617,3.547,0.346
3795.896,4.509,0.357
3800.175,7.270,0.405
3804.454,5.986,0.397
3808.733,4.969,0.374
3813.013,3.862,0.346
3817.293,4.199,0.360
3821.574,2.394,0.309
3825.854,5.983,0.394
3830.135,6.550,0.389
3834.417,7.148,0.400
3838.698,3.759,0.421
3842.980,8.089,0.441
3847.263,3.797,0.363
3851.545,10.126,0.429
3855.828,6.604,0.450
3860.112,8.282,0.460
3864.395,8.053,0.469
3868.679,8.955,0.471
3872.963,8.141,0.462
3877.248,11.869,0.506
3881.533,8.046,0.523
3885.818,11.426,0.535
3890.103,10.784,0.522
3894.389,11.439,0.547
3898.675,10.817,0.559
3902.962,12.823,0.605
3907.249,16.061,0.614
