wave,inten,std
3420.660,1.239,nan
3424.909,1.954,nan
3429.159,2.366,nan
3433.409,1.746,nan
3437.659,2.009,nan
3441.909,2.882,nan
3446.160,3.739,nan
3450.411,-2.165,nan
3454.663,1.445,nan
3458.915,0.745,nan
3463.167,4.423,nan
3467.420,-0.302,nan
3471.673,5.608,nan
3475.926,-0.312,nan
3480.180,3.241,nan
3484.434,-1.030,nan
3488.688,4.559,nan
3492.943,-2.514,nan
3497.198,7.725,nan
3501.454,3.048,nan
3505.709,2.039,nan
3509.965,-0.232,nan
3514.222,2.999,nan
3518.479,0.649,nan
3522.736,1.895,nan
3526.993,1.441,nan
3531.251,3.335,nan
3535.509,0.844,nan
3539.768,1.022,nan
3544.027,3.702,nan
3548.286,1.204,nan
3552.546,0.182,nan
3556.806,2.146,nan
3561.066,0.338,nan
3565.326,2.684,nan
3569.587,3.372,nan
3573.849,1.415,nan
3578.110,-2.027,nan
3582.372,0.737,nan
3586.635,1.782,nan
3590.897,1.786,nan
3595.160,7.193,nan
3599.423,4.200,nan
3603.687,-0.668,nan
3607.951,2.579,nan
3612.215,4.568,nan
3616.480,-1.297,nan
3620.745,5.817,nan
3625.010,2.648,0.176
3629.276,6.160,0.211
3633.542,7.611,0.074
3637.809,8.865,0.185
3642.075,5.974,0.107
3646.342,3.036,nan
3650.610,6.552,0.268
3654.877,4.441,nan
3659.145,2.505,nan
3663.414,2.210,nan
3667.682,6.935,0.345
3671.951,2.879,nan
3676.221,7.263,0.368
3680.490,7.286,0.336
3684.760,10.088,0.365
3689.031,3.547,0.132
3693.301,9.562,0.557
3697.572,10.008,0.469
3701.844,8.759,0.476
3706.115,8.441,0.438
3710.387,7.707,0.346
3714.660,12.015,0.548
3718.932,5.426,0.400
3723.205,11.773,0.551
3727.479,14.005,0.532
3731.752,13.469,0.556
3736.026,15.808,0.549
3740.301,15.705,0.672
3744.575,20.062,0.709
3748.850,17.084,0.647
3753.125,19.384,0.730
3757.401,23.387,0.771
3761.677,26.874,0.881
3765.953,26.237,0.881
3770.230,28.978,0.961
3774.507,26.946,0.922
3778.784,31.803,0.955
3783.061,27.832,0.897
3787.339,35.569,1.019
3791.617,34.783,1.047
3795.896,33.573,0.993
3800.175,34.123,1.028
3804.454,38.885,1.090
3808.733,40.543,1.124
3813.013,36.354,1.047
3817.293,29.304,1.040
3821.574,41.346,1.146
3825.854,34.411,1.060
3830.135,42.613,1.150
3834.417,43.216,1.193
3838.698,49.765,1.269
3842.980,49.427,1.253
3847.263,55.635,1.348
3851.545,53.620,1.327
3855.828,61.823,1.396
3860.112,64.799,1.468
3864.395,64.804,1.484
3868.679,68.956,1.510
3872.963,65.582,1.510
3877.248,73.791,1.539
3881.533,77.559,1.601
3885.818,81.149,1.662
3890.103,94.679,1.792
3894.389,101.133,1.852
3898.675,104.101,1.866
3902.962,112.332,1.984
3907.249,117.588,1.987
3911.536,121.162,2.056
3915.823,112.644,1.976
3920.111,106.475,1.940
3924.399,104.840,1.905
3928.687,103.041,1.893
3932.975,108.686,1.953
3937.264,121.905,2.032
3941.554,141.387,2.180
3945.843,129.113,2.133
3950.133,136.805,2.203
3954.423,145.597,2.262
3958.713,138.452,2.234
3963.004,149.555,2.292
3967.295,161.207,2.387
3971.587,173.127,2.471
3975.878,196.471,2.612
3980.170,210.472,2.729
3984.463,229.995,2.847
3988.755,253.201,2.971
3993.048,285.928,3.165
3997.341,300.779,3.266
4001.635,312.160,3.311
4005.929,325.975,3.396
4010.223,333.721,3.442
4014.517,354.169,3.546
4018.812,347.927,3.519
4023.107,359.945,3.559
4027.402,386.247,3.693
4031.698,397.638,3.740
4035.994,403.878,3.777
4040.290,407.009,3.787
4044.586,411.969,3.826
4048.883,419.150,3.858
4053.180,412.324,3.825
4057.478,434.956,3.919
4061.775,431.447,3.899
4066.073,443.154,3.936
4070.372,463.511,4.030
4074.670,476.626,4.101
4078.969,496.995,4.169
4083.268,512.972,4.262
4087.568,526.079,4.304
4091.868,530.541,4.318
4096.168,531.921,4.325
4100.468,545.780,4.374
4104.769,572.335,4.474
4109.070,566.902,4.463
4113.371,603.235,4.599
4117.673,615.047,4.651
4121.975,627.398,4.687
4126.277,635.988,4.738
4130.579,651.710,4.779
4134.882,678.261,4.882
4139.185,681.772,4.892
4143.488,693.011,4.945
4147.792,706.364,4.983
4152.096,727.435,5.041
4156.400,725.350,5.042
4160.704,748.596,5.126
4165.009,755.549,5.145
4169.314,740.696,5.109
4173.620,764.463,5.183
4177.925,763.307,5.174
4182.231,767.943,5.184
4186.537,782.170,5.224
4190.844,796.837,5.293
4195.151,792.553,5.283
4199.458,802.390,5.306
4203.765,822.113,5.388
4208.073,835.617,5.432
