wave,inten,std
3420.660,97.290,32.086
3424.909,85.841,31.944
3429.159,175.474,32.164
3433.409,57.055,31.530
3437.659,39.337,31.840
3441.909,79.836,32.216
3446.160,127.026,32.219
3450.411,28.047,32.173
3454.663,-41.247,31.541
3458.915,81.619,31.588
3463.167,115.459,31.998
3467.420,131.938,32.907
3471.673,-19.324,31.995
3475.926,19.219,31.980
3480.180,136.026,32.861
3484.434,106.809,32.311
3488.688,120.869,32.448
3492.943,39.231,32.057
3497.198,-24.471,31.155
3501.454,-77.909,31.229
3505.709,43.333,32.052
3509.965,166.513,32.862
3514.222,115.647,32.913
3518.479,68.256,32.469
3522.736,150.047,33.525
3526.993,60.957,33.032
3531.251,126.327,32.877
3535.509,-0.150,31.956
3539.768,207.884,32.687
3544.027,154.140,32.820
3548.286,37.366,31.740
3552.546,24.883,31.718
3556.806,-17.646,30.389
3561.066,129.557,33.044
3565.326,77.464,32.136
3569.587,114.144,32.739
3573.849,13.279,31.693
3578.110,77.919,31.576
3582.372,72.648,31.656
3586.635,157.802,33.077
3590.897,159.460,33.100
3595.160,128.320,33.068
3599.423,38.948,32.036
3603.687,142.066,33.235
3607.951,199.791,33.488
3612.215,32.586,32.295
3616.480,158.407,33.150
3620.745,159.434,32.892
3625.010,157.525,33.906
3629.276,156.200,34.035
3633.542,189.998,33.695
3637.809,126.681,33.689
3642.075,155.805,33.234
3646.342,152.709,33.656
3650.610,165.953,33.679
3654.877,98.367,33.024
3659.145,284.388,33.189
3663.414,311.652,34.772
3667.682,279.022,34.243
3671.951,202.905,34.481
3676.221,257.774,34.080
3680.490,207.625,33.997
3684.760,363.258,35.684
3689.031,129.190,33.866
3693.301,277.187,35.258
3697.572,158.591,34.732
3701.844,276.028,35.440
3706.115,428.028,36.139
3710.387,427.988,37.081
3714.660,340.969,36.563
3718.932,546.056,38.003
3723.205,487.932,37.251
3727.479,402.995,37.429
3731.752,362.252,37.407
3736.026,455.764,38.244
3740.301,378.194,37.516
3744.575,560.734,38.681
3748.850,399.144,37.645
3753.125,518.190,39.329
3757.401,495.847,37.924
3761.677,597.135,39.878
3765.953,674.023,40.089
3770.230,803.920,41.090
3774.507,962.225,43.493
3778.784,811.737,41.911
3783.061,979.116,43.843
3787.339,1040.497,44.798
3791.617,1044.435,45.400
3795.896,1067.264,46.173
3800.175,1191.276,46.566
3804.454,1137.387,46.074
3808.733,1120.493,46.273
3813.013,1138.995,46.736
3817.293,1181.546,47.084
3821.574,1085.720,46.347
3825.854,1241.951,46.948
3830.135,1153.552,47.276
3834.417,1252.421,47.227
3838.698,1328.693,48.498
3842.980,1446.593,49.736
3847.263,1528.069,50.062
3851.545,1499.318,50.414
3855.828,1799.972,52.566
3860.112,1729.802,52.748
3864.395,1851.561,54.174
3868.679,1862.296,53.940
3872.963,2063.841,55.843
3877.248,2121.096,56.699
3881.533,2521.118,59.080
3885.818,2394.252,58.646
3890.103,2710.292,61.458
3894.389,2765.478,61.852
3898.675,3020.798,63.756
3902.962,3458.267,67.093
3907.249,3588.123,68.865
3911.536,3676.740,69.113
3915.823,3498.624,67.463
3920.111,3608.066,68.248
3924.399,3300.397,66.450
3928.687,3329.388,66.455
3932.975,3445.556,66.474
3937.264,3303.602,66.495
3941.554,3575.884,68.228
3945.843,3604.790,68.679
3950.133,4039.059,70.714
3954.423,4480.247,74.253
3958.713,4929.149,77.389
3963.004,4976.170,77.773
3967.295,5212.732,79.701
3971.587,5195.237,79.218
3975.878,5596.433,80.999
3980.170,5992.142,84.468
3984.463,6779.252,88.754
3988.755,8018.242,95.673
3993.048,8752.988,99.253
